stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count,scoring_mode
1788943145.198466,338.774097,-2.341562,4.101767,2.977813,-2.417720,4.063616,2.978559,0.085180,0.000746,-2.427224,4.065183,2.977813,0.093147,0.000000,-2.427225,4.065183,2.977812,0.093148,0.000001,-2.427225,4.065183,2.977812,0.093148,0.000001,0.175024,0,relative_first_pair
1788943145.268243,338.843875,-2.353727,4.103796,2.976473,-2.417720,4.063616,2.978559,0.075562,0.002086,-2.429907,4.065629,2.977219,0.085206,0.000746,-2.439410,4.067205,2.976472,0.093169,0.000001,-2.439410,4.067205,2.976472,0.093169,0.000001,0.176745,0,relative_first_pair
1788943145.268243,338.843875,-2.353727,4.103796,2.976473,-2.439410,4.067205,2.976473,0.093169,0.000000,-2.429907,4.065629,2.977219,0.085206,0.000746,-2.439410,4.067205,2.976472,0.093169,0.000001,-2.439410,4.067205,2.976472,0.093169,0.000001,0.176745,0,relative_first_pair
1788943145.318154,338.893785,-2.362362,4.105268,2.975454,-2.439410,4.067205,2.976473,0.085937,0.001018,-2.448133,4.068663,2.975454,0.093255,0.000000,-2.448134,4.068663,2.975454,0.093256,0.000000,-2.448134,4.068663,2.975454,0.093256,0.000000,0.175505,0,relative_first_pair
1788943145.318154,338.893785,-2.362362,4.105268,2.975454,-2.439410,4.067205,2.976473,0.085937,0.001018,-2.448133,4.068663,2.975454,0.093255,0.000000,-2.448134,4.068663,2.975454,0.093256,0.000000,-2.448134,4.068663,2.975454,0.093256,0.000000,0.175505,0,relative_first_pair
1788943145.369297,338.944928,-2.371195,4.106709,2.974436,-2.439410,4.067205,2.976473,0.078828,0.002037,-2.448312,4.068693,2.975454,0.085979,0.001018,-2.448134,4.068663,2.975454,0.085831,0.001018,-2.448134,4.068663,2.975454,0.085831,0.001018,0.174986,0,relative_first_pair
1788943145.369297,338.944928,-2.371195,4.106709,2.974436,-2.439410,4.067205,2.976473,0.078828,0.002037,-2.448312,4.068693,2.975454,0.085979,0.001018,-2.457035,4.070161,2.974435,0.093297,0.000001,-2.457035,4.070161,2.974435,0.093297,0.000001,0.174986,0,relative_first_pair
1788943145.423681,338.999313,-2.380765,4.108338,2.973687,-2.439410,4.067205,2.976473,0.071631,0.002786,-2.448888,4.068788,2.975724,0.078771,0.002037,-2.466509,4.071763,2.973687,0.093219,0.000000,-2.466509,4.071763,2.973687,0.093219,0.000000,0.178511,0,relative_first_pair
1788943145.423681,338.999313,-2.380765,4.108338,2.973687,-2.466509,4.071763,2.973687,0.093219,0.000000,-2.448888,4.068788,2.975724,0.078771,0.002037,-2.466509,4.071763,2.973687,0.093219,0.000000,-2.466509,4.071763,2.973687,0.093219,0.000000,0.178511,0,relative_first_pair
1788943145.493580,339.069211,-2.392930,4.110367,2.972345,-2.466509,4.071763,2.973687,0.083091,0.001342,-2.478667,4.073832,2.972345,0.093196,0.000000,-2.478667,4.073832,2.972344,0.093197,0.000001,-2.478667,4.073832,2.972344,0.093197,0.000001,0.176441,0,relative_first_pair
1788943145.493580,339.069211,-2.392930,4.110367,2.972345,-2.466509,4.071763,2.973687,0.083091,0.001342,-2.478667,4.073832,2.972345,0.093196,0.000000,-2.478667,4.073832,2.972344,0.093197,0.000001,-2.478667,4.073832,2.972344,0.093197,0.000001,0.176441,0,relative_first_pair
1788943145.567930,339.143561,-2.405735,4.112598,2.971002,-2.466509,4.071763,2.973687,0.073220,0.002685,-2.479424,4.073961,2.972344,0.083204,0.001342,-2.478667,4.073832,2.972344,0.082595,0.001342,-2.478667,4.073832,2.972344,0.082595,0.001342,0.174812,0,relative_first_pair
1788943145.567930,339.143561,-2.405735,4.112598,2.971002,-2.491578,4.076047,2.971002,0.093301,0.000000,-2.479424,4.073961,2.972344,0.083204,0.001342,-2.491578,4.076047,2.971001,0.093301,0.000001,-2.491578,4.076047,2.971001,0.093301,0.000001,0.174812,0,relative_first_pair
1788943145.619895,339.195527,-2.414583,4.114138,2.969981,-2.491578,4.076047,2.971002,0.085903,0.001021,-2.500547,4.077597,2.969981,0.093408,0.000000,-2.491578,4.076047,2.971001,0.085902,0.001020,-2.491578,4.076047,2.971001,0.085902,0.001020,0.172827,0,relative_first_pair
1788943145.619895,339.195527,-2.414583,4.114138,2.969981,-2.491578,4.076047,2.971002,0.085903,0.001021,-2.500547,4.077597,2.969981,0.093408,0.000000,-2.500547,4.077597,2.969980,0.093408,0.000001,-2.500547,4.077597,2.969980,0.093408,0.000001,0.172827,0,relative_first_pair
1788943145.673754,339.249386,-2.423857,4.115813,2.968959,-2.491578,4.076047,2.971002,0.078534,0.002043,-2.500879,4.077654,2.969980,0.085956,0.001021,-2.500547,4.077597,2.969980,0.085685,0.001021,-2.500547,4.077597,2.969980,0.085685,0.001021,0.174985,0,relative_first_pair
1788943145.673754,339.249386,-2.423857,4.115813,2.968959,-2.491578,4.076047,2.971002,0.078534,0.002043,-2.500879,4.077654,2.969980,0.085956,0.001021,-2.509846,4.079214,2.968959,0.093454,0.000000,-2.509846,4.079214,2.968959,0.093454,0.000000,0.174985,0,relative_first_pair
1788943145.743131,339.318762,-2.436037,4.117941,2.967885,-2.491578,4.076047,2.971002,0.069570,0.003117,-2.503598,4.078124,2.969927,0.078421,0.002043,-2.521861,4.081315,2.967884,0.093313,0.000001,-2.521861,4.081315,2.967884,0.093313,0.000001,0.178228,0,relative_first_pair
1788943145.743131,339.318762,-2.436037,4.117941,2.967885,-2.521861,4.081315,2.967885,0.093312,0.000000,-2.503598,4.078124,2.969927,0.078421,0.002043,-2.521861,4.081315,2.967884,0.093313,0.000001,-2.521861,4.081315,2.967884,0.093313,0.000001,0.178228,0,relative_first_pair
1788943145.793622,339.369253,-2.444886,4.119481,2.966862,-2.521861,4.081315,2.967885,0.085918,0.001022,-2.530604,4.082854,2.966862,0.093216,0.000000,-2.521861,4.081315,2.967884,0.085917,0.001022,-2.521861,4.081315,2.967884,0.085917,0.001022,0.177876,0,relative_first_pair
1788943145.793622,339.369253,-2.444886,4.119481,2.966862,-2.521861,4.081315,2.967885,0.085918,0.001022,-2.530604,4.082854,2.966862,0.093216,0.000000,-2.530604,4.082854,2.966862,0.093215,0.000000,-2.530604,4.082854,2.966862,0.093215,0.000000,0.177876,0,relative_first_pair
1788943145.849116,339.424747,-2.454160,4.121156,2.965840,-2.521861,4.081315,2.967885,0.078554,0.002045,-2.531411,4.082996,2.966862,0.086162,0.001022,-2.540153,4.084545,2.965839,0.093462,0.000001,-2.540153,4.084545,2.965839,0.093462,0.000001,0.169828,0,relative_first_pair
1788943145.849116,339.424747,-2.454160,4.121156,2.965840,-2.521861,4.081315,2.967885,0.078554,0.002045,-2.531411,4.082996,2.966862,0.086162,0.001022,-2.540153,4.084545,2.965839,0.093462,0.000001,-2.540153,4.084545,2.965839,0.093462,0.000001,0.169828,0,relative_first_pair
1788943145.918061,339.493693,-2.466340,4.123284,2.964767,-2.521861,4.081315,2.967885,0.069598,0.003117,-2.533767,4.083411,2.966812,0.078334,0.002045,-2.552054,4.086665,2.964767,0.093208,0.000000,-2.552054,4.086665,2.964767,0.093208,0.000000,0.179342,0,relative_first_pair
1788943145.918061,339.493693,-2.466340,4.123284,2.964767,-2.552054,4.086664,2.964767,0.093208,0.000000,-2.533767,4.083411,2.966812,0.078334,0.002045,-2.552054,4.086665,2.964767,0.093208,0.000000,-2.552054,4.086665,2.964767,0.093208,0.000000,0.179342,0,relative_first_pair
1788943145.970125,339.545757,-2.475204,4.124923,2.963744,-2.552054,4.086664,2.964767,0.085846,0.001024,-2.561011,4.088270,2.963744,0.093307,0.000000,-2.552054,4.086665,2.964767,0.085846,0.001023,-2.552054,4.086665,2.964767,0.085846,0.001023,0.173131,0,relative_first_pair
1788943145.970125,339.545757,-2.475204,4.124923,2.963744,-2.552054,4.086664,2.964767,0.085846,0.001024,-2.561011,4.088270,2.963744,0.093307,0.000000,-2.561010,4.088270,2.963743,0.093307,0.000001,-2.561010,4.088270,2.963743,0.093307,0.000001,0.173131,0,relative_first_pair
1788943146.043628,339.619260,-2.488123,4.127238,2.962342,-2.552054,4.086664,2.964767,0.075719,0.002425,-2.564753,4.088943,2.963366,0.085666,0.001024,-2.573708,4.090561,2.962342,0.093112,0.000000,-2.573708,4.090561,2.962342,0.093112,0.000000,0.178557,0,relative_first_pair
1788943146.043628,339.619260,-2.488123,4.127238,2.962342,-2.573707,4.090561,2.962342,0.093112,0.000000,-2.564753,4.088943,2.963366,0.085666,0.001024,-2.573708,4.090561,2.962342,0.093112,0.000000,-2.573708,4.090561,2.962342,0.093112,0.000000,0.178557,0,relative_first_pair
1788943146.117997,339.693629,-2.500942,4.129568,2.960993,-2.573707,4.090561,2.962342,0.082561,0.001349,-2.586527,4.092893,2.960993,0.093112,0.000000,-2.586528,4.092894,2.960993,0.093112,0.000000,-2.586528,4.092894,2.960993,0.093112,0.000000,0.175207,0,relative_first_pair
1788943146.117997,339.693629,-2.500942,4.129568,2.960993,-2.573707,4.090561,2.962342,0.082561,0.001349,-2.586527,4.092893,2.960993,0.093112,0.000000,-2.586528,4.092894,2.960993,0.093112,0.000000,-2.586528,4.092894,2.960993,0.093112,0.000000,0.175207,0,relative_first_pair
1788943146.169926,339.745557,-2.509707,4.131223,2.959968,-2.573707,4.090561,2.962342,0.075824,0.002374,-2.582635,4.092184,2.961317,0.082719,0.001349,-2.595453,4.094528,2.959968,0.093268,0.000000,-2.595453,4.094528,2.959968,0.093268,0.000000,0.171768,0,relative_first_pair
1788943146.169926,339.745557,-2.509707,4.131223,2.959968,-2.595453,4.094527,2.959968,0.093268,0.000000,-2.582635,4.092184,2.961317,0.082719,0.001349,-2.595453,4.094528,2.959968,0.093268,0.000000,-2.595453,4.094528,2.959968,0.093268,0.000000,0.171768,0,relative_first_pair
1788943146.223494,339.799126,-2.518358,4.132794,2.959266,-2.595453,4.094527,2.959968,0.086070,0.000702,-2.604545,4.096200,2.959266,0.093634,0.000000,-2.604545,4.096200,2.959266,0.093634,0.000000,-2.604545,4.096200,2.959266,0.093634,0.000000,0.164128,0,relative_first_pair
1788943146.223494,339.799126,-2.518358,4.132794,2.959266,-2.595453,4.094527,2.959968,0.086070,0.000702,-2.604545,4.096200,2.959266,0.093634,0.000000,-2.604545,4.096200,2.959266,0.093634,0.000000,-2.604545,4.096200,2.959266,0.093634,0.000000,0.164128,0,relative_first_pair
1788943146.293217,339.868849,-2.531391,4.135192,2.957862,-2.595453,4.094527,2.959968,0.075879,0.002107,-2.607502,4.096749,2.958563,0.085269,0.000702,-2.616592,4.098431,2.957861,0.092793,0.000001,-2.616592,4.098431,2.957861,0.092793,0.000001,0.190062,0,relative_first_pair
1788943146.293217,339.868849,-2.531391,4.135192,2.957862,-2.616592,4.098430,2.957862,0.092794,0.000000,-2.607502,4.096749,2.958563,0.085269,0.000702,-2.616592,4.098431,2.957861,0.092793,0.000001,-2.616592,4.098431,2.957861,0.092793,0.000001,0.190062,0,relative_first_pair
1788943146.367925,339.943556,-2.544128,4.137637,2.956456,-2.616592,4.098430,2.957862,0.082391,0.001406,-2.629459,4.100831,2.956456,0.092931,0.000000,-2.616592,4.098431,2.957861,0.082390,0.001405,-2.616592,4.098431,2.957861,0.082390,0.001405,0.173600,0,relative_first_pair
1788943146.367925,339.943556,-2.544128,4.137637,2.956456,-2.616592,4.098430,2.957862,0.082391,0.001406,-2.629459,4.100831,2.956456,0.092931,0.000000,-2.629459,4.100831,2.956455,0.092930,0.000001,-2.629459,4.100831,2.956455,0.092930,0.000001,0.173600,0,relative_first_pair
1788943146.419488,339.995119,-2.552991,4.139276,2.955483,-2.616592,4.098430,2.957862,0.075587,0.002378,-2.625481,4.100087,2.956889,0.082405,0.001406,-2.638347,4.102500,2.955483,0.092941,0.000000,-2.638347,4.102500,2.955483,0.092941,0.000000,0.174813,0,relative_first_pair
1788943146.419488,339.995119,-2.552991,4.139276,2.955483,-2.638347,4.102500,2.955483,0.092941,0.000000,-2.625481,4.100087,2.956889,0.082405,0.001406,-2.638347,4.102500,2.955483,0.092941,0.000000,-2.638347,4.102500,2.955483,0.092941,0.000000,0.174813,0,relative_first_pair
1788943146.493202,340.068834,-2.565728,4.141720,2.954076,-2.638347,4.102500,2.955483,0.082533,0.001407,-2.651050,4.104901,2.954076,0.092928,0.000000,-2.638347,4.102500,2.955483,0.082533,0.001407,-2.638347,4.102500,2.955483,0.082533,0.001407,0.175939,0,relative_first_pair
1788943146.493202,340.068834,-2.565728,4.141720,2.954076,-2.638347,4.102500,2.955483,0.082533,0.001407,-2.651050,4.104901,2.954076,0.092928,0.000000,-2.651050,4.104901,2.954076,0.092927,0.000000,-2.651050,4.104901,2.954076,0.092927,0.000000,0.175939,0,relative_first_pair
1788943146.543444,340.119076,-2.574591,4.143359,2.953317,-2.638347,4.102500,2.955483,0.075724,0.002167,-2.647019,4.104136,2.954724,0.082366,0.001407,-2.651050,4.104901,2.954076,0.085586,0.000759,-2.651050,4.104901,2.954076,0.085586,0.000759,0.179409,0,relative_first_pair
1788943146.543444,340.119076,-2.574591,4.143359,2.953317,-2.659720,4.106549,2.953317,0.092746,0.000000,-2.647019,4.104136,2.954724,0.082366,0.001407,-2.659720,4.106550,2.953316,0.092746,0.000001,-2.659720,4.106550,2.953316,0.092746,0.000001,0.179409,0,relative_first_pair
1788943146.618243,340.193875,-2.587541,4.145872,2.951963,-2.659720,4.106549,2.953317,0.082195,0.001353,-2.672623,4.109017,2.951963,0.092721,0.000000,-2.672623,4.109017,2.951963,0.092721,0.000000,-2.672623,4.109017,2.951963,0.092721,0.000000,0.176356,0,relative_first_pair
1788943146.618243,340.193875,-2.587541,4.145872,2.951963,-2.659720,4.106549,2.953317,0.082195,0.001353,-2.672623,4.109017,2.951963,0.092721,0.000000,-2.672623,4.109017,2.951963,0.092721,0.000000,-2.672623,4.109017,2.951963,0.092721,0.000000,0.176356,0,relative_first_pair
1788943146.673403,340.249034,-2.596831,4.147646,2.950938,-2.659720,4.106549,2.953317,0.075126,0.002379,-2.669198,4.108360,2.952292,0.082343,0.001353,-2.682099,4.110841,2.950938,0.092872,0.000000,-2.682099,4.110841,2.950938,0.092872,0.000000,0.171464,0,relative_first_pair
1788943146.673403,340.249034,-2.596831,4.147646,2.950938,-2.682099,4.110841,2.950938,0.092872,0.000000,-2.669198,4.108360,2.952292,0.082343,0.001353,-2.682099,4.110841,2.950938,0.092872,0.000000,-2.682099,4.110841,2.950938,0.092872,0.000000,0.171464,0,relative_first_pair
1788943146.743491,340.319123,-2.609043,4.149971,2.950937,-2.682099,4.110841,2.950938,0.082876,0.000001,-2.694195,4.113175,2.950937,0.092762,0.000000,-2.694195,4.113175,2.950937,0.092762,0.000000,-2.694195,4.113175,2.950937,0.092762,0.000000,0.177361,0,relative_first_pair
1788943146.743491,340.319123,-2.609043,4.149971,2.950937,-2.682099,4.110841,2.950938,0.082876,0.000001,-2.694195,4.113175,2.950937,0.092762,0.000000,-2.694195,4.113175,2.950937,0.092762,0.000000,-2.694195,4.113175,2.950937,0.092762,0.000000,0.177361,0,relative_first_pair
1788943146.818565,340.394197,-2.622091,4.152468,2.950937,-2.682099,4.110841,2.950938,0.073032,0.000001,-2.695041,4.113339,2.950938,0.082782,0.000001,-2.707137,4.115673,2.950937,0.092665,0.000000,-2.707137,4.115673,2.950937,0.092665,0.000000,0.176964,0,relative_first_pair
1788943146.818565,340.394197,-2.622091,4.152468,2.950937,-2.707137,4.115673,2.950937,0.092664,0.000000,-2.695041,4.113339,2.950938,0.082782,0.000001,-2.707137,4.115673,2.950937,0.092665,0.000000,-2.707137,4.115673,2.950937,0.092665,0.000000,0.176964,0,relative_first_pair
1788943146.873812,340.449444,-2.631594,4.154309,2.950937,-2.707137,4.115673,2.950937,0.084850,0.000000,-2.716652,4.117509,2.950937,0.092677,0.000000,-2.716652,4.117510,2.950937,0.092677,0.000000,-2.716652,4.117510,2.950937,0.092677,0.000000,0.175210,0,relative_first_pair
1788943146.873812,340.449444,-2.631594,4.154309,2.950937,-2.707137,4.115673,2.950937,0.084850,0.000000,-2.716652,4.117509,2.950937,0.092677,0.000000,-2.716652,4.117510,2.950937,0.092677,0.000000,-2.716652,4.117510,2.950937,0.092677,0.000000,0.175210,0,relative_first_pair
1788943146.943726,340.519358,-2.643609,4.156666,2.950938,-2.707137,4.115673,2.950937,0.075606,0.000001,-2.719157,4.117993,2.950938,0.084872,0.000000,-2.716652,4.117510,2.950937,0.082876,0.000001,-2.716652,4.117510,2.950937,0.082876,0.000001,0.175115,0,relative_first_pair
1788943146.943726,340.519358,-2.643609,4.156666,2.950938,-2.728672,4.119829,2.950938,0.092697,0.000000,-2.719157,4.117993,2.950938,0.084872,0.000000,-2.728672,4.119830,2.950938,0.092697,0.000000,-2.728672,4.119830,2.950938,0.092697,0.000000,0.175115,0,relative_first_pair
1788943147.018544,340.594176,-2.656558,4.159179,2.950938,-2.728672,4.119829,2.950938,0.082151,0.000000,-2.741560,4.122317,2.950938,0.092651,0.000000,-2.728672,4.119830,2.950938,0.082151,0.000000,-2.728672,4.119830,2.950938,0.082151,0.000000,0.176312,0,relative_first_pair
1788943147.018544,340.594176,-2.656558,4.159179,2.950938,-2.728672,4.119829,2.950938,0.082151,0.000000,-2.741560,4.122317,2.950938,0.092651,0.000000,-2.741560,4.122317,2.950938,0.092651,0.000000,-2.741560,4.122317,2.950938,0.092651,0.000000,0.176312,0,relative_first_pair
1788943147.074089,340.649720,-2.666061,4.161020,2.950938,-2.728672,4.119829,2.950938,0.074945,0.000000,-2.738223,4.121672,2.950938,0.082192,0.000000,-2.751110,4.124160,2.950938,0.092693,0.000000,-2.751110,4.124160,2.950938,0.092693,0.000000,0.174271,0,relative_first_pair
1788943147.074089,340.649720,-2.666061,4.161020,2.950938,-2.751110,4.124160,2.950938,0.092693,0.000000,-2.738223,4.121672,2.950938,0.082192,0.000000,-2.751110,4.124160,2.950938,0.092693,0.000000,-2.751110,4.124160,2.950938,0.092693,0.000000,0.174271,0,relative_first_pair
1788943147.142939,340.718570,-2.678060,4.163278,2.950938,-2.751110,4.124160,2.950938,0.082865,0.000000,-2.762951,4.126445,2.950938,0.092537,0.000000,-2.751110,4.124160,2.950938,0.082865,0.000000,-2.751110,4.124160,2.950938,0.082865,0.000000,0.177328,0,relative_first_pair
1788943147.142939,340.718570,-2.678060,4.163278,2.950938,-2.751110,4.124160,2.950938,0.082865,0.000000,-2.762951,4.126445,2.950938,0.092537,0.000000,-2.762951,4.126445,2.950938,0.092537,0.000000,-2.762951,4.126445,2.950938,0.092537,0.000000,0.177328,0,relative_first_pair
1788943147.195864,340.771496,-2.686840,4.165031,2.950938,-2.751110,4.124160,2.950938,0.076165,0.000000,-2.760155,4.125905,2.950938,0.083101,0.000000,-2.762951,4.126445,2.950938,0.085333,0.000000,-2.762951,4.126445,2.950938,0.085333,0.000000,0.169178,0,relative_first_pair
1788943147.195864,340.771496,-2.686840,4.165031,2.950938,-2.771995,4.128191,2.950938,0.092783,0.000000,-2.760155,4.125905,2.950938,0.083101,0.000000,-2.771996,4.128191,2.950938,0.092783,0.000000,-2.771996,4.128191,2.950938,0.092783,0.000000,0.169178,0,relative_first_pair
1788943147.268672,340.844303,-2.699790,4.167543,2.950938,-2.771995,4.128191,2.950938,0.082233,0.000000,-2.784527,4.130609,2.950938,0.092436,0.000000,-2.771996,4.128191,2.950938,0.082233,0.000000,-2.771996,4.128191,2.950938,0.082233,0.000000,0.181180,0,relative_first_pair
1788943147.268672,340.844303,-2.699790,4.167543,2.950938,-2.771995,4.128191,2.950938,0.082233,0.000000,-2.784527,4.130609,2.950938,0.092436,0.000000,-2.784527,4.130610,2.950938,0.092436,0.000000,-2.784527,4.130610,2.950938,0.092436,0.000000,0.181180,0,relative_first_pair
1788943147.323695,340.899327,-2.709080,4.169317,2.950938,-2.771995,4.128191,2.950938,0.075165,0.000000,-2.781448,4.130015,2.950938,0.082352,0.000000,-2.793979,4.132434,2.950938,0.092565,0.000000,-2.793979,4.132434,2.950938,0.092565,0.000000,0.171888,0,relative_first_pair
1788943147.323695,340.899327,-2.709080,4.169317,2.950938,-2.793979,4.132433,2.950938,0.092565,0.000000,-2.781448,4.130015,2.950938,0.082352,0.000000,-2.793979,4.132434,2.950938,0.092565,0.000000,-2.793979,4.132434,2.950938,0.092565,0.000000,0.171888,0,relative_first_pair
1788943147.392895,340.968527,-2.721193,4.171658,2.950938,-2.793979,4.132433,2.950938,0.082683,0.000000,-2.805879,4.134730,2.950938,0.092387,0.000000,-2.793979,4.132434,2.950938,0.082682,0.000000,-2.793979,4.132434,2.950938,0.082682,0.000000,0.178279,0,relative_first_pair
1788943147.392895,340.968527,-2.721193,4.171658,2.950938,-2.793979,4.132433,2.950938,0.082683,0.000000,-2.805879,4.134730,2.950938,0.092387,0.000000,-2.805879,4.134731,2.950938,0.092387,0.000000,-2.805879,4.134731,2.950938,0.092387,0.000000,0.178279,0,relative_first_pair
1788943147.443949,341.019581,-2.730057,4.173297,2.950938,-2.793979,4.132433,2.950938,0.075868,0.000000,-2.802765,4.134129,2.950938,0.082587,0.000000,-2.805879,4.134731,2.950938,0.085066,0.000000,-2.805879,4.134731,2.950938,0.085066,0.000000,0.176555,0,relative_first_pair
1788943147.443949,341.019581,-2.730057,4.173297,2.950938,-2.814665,4.136426,2.950938,0.092293,0.000000,-2.802765,4.134129,2.950938,0.082587,0.000000,-2.814665,4.136426,2.950938,0.092293,0.000000,-2.814665,4.136426,2.950938,0.092293,0.000000,0.176555,0,relative_first_pair
1788943147.518686,341.094318,-2.743006,4.175809,2.950938,-2.814665,4.136426,2.950938,0.081768,0.000000,-2.827553,4.138913,2.950938,0.092246,0.000000,-2.814665,4.136426,2.950938,0.081768,0.000000,-2.814665,4.136426,2.950938,0.081768,0.000000,0.176503,0,relative_first_pair
1788943147.518686,341.094318,-2.743006,4.175809,2.950938,-2.814665,4.136426,2.950938,0.081768,0.000000,-2.827553,4.138913,2.950938,0.092246,0.000000,-2.827552,4.138913,2.950938,0.092246,0.000000,-2.827552,4.138913,2.950938,0.092246,0.000000,0.176503,0,relative_first_pair
1788943147.593565,341.169196,-2.755956,4.178322,2.950938,-2.814665,4.136426,2.950938,0.072125,0.000000,-2.827573,4.138917,2.950938,0.081742,0.000000,-2.827552,4.138913,2.950938,0.081726,0.000000,-2.827552,4.138913,2.950938,0.081726,0.000000,0.176170,0,relative_first_pair
1788943147.593565,341.169196,-2.755956,4.178322,2.950938,-2.840461,4.141404,2.950938,0.092217,0.000000,-2.827573,4.138917,2.950938,0.081742,0.000000,-2.840460,4.141405,2.950938,0.092216,0.000000,-2.840460,4.141405,2.950938,0.092216,0.000000,0.176170,0,relative_first_pair
1788943147.668417,341.244048,-2.768906,4.180835,2.950938,-2.840461,4.141404,2.950938,0.081700,0.000000,-2.853361,4.143894,2.950938,0.092181,0.000000,-2.840460,4.141405,2.950938,0.081699,0.000000,-2.840460,4.141405,2.950938,0.081699,0.000000,0.176232,0,relative_first_pair
1788943147.668417,341.244048,-2.768906,4.180835,2.950938,-2.840461,4.141404,2.950938,0.081700,0.000000,-2.853361,4.143894,2.950938,0.092181,0.000000,-2.853361,4.143895,2.950938,0.092180,0.000000,-2.853361,4.143895,2.950938,0.092180,0.000000,0.176232,0,relative_first_pair
1788943147.743112,341.318744,-2.781643,4.183280,2.950938,-2.840461,4.141404,2.950938,0.072202,0.000000,-2.853301,4.143882,2.950938,0.081774,0.000000,-2.866201,4.146372,2.950938,0.092262,0.000000,-2.866201,4.146372,2.950938,0.092262,0.000000,0.173627,0,relative_first_pair
1788943147.743112,341.318744,-2.781643,4.183280,2.950938,-2.866201,4.146372,2.950938,0.092262,0.000000,-2.853301,4.143882,2.950938,0.081774,0.000000,-2.866201,4.146372,2.950938,0.092262,0.000000,-2.866201,4.146372,2.950938,0.092262,0.000000,0.173627,0,relative_first_pair
1788943147.796369,341.372000,-2.790522,4.185017,2.950938,-2.866201,4.146372,2.950938,0.084975,0.000000,-2.875269,4.148122,2.950938,0.092430,0.000000,-2.875268,4.148122,2.950938,0.092429,0.000000,-2.875268,4.148122,2.950938,0.092429,0.000000,0.169888,0,relative_first_pair
1788943147.796369,341.372000,-2.790522,4.185017,2.950938,-2.866201,4.146372,2.950938,0.084975,0.000000,-2.875269,4.148122,2.950938,0.092430,0.000000,-2.875268,4.148122,2.950938,0.092429,0.000000,-2.875268,4.148122,2.950938,0.092429,0.000000,0.169888,0,relative_first_pair
1788943147.867713,341.443345,-2.803258,4.187462,2.950938,-2.866201,4.146372,2.950938,0.075168,0.000000,-2.878478,4.148742,2.950938,0.084601,0.000000,-2.875268,4.148122,2.950938,0.082056,0.000000,-2.875268,4.148122,2.950938,0.082056,0.000000,0.181784,0,relative_first_pair
1788943147.867713,341.443345,-2.803258,4.187462,2.950938,-2.887546,4.150492,2.950938,0.092039,0.000000,-2.878478,4.148742,2.950938,0.084601,0.000000,-2.887546,4.150492,2.950938,0.092039,0.000000,-2.887546,4.150492,2.950938,0.092039,0.000000,0.181784,0,relative_first_pair
1788943147.919515,341.495146,-2.812138,4.189199,2.950938,-2.887546,4.150492,2.950938,0.084762,0.000000,-2.896439,4.152208,2.950938,0.092060,0.000000,-2.887546,4.150492,2.950938,0.084762,0.000000,-2.887546,4.150492,2.950938,0.084762,0.000000,0.174659,0,relative_first_pair
1788943147.919515,341.495146,-2.812138,4.189199,2.950938,-2.887546,4.150492,2.950938,0.084762,0.000000,-2.896439,4.152208,2.950938,0.092060,0.000000,-2.896439,4.152208,2.950938,0.092060,0.000000,-2.896439,4.152208,2.950938,0.092060,0.000000,0.174659,0,relative_first_pair
1788943147.993556,341.569187,-2.825072,4.191613,2.950938,-2.887546,4.150492,2.950938,0.074793,0.000000,-2.900294,4.152952,2.950938,0.084575,0.000000,-2.909187,4.154669,2.950938,0.091871,0.000000,-2.909187,4.154669,2.950938,0.091871,0.000000,0.177706,0,relative_first_pair
1788943147.993556,341.569187,-2.825072,4.191613,2.950938,-2.909188,4.154668,2.950938,0.091871,0.000000,-2.900294,4.152952,2.950938,0.084575,0.000000,-2.909187,4.154669,2.950938,0.091871,0.000000,-2.909187,4.154669,2.950938,0.091871,0.000000,0.177706,0,relative_first_pair
1788943148.068574,341.644206,-2.838022,4.194126,2.950938,-2.909188,4.154668,2.950938,0.081372,0.000000,-2.922100,4.157161,2.950938,0.091846,0.000000,-2.922100,4.157161,2.950938,0.091845,0.000000,-2.922100,4.157161,2.950938,0.091845,0.000000,0.175840,0,relative_first_pair
1788943148.068574,341.644206,-2.838022,4.194126,2.950938,-2.909188,4.154668,2.950938,0.081372,0.000000,-2.922100,4.157161,2.950938,0.091846,0.000000,-2.922100,4.157161,2.950938,0.091845,0.000000,-2.922100,4.157161,2.950938,0.091845,0.000000,0.175840,0,relative_first_pair
1788943148.143375,341.719007,-2.850972,4.196638,2.950938,-2.909188,4.154668,2.950938,0.071768,0.000000,-2.922065,4.157154,2.950938,0.081322,0.000000,-2.922100,4.157161,2.950938,0.081349,0.000000,-2.922100,4.157161,2.950938,0.081349,0.000000,0.176352,0,relative_first_pair
1788943148.143375,341.719007,-2.850972,4.196638,2.950938,-2.934978,4.159646,2.950938,0.091790,0.000000,-2.922065,4.157154,2.950938,0.081322,0.000000,-2.934978,4.159646,2.950938,0.091790,0.000000,-2.934978,4.159646,2.950938,0.091790,0.000000,0.176352,0,relative_first_pair
