event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason
87086,1789731732993140433,0,-0.05088191107,3,-0.1028609276,4.887111187,21,0.008809804916,0.005449295044,2,1,1058,0,0,0,9353.864258,9351.882812,0.2888934314,0.2888934314,R2,17,21,-0.0504578054,3,268.3810969,0.0114178462,0.3510821538,-0.05088191107,3,268.3810969,0.0114178462,0.3510821538,303.1900001,332.1029997,708.6700001,1,1,8,8,8,10,268.271175,0.003591542365,0.07313103229,4.367107391,0.01349427551,-0.8522999883,4.812111378,-0.1015888825,0.004401761,-0.1008490818,0.3379088998,1.4745911,0.3343173574,0.2843173566,5.430866241,0.2888934314,0.007178917527,0.03766173124,0.009035587311,0.002672970295,-1,-1
87109,1789731733018405807,0,0.2883200943,3,-0.08593343943,4.840518951,20,0.007305383682,0.004637718201,2,1,1062,0,0,0,8744.885742,8734.947266,0.3018966019,0.3018966019,R2,19,20,0.28771016,3,268.4999488,0.01060341112,0.3643965889,0.2883200943,3,268.4999488,0.01060341112,0.3643965889,336.7019997,365.7969999,771.8790002,1,1,8,16,11,13,268.3883917,0.004474339075,0.05839366093,4.442532063,0.01779849827,-1.091400027,4.765519142,-0.09314144403,0.004234888,-0.1102543077,0.3625,1.45,0.3580256609,0.3080256602,5.030195236,0.3018966019,0.0151637271,0.05493086576,0.02724218369,0.0004191398621,-1,-1
87130,1789731733043907455,0,0.4626884162,3,-0.0676536262,4.797676563,19,0.00491809845,0.006567955017,2,1,1062,0,0,0,8328.879883,8321.579102,0.3199822009,0.3199822009,R2,20,19,0.463522315,3,268.6123941,0.005017782561,0.3949822174,0.4626884162,3,268.6123941,0.005017782561,0.3949822174,344.6670003,358.9240003,773.1409998,1,1,16,8,11,13,268.5011078,0.0006527093356,0.043543946,4.429616451,0.01990514994,-1.226699948,4.722676754,-0.07922083884,0.003846367,-0.1177490739,0.375,1.425,0.3743472907,0.3243472899,5.433810234,0.3199822009,0.01316960901,0.07490564883,0.008281111717,0.007702112198,-1,-1
87153,1789731733068992130,0,0.5940294266,3,-0.04785122722,4.79051733,19,0.0081346035,0.005246162415,2,1,1058,0,0,0,6906.85791,6906.353516,0.3520994782,0.3520994782,R1,19,20,0.5940294266,3,268.7315272,-0.002099497709,0.4145994977,0.59425354,3,268.7315272,-0.002099497709,0.4145994977,284.7550001,343.6359997,697.7400002,1,1,8,8,7,9,268.6160616,-0.004441230092,0.02457617037,4.612817287,0.02297908813,-1.322100043,4.715517521,-0.06270196289,0.005344642,-0.1258763256,0.4,1.4125,0.4044412301,0.3544412293,6.09860611,0.3520994782,0.03545150906,0.1261241436,0.02957689762,0.03100019693,-1,-1
87175,1789731733094282971,0,0.6561928988,3,-0.02793068811,4.719882965,20,0.007320165634,0.00638961792,2,1,1062,0,0,0,6752.592285,6748.101074,0.3683359027,0.3683359027,R2,18,20,0.6563247442,3,268.8496428,-0.005835913587,0.4183359136,0.6561928988,3,268.8496428,-0.005835913587,0.4183359136,334.698,359.6350002,763.9039998,1,1,8,16,11,13,268.7351214,-0.006159375887,0.00740123773,4.57626915,0.02374657802,-1.384600043,4.644883156,-0.04433551058,0.006222362,-0.1318021755,0.4125,1.3875,0.4186593759,0.3686593751,6.33630228,0.3683359027,0.009357191622,0.03636968136,0.01089942455,0.009551107883,-1,-1
87197,1789731733119228294,0,0.717671752,3,-0.007509872317,4.664733887,20,0.006563901901,0.006427764893,2,1,1058,0,0,0,5915.763672,5912.208984,0.4102654457,0.4102654457,R2,19,20,0.7188383341,3,268.969515,-0.0243990887,0.4743990887,0.717671752,3,268.969515,-0.0243990887,0.4743990887,321.1329999,358.1020002,747.8039999,1,1,16,16,10,12,268.8527573,-0.02281071618,-0.01034462731,4.672280788,0.0227588322,-1.281800032,4.589734077,-0.02545166574,0.005995716,-0.1337266188,0.4149182044,1.372581796,0.4377289206,0.3877289198,5.988929749,0.4102654457,0.00661662966,0.06662803888,0.008270859718,0.003982841969,-1,-1
87219,1789731733143901896,0,0.595166862,2.728945732,0.01151164621,4.508399963,18,0.007269859314,0.008117675781,2,1,1063,0,0,0,6046.000488,6037.330566,0.4406919479,0.4406919479,R2,20,18,0.594137609,2.743298054,269.0895136,-0.04069196805,0.5031919681,0.595166862,2.728945732,269.0895134,-0.04069196433,0.5031919643,414.9489999,344.447,828.1350002,1,1,16,8,15,17,268.9726489,-0.03796748817,-0.02245882526,4.686644554,0.01798327453,-1.007699966,4.440176487,-0.00336752506,0.004584865,-0.1318158004,0.45,1.3375,0.4879674882,0.4379674874,5.343953133,0.4406919479,0.01536535472,0.1476195157,0.02496671677,0.0006095170975,-1,-1
87241,1789731733169326499,0,0.5448740125,2.908639431,0.02223880962,4.379262447,20,0.006923437119,0.008239746094,2,1,1058,0,0,0,6022.305176,6019.282715,0.4789061248,0.4789061248,R2,20,20,0.5431140065,2.914009094,269.2068268,-0.06640613824,0.5764184661,0.5448740125,2.908639431,269.2068267,-0.06640613824,0.5764184149,394.3410001,392.9070001,861.0359998,1,1,8,8,16,18,269.0909206,-0.06324128062,-0.02782720327,4.642827511,0.01526114065,-0.8686000109,4.306546688,0.008616959676,0.004428962,-0.1337957128,0.4625,1.312432642,0.5257412806,0.4757412799,5.694700718,0.4789061248,0.006244570017,0.04010808468,0.005420446396,0.00421923399,-1,-1
87265,1789731733193650434,0,0.5936638117,2.2219491,0.05080875754,4.173618317,17,0.004674434662,0.007545471191,2,1,1063,0,0,0,6017.313965,6009.753418,0.5264294744,0.5219122171,R2,18,17,0.5902941823,2.230030775,269.3292282,-0.1029095799,0.6279095799,0.5936638117,2.2219491,269.3292281,-0.1029095724,0.6279095724,378.4899998,307.8580003,754.777,1,1,8,8,12,14,269.2110878,-0.09982984513,-0.02942766063,4.739047527,0.01116006263,-0.6140000224,4.118069649,0.03596716374,0.004781234,-0.1378431603,0.5125,1.29982438,0.6123298451,0.5623298444,6.161809444,0.5219122171,0.01537360251,0.1099576354,0.0135204792,0.006675601006,-1,-1
87287,1789731733218542025,0,0.6296818852,2.082322598,0.07339952141,3.976283312,16,0.005876541138,0.008415222168,2,1,1126,0,0,0,6262.689453,6261.366211,0.5104441643,0.5111706257,R2,18,16,0.6263002753,2.062541962,269.4544343,-0.163652882,0.738652882,0.6296818852,2.082322598,269.4544343,-0.163652882,0.738652882,380.744,302.4679999,752.3130002,1,1,8,8,12,14,269.3357522,-0.1616880447,-0.02248916402,4.721518517,0.006357272621,-0.3519000113,3.92422533,0.05765747651,0.00408161,-0.1419308335,0.525,1.259405907,0.6866880447,0.6366880439,6.929832458,0.5111706257,0.006085008383,0.0449257195,0.007261633873,0.004604578018,-1,-1
87311,1789731733244380256,0,1.427434087,2.540152788,0.1340056658,3.78891921,18,0.007065296173,0.008828163147,2,1,1127,0,0,0,7672.491699,7666.398438,0.464619875,0.4864547551,R2,19,18,1.42462945,2.468622684,269.5764211,-0.3018276393,0.8928461151,1.427434087,2.540152788,269.5764211,-0.3018276393,0.8928461151,388.0080004,344.5369997,801.585,1,1,8,8,14,16,269.4594363,-0.3018749654,-0.007926870137,4.555407047,0.0006977816811,-0.04100000113,3.725415468,0.09831982106,0.005538817,-0.1461603956,0.575,1.2125,0.8768749654,0.8268749647,9.011879921,0.4864547551,0.006751582026,0.007179051638,0.00422000885,0.003144979477,-1,-1
87334,1789731733269089925,0,1.958125353,2.202338219,0.2318190187,3.569108963,18,0.00546002388,0.007866859436,2,1,1135,0,0,0,8770.489258,8747.6875,0.4129174054,0.4669139981,R2,20,18,1.945747375,2.120934486,269.7006206,-0.4258083701,0.7241916299,1.958125353,2.202338219,269.7006206,-0.4258083701,0.7241916299,394.3100004,313.9400001,777.099,1,1,8,8,12,14,269.5811818,-0.4283012748,0.01214159187,4.553778172,-0.001957713161,0.1150999963,3.514050484,0.1828658879,0.004810069,-0.1505903573,0.5939940427,1.2,0.7716987252,0.7216987245,10.81287003,0.4669139981,0.01431263238,0.06352293491,0.01027166843,0.01295000315,-1,-1
87356,1789731733294925000,0,1.522636652,2.728290796,0.2954800725,3.387438059,20,0.006385803223,0.007611036301,2,1,1122,0,0,0,10433.39844,10423.33008,0.432205677,0.4596501887,R2,20,20,1.519854546,2.587096214,269.8238764,-0.5163785815,0.6129363071,1.522636652,2.728290796,269.8238764,-0.5163785815,0.6129363071,399.0500002,363.5619998,837.0809999,1,1,8,8,14,16,269.7071117,-0.5219517946,0.03847532719,4.380756378,-0.008415366523,0.4880999923,3.319230795,0.2574141622,0.004607668,-0.1555637285,0.643111027,1.15,0.6280482054,0.5780482046,11.95450497,0.4596501887,0.002489306033,0.02635633945,0.003033518791,0.001516699791,-1,-1
87380,1789731733319805300,0,0.8637057543,3,0.3043665588,3.187761784,21,0.008830308914,0.005671143532,2,1,1638,0,0,0,11916.85449,11911.63281,0.4438618124,0.4549727738,R2,19,21,0.8689883947,3,269.9363396,-0.5702164173,0.5422835827,0.8637057543,3,269.9363396,-0.5702164173,0.5422835827,343.6150002,353.0120001,765.777,1,1,8,8,10,12,269.8228231,-0.5787754059,0.07580885291,4.216988087,-0.04738514125,0.7376999855,3.112761736,0.282773912,0.006336927,-0.1604570352,0.675,1.129973232,0.5511978264,0.5011978256,12.19948578,0.4549727738,0.005922518671,0.06192594767,0.007306456566,0.003701746464,-1,-1
87400,1789731733343887671,0,0.4118379056,3,0.2966965735,2.986724138,20,0.009740829468,0.007077932358,2,1,1638,0,0,0,13116.73145,13113.66504,0.4161834121,0.4161834121,R2,18,20,0.420496136,3,270.0371477,-0.5963166356,0.4911833644,0.4118379056,3,270.0371477,-0.5963166356,0.4911833644,301.8169999,346.6610003,718.3890004,1,1,8,8,8,10,269.9274445,-0.6084238291,0.1139585227,4.060833454,-0.06169103831,1.139000058,2.911724091,0.2864006162,0.004247852,-0.1652114206,0.7,1.1125,0.5040761709,0.4540761702,12.00818729,0.4161834121,0.004304222763,0.01416862011,0.004604578018,0.004081249237,-1,-1
87422,1789731733369585077,0,-0.1336898208,3,0.2597199082,2.796930075,22,0.008897781372,0.002770900726,2,1,1126,0,0,0,13983.64062,13980.11719,0.4171829224,0.4171829224,R2,19,22,-0.116311416,3,270.1415368,-0.5953171253,0.4671828747,-0.1336898208,3,270.1415368,-0.5953171253,0.4671828747,287.8299999,383.6199999,741.2309999,1,1,8,8,8,10,270.0371726,-0.611700356,0.1681504399,3.880607128,-0.08371849358,1.440799952,2.721930027,0.2630621493,0.004240598,-0.170524414,0.7625,1.0875,0.475799644,0.4257996432,11.32375526,0.4171829224,0.002256289124,0.01429522038,0.001929998398,0.0014103055,-1,-1
87444,1789731733394037313,0,-0.4583197832,3,0.2025009245,2.589022636,21,0.009501934052,0.004412531853,2,1,1062,0,0,0,14920.86523,14917.52148,0.4218989015,0.4218989015,R2,23,21,-0.4334394336,3,270.2326926,-0.5768918991,0.4969019293,-0.4583197832,3,270.2326926,-0.5768918991,0.4969019293,368.612,376.3659997,815.0799999,1,1,8,4,11,13,270.133998,-0.5971143842,0.2236034721,3.710367203,-0.09324298799,1.422000051,2.514022589,0.213958919,0.005762738,-0.1754770273,0.7875,1.0625,0.4653856158,0.4153856151,10.4434576,0.4218989015,0.002250768244,0.0004945099354,0.004220247269,0.0002394318581,-1,-1
87465,1789731733419608291,0,-0.5346602798,3,0.1434339881,2.390712738,26,0.008631467819,0.00762462616,2,1,1062,0,0,0,15987.53711,15986.2627,0.4236627817,0.4236627817,R1,26,23,-0.5346602798,3,270.3198589,-0.5513371825,0.4986628175,-0.5550162196,3,270.3198589,-0.5513371825,0.4986628175,355.5479999,285.4160004,711.0450001,1,1,4,8,3,5,270.2272467,-0.5743957758,0.2707709074,3.531172991,-0.08864953369,1.333699942,2.31571269,0.1568004936,0.004468216,-0.1804923585,0.8434068304,1.075,0.5006042242,0.4506042235,9.646492004,0.4236627817,0.06760051101,0.4950926304,0.05460011959,0.03328156471,-1,-1
87487,1789731733445323861,0,-0.6998707652,3,0.0846792385,2.324012756,25,0.005979537964,0.00928401947,2,1,1062,0,0,0,15559.45215,15557.8623,0.4199852049,0.4279139042,R2,29,25,-0.682803154,3,270.4034565,-0.5179352164,0.5070647836,-0.6998707652,3,270.4034565,-0.5179352164,0.5070647836,395.1419997,328.0349998,793.6600003,1,1,8,8,6,8,270.3172544,-0.54367733,0.321647495,3.351666451,-0.08527570963,1.283599973,2.249012709,0.1021760106,0.004984315,-0.1855709897,0.8790599039,1.05,0.50632267,0.4563226692,9.056482315,0.4279139042,0.003540575504,0.00967079401,0.001879811287,0.002261817455,-1,-1
87510,1789731733469734779,0,-0.7927385569,3,0.02951654978,2.262065649,32,0.006243228912,0.007955551147,2,1,1058,0,0,0,15684.04102,15684.04102,0.4277876318,0.4274756312,R1,32,27,-0.7927385569,3,270.4767285,-0.4920324087,0.5167320088,-0.8003162146,3,270.4767285,-0.4920324087,0.5167320088,465.9549999,359.8859997,901.6330004,1,1,8,4,10,12,270.3964788,-0.5198318362,0.3689281642,3.183458567,-0.0831342712,1.279199958,2.187065601,0.04933501408,0.005163252,-0.190249529,0.9035770186,1.025,0.5051681638,0.455168163,8.561850548,0.4277876318,0.03650104627,0.1055393517,0.03681349754,0.02455621958,-1,-1
87532,1789731733495348027,0,-1.218003988,3,-0.02467291243,2.249084473,38,0.009802818298,0.006120681763,2,1,1122,0,0,0,15304.13477,15304.47949,0.4139282405,0.4123120904,R1,38,39,-1.218003988,3,270.5468761,-0.4595278203,0.5529721797,-1.213242531,3,270.5468761,-0.4595278203,0.5529721797,422.914,429.6869998,926.619,1,1,4,4,4,6,270.4730483,-0.489395678,0.4209910631,3.010179281,-0.08351635188,1.550300002,2.174084425,0.00577718718,0.005031995,-0.19495281,0.963935324,1.011064676,0.521668998,0.4716689973,8.033078194,0.4139282405,0.01223781332,0.05259166658,0.02347159386,0.005030751228,-1,-1
87554,1789731733520299180,0,-1.562084794,3,-0.08683218807,2.25779295,38,0.009317398071,0.006328105927,2,1,1056,0,0,0,14639.3291,14639.38672,0.3734847307,0.3735410869,R2,27,38,-1.561962128,3,270.6087647,-0.4215513468,0.5784486532,-1.562084794,3,270.6087647,-0.4215513468,0.5784486532,411.973,421.9919996,908.2550001,1,1,4,4,8,10,270.5409211,-0.4529163539,0.4682680964,2.852850676,-0.06542955339,1.36469996,2.182792902,-0.04778006673,0.005701734,-0.1992696525,0.9938573185,1.0125,0.5595836461,0.5095836453,7.674553394,0.3735410869,0.0002351589501,0.0006492733955,0.0004410743713,0.0001157522202,-1,-1
87575,1789731733545276884,0,-1.450444221,3,-0.1348737329,2.287456036,36,0.009527206421,0.007390499115,2,1,1058,0,0,0,13939.30176,13939.36816,0.36138767,0.3617489636,R2,31,36,-1.449103475,3,270.6651776,-0.4044678211,0.5740110961,-1.450444221,3,270.6651776,-0.4044678211,0.5740110961,371.868,407.4650002,853.1919999,1,1,4,4,4,6,270.6025962,-0.4372952282,0.5038253069,2.699435949,-0.0003127696982,0.8417000175,2.212455988,-0.09861262143,0.004276285,-0.2032935391,1.019906242,1,0.5627047718,0.512704771,7.484897614,0.3617489636,0.0007113553584,0.001206427813,0.001133918762,0.001134008169,-1,-1
87598,1789731733569499218,0,-1.15673995,3,-0.1501449943,2.28165555,36,0.009000778198,0.005023956299,2,1,1058,0,0,0,13730.50098,13730.06836,0.3513767421,0.3512351513,R1,36,36,-1.15673995,3,270.716518,-0.3854605854,0.5770394146,-1.153284788,3,270.716518,-0.3854605854,0.5770394146,413.0149999,407.7750001,890.5019999,1,1,4,4,4,6,270.6587142,-0.4190201461,0.529016912,2.552457571,0.06186318025,0.3788000047,2.206655502,-0.121226497,0.004568484,-0.2070856214,1.042481459,0.9825185405,0.5634983944,0.5134983937,7.370783806,0.3513767421,0.04433697462,0.07628715038,0.04073166847,0.03260082006,-1,-1
87620,1789731733595209668,0,-1.11973536,3,-0.1680088639,2.26854229,37,0.00946187973,0.005615234375,2,1,1058,0,0,0,13643.79102,13643.28711,0.3404707313,0.3418989182,R2,36,37,-1.120699048,3,270.7680656,-0.3702964783,0.5688743947,-1.11973536,3,270.7680656,-0.3702964783,0.5688743947,412.875,415.1589999,897.9949999,1,1,4,4,4,6,270.7146247,-0.4035572112,0.5443091393,2.397087336,0.1068441421,0.03810000047,2.193542242,-0.1400154829,0.005150608,-0.2109887859,1.102426921,0.9625,0.5589427888,0.5089427881,7.233457088,0.3418989182,0.001631740481,0.0002501606941,0.001154899597,0.001019895077,-1,-1
87641,1789731733620609915,0,-0.9290530682,3,-0.1769634038,2.272027254,36,0.009608745575,0.006490707397,2,1,1056,0,0,0,13519.46973,13519.16113,0.3334869146,0.3356542289,R2,35,36,-0.9292456508,3,270.8133425,-0.3637319803,0.5971395053,-0.9290530682,3,270.8133425,-0.3637319803,0.5971395053,407.4449997,405.862,883.2480001,1,1,4,4,4,6,270.7637011,-0.396173209,0.5479165912,2.242998362,0.1548410356,-0.331099987,2.197027206,-0.1537370831,0.007048915,-0.2144050716,1.125,0.9418988426,0.5457256336,0.4957256329,7.262225151,0.3356542289,0.000896666199,0.0005185008049,0.0004134178162,0.001120895147,-1,-1
87666,1789731733646884215,0,-0.6198120117,3,-0.1605700105,2.263637543,37,0.009407043457,0.00582075119,2,1,1062,0,0,0,13631.00684,13628.86426,0.3151131868,0.3253685236,R2,38,37,-0.6202021837,3,270.8593012,-0.3605517149,0.5769482851,-0.6198120117,3,270.8593012,-0.3605517149,0.5769482851,390.5629997,413.737,873.54,1,1,4,4,2,4,270.8134062,-0.3918361962,0.5480812192,2.082469463,0.1960945278,-0.635800004,2.188637495,-0.1450747102,0.00750384,-0.2177800421,1.15166831,0.9608316897,0.5689954935,0.5189954927,7.334681034,0.3253685236,0.001800786704,0.001617088914,0.001608610153,0.0003162324429,-1,-1
87685,1789731733670710775,0,-0.5819394588,3,-0.1460344195,2.254917145,37,0.009613513947,0.006057262421,2,1,1058,0,0,0,13805.76172,13804.62402,0.3192396164,0.3256699741,R2,39,37,-0.5835627913,3,270.8968633,-0.3599552512,0.5650447488,-0.5819394588,3,270.8968633,-0.3599552512,0.5650447488,401.414,417.1029997,888.2179999,1,1,4,4,2,4,270.8538793,-0.3895488977,0.5393371582,1.937523246,0.2142430395,-0.7304999828,2.179917097,-0.131485939,0.005084725,-0.2199208913,1.176964744,0.9375,0.5479511023,0.4979511015,7.447446823,0.3256699741,0.001812852919,0.001281023026,0.0005967617035,0.0008462369442,-1,-1
87707,1789731733695065909,0,-0.5421506166,3,-0.1316592544,2.241563797,35,0.009996891022,0.005713939667,2,1,1122,0,0,0,12219.42871,12218.72168,0.3069589734,0.3125397265,R2,27,35,-0.5421634316,3,270.9436901,-0.3570307195,0.5804692805,-0.5421506166,3,270.9436901,-0.3570307195,0.5804692805,404.7789998,385.9049997,860.2950001,1,1,4,4,6,8,270.8962634,-0.3886701167,0.5268775821,2.142192125,0.2299504429,-0.8525000215,2.166563749,-0.1181054935,0.004638446,-0.2202241146,1.210368499,0.925,0.5363298833,0.4863298826,7.415901661,0.3125397265,0.001095306128,0.003135591745,0.0005738735199,0.0001037716866,-1,-1
87729,1789731733720594057,0,0.09240978211,3,-0.1073569655,2.2027843,33,0.004662513733,0.00617313385,2,1,1122,0,0,0,12540.95215,12540.78613,0.2946796715,0.2993967533,R2,33,33,0.08384920657,3,270.9916665,-0.3553539515,0.5690606334,0.09240978211,3,270.9916665,-0.3553539515,0.5690606334,464.191,493.3859997,1027.128,1,1,4,4,14,16,270.943963,-0.3798053563,0.5141391158,1.999053478,0.0008279346512,-0.9057999849,2.127784252,-0.1096672118,0.004548897,-0.2182415476,1.258269871,0.9375,0.5576946437,0.507694643,7.684431553,0.2993967533,0.003474291414,0.006913840771,0.003785610199,0.003785759211,-1,-1
87751,1789731733744845014,0,-0.04120634496,3,-0.102408655,2.218482971,36,0.009858608246,0.007047653198,2,1,1058,0,0,0,10864.41602,10864.44922,0.2590231597,0.259477675,R2,26,36,-0.04116604477,3,271.0434371,-0.3423988819,0.5655448119,-0.04120634496,3,271.0434371,-0.3423988819,0.5655448119,412.8449998,410.4110003,893.1869998,1,1,4,4,8,10,270.9926555,-0.3679319918,0.5031513572,2.143606901,0.001679657609,-0.9204999804,2.143482924,-0.101378493,0.004304298,-0.2106150397,1.276203604,0.9237963956,0.5558644038,0.505864403,7.578052521,0.259477675,0.0002746209502,0.000444829464,8.702278137e-05,0.0001457631588,-1,-1
87774,1789731733770668106,0,-0.2972961366,3,-0.1193552539,2.248237133,36,0.009559631348,0.00750541687,2,1,1058,0,0,0,10165.62891,10165.63477,0.2566990554,0.2592564821,R2,32,36,-0.2970896363,3,271.092016,-0.3359132409,0.5757797652,-0.2972961366,3,271.092016,-0.3359132409,0.5757797652,386.5559998,409.9990001,866.2360001,1,1,4,4,4,6,271.0422059,-0.3603860736,0.4911289811,2.089869499,0.001249875524,-0.8410000205,2.173237085,-0.1119228527,0.005018119,-0.2024748845,1.307174113,0.9071741129,0.5467880393,0.4967880386,7.566495419,0.2592564821,0.001699563116,0.003689348698,0.001568555832,0.0004433393478,-1,-1
87798,1789731733797132112,0,-0.1529872417,3,-0.1159327626,2.252908945,36,0.009597301483,0.006142616272,2,1,1058,0,0,0,9657.889648,9657.928711,0.2585499883,0.2591542602,R2,29,36,-0.1539339274,3,271.1419329,-0.3353448808,0.5521551192,-0.1529872417,3,271.1419329,-0.3353448808,0.5521551192,434.4749999,410.25,914.4969997,1,1,4,4,8,10,271.09246,-0.3593377173,0.4837034643,2.072838783,0.001045194105,-0.7580000162,2.177908897,-0.1121080816,0.009046829,-0.1939326844,1.338584537,0.9114154631,0.5520777458,0.502077745,7.616634846,0.2591542602,9.498745203e-05,0.000482738018,0.000137090683,5.775690079e-05,-1,-1
87819,1789731733821612992,0,-0.1729336083,3,-0.1207408085,2.254983187,28,0.009840250015,0.0053358078,2,1,1056,0,0,0,8938.134766,8938.09082,0.2609101236,0.2593419552,R1,28,33,-0.1729336083,3,271.1906805,-0.3354774714,0.5520225286,-0.1745514125,3,271.1906805,-0.3354774714,0.5520225286,428.5240002,421.9820004,919.756,1,1,4,4,10,12,271.1398884,-0.3595743179,0.473051101,2.128218412,0.00120011298,-0.6945999861,2.179983139,-0.1164174676,0.006371272,-0.1881283744,1.405728457,0.8875,0.5279256821,0.4779256813,7.587526798,0.2609101236,0.01037789136,0.01729238033,0.007445216179,0.01449939609,-1,-1
87840,1789731733846248202,0,-0.1127678007,3,-0.1173356175,2.232744932,30,0.006817340851,0.006774425507,2,1,1058,0,0,0,8804,8803.956055,0.2635171711,0.2640863657,R2,33,30,-0.1137946397,3,271.2423815,-0.3375874162,0.53012305,-0.1127678007,3,271.2423815,-0.3375874162,0.53012305,461.2859998,433.9339995,964.3300004,1,1,4,4,12,14,271.1924016,-0.3610645533,0.4680679739,2.091025114,0.0009620859637,-0.644200027,2.157744884,-0.1145164222,0.005177358,-0.1826312773,1.413550523,0.8875,0.5264354467,0.476435446,7.64380312,0.2640863657,0.0003308095038,0.0003982186317,0.0002067089081,5.856156349e-05,-1,-1
87864,1789731733872652105,0,-0.077283822,3,-0.1109958589,2.222422361,37,0.009467601776,0.006225585938,2,1,1058,0,0,0,8447.538086,8447.544922,0.2644288838,0.2639581561,R1,37,32,-0.077283822,3,271.2925172,-0.3329572678,0.5409168812,-0.07802061737,3,271.2925172,-0.3329572678,0.5409168812,454.3629999,411.2730002,934.8850002,1,1,4,4,8,10,271.2427097,-0.3557756245,0.4583003521,2.076220751,0.0009997365996,-0.7139999866,2.147422314,-0.1090637669,0.006663381,-0.1800726317,1.444994673,0.8675053274,0.5117297029,0.4617297022,7.598981857,0.2644288838,0.006560884416,0.02961540222,0.01018774509,0.01131641865,-1,-1
87886,1789731733896393245,0,-0.2112646699,3,-0.1178020686,2.236587286,36,0.009517669678,0.006592750549,2,1,1058,0,0,0,7748.946777,7748.924316,0.2664880157,0.2679566145,R2,35,36,-0.2099300474,3,271.3408265,-0.3282158077,0.5279640802,-0.2112646699,3,271.3408265,-0.3282158077,0.5279640802,437.1009998,404.7390003,910.8899999,1,1,4,4,6,8,271.2896682,-0.3509632647,0.4462833107,2.127248764,0.001284363563,-0.7459999919,2.161587238,-0.1125204489,0.005441545,-0.1788910079,1.449345158,0.874345158,0.5233818933,0.4733818925,7.539402485,0.2679566145,0.0003331340849,0.0002589821815,0.0006246566772,0.000416457653,-1,-1
87908,1789731733921803551,0,-0.2190829962,3,-0.1215009093,2.23798418,33,0.009274959564,0.006007194519,2,1,1058,0,0,0,7395.532715,7395.445312,0.2590574324,0.2605406344,R2,37,33,-0.2199607044,3,271.397734,-0.329772383,0.5283385734,-0.2190829962,3,271.397734,-0.329772383,0.5283385734,451.4570003,451.658,971.8239999,1,1,4,4,10,12,271.34626,-0.3521721363,0.4382827282,2.130883932,0.001306856168,-0.7491000295,2.162984133,-0.1160238311,0.006972171,-0.1804632855,1.465283807,0.8527838065,0.5006116702,0.4506116695,7.521579742,0.2605406344,0.0006469190121,0.0006510019302,0.00121307373,0.0004447996616,-1,-1
87930,1789731733946417081,0,-0.2096512616,3,-0.1183204129,2.226713657,39,0.009427547455,0.006662368774,2,1,1056,0,0,0,7195.464355,7195.511719,0.2606905997,0.2604731023,R1,39,33,-0.2096512616,3,271.4502995,-0.3291099072,0.4961459648,-0.2107735425,3,271.4502995,-0.3291099072,0.4961459648,461.717,459.402,990.2689996,1,1,4,4,10,12,271.3986206,-0.3512262404,0.4315688312,2.133079052,0.001225427492,-0.6969000101,2.15171361,-0.1130791306,0.00715271,-0.183372941,1.492443224,0.857556776,0.5063305357,0.4563305349,7.532974243,0.2606905997,0.011497356,0.009204268456,0.008280754089,0.00261837244,-1,-1
87952,1789731733972953152,0,-0.2990352809,3,-0.1276860982,2.224197388,33,0.009702205658,0.006020069122,2,1,1058,0,0,0,6987.053711,6986.834961,0.2575652897,0.2610408962,R2,42,33,-0.2969605029,3,271.5068462,-0.3393413424,0.4832456184,-0.2990352809,3,271.5068462,-0.3393413424,0.4832456184,451.5880003,459.5630002,980.441,1,1,4,4,8,10,271.4544629,-0.3613287508,0.4254645407,2.150430441,0.001296565519,-0.6941999793,2.14919734,-0.1202102154,0.006936043,-0.1883252151,1.50234625,0.8226537496,0.4613249988,0.411324998,7.525650501,0.2610408962,0.0006843842566,0.0006628036499,0.0003306865692,0.0001990795135,-1,-1
