event_index,source_stamp_ns,cycle_status,solver_iterations,primal_residual,dual_residual,max_residual,max_regularization,regularization_count,nonsmooth_jacobian_columns,nonlinear_failure_stage,nonlinear_failure_reason,r1_nonlinear_failure_stage,r1_nonlinear_failure_reason,r2_nonlinear_failure_stage,r2_nonlinear_failure_reason,reason,state_age_s,control_time_age_s,control_time_mode,command_changes_used,command_fallback,current_progress_m,map_x_m,map_y_m,map_yaw_rad,path_curvature_per_m,curvature_source,u_mps,v_mps,r_radps,e_y_m,e_psi_rad,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,first_steering_rate_radps,first_target_speed_rate_mps2,published_steering_rad,published_target_speed_mps,abs_curvature_per_m,abs_steering_rad,abs_steering_rate_radps,abs_yaw_rate_radps,lateral_accel_proxy_mps2,nominal_vs_candidate_progress_error_max_m,nominal_vs_candidate_curvature_error_max_per_m,nominal_vs_candidate_left_bound_error_max_m,nominal_vs_candidate_right_bound_error_max_m,minimum_predicted_corridor_slack_m,lateral_accel_proxy_stage,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_nonlinear_objective,r2_nonlinear_objective,r1_min_corridor_slack,r2_min_corridor_slack,r1_solver_iterations,r2_solver_iterations,r1_solve_us,r2_solve_us,total_rti_us,selected_candidate,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,factorization_time_ns,operating_mode,operating_mode_source,steering_reversal
81105,1789731726293721856,accepted_optimal,38,0.00555968285,0.00984293222,0.00984293222,0,0,20,,,,,,,,0.003023732,0.003023732,ct2,0,False,262.331108,-2.43230826,-0.0725427074,-2.86633689,-0.5403819762650345,first_horizon_reference,1.28806543,-0.0011641212,-0.325951397,1.17212653,-0.893663704,1.30295658,-0.0754025802,0.187274322,-0.00243502599,-3.20000005,3.0,-0.155402586,1.37795663,0.5403819762650345,0.0754025802,3.20000005,0.325951397,0.4198467263359057,,,,,,,,,,,,,,,,,,,,,2709.662,,,,,,,,,powered_acceleration_command,candidate_action,True
81127,1789731726318208768,accepted_optimal,38,0.00544142723,0.00968188047,0.00968188047,0,0,20,,,,,,,,0.002786476,0.002786476,ct2,0,False,262.347272,-2.44323184,-0.0818092506,-2.87489765,-0.5432382236033423,first_horizon_reference,1.29924273,-0.00113402237,-0.324482173,1.16623712,-0.887218833,1.30294955,-0.07704705,-0.0640347525,-0.000273874728,-3.20000005,3.0,-0.157047063,1.3779496,0.5432382236033423,0.07704705,3.20000005,0.324482173,0.4215811042848523,,,,,,,,,,,,,,,,,,,,,1960.363,,,,,,,,,powered_acceleration_command,candidate_action,False
81149,1789731726345341440,accepted_optimal,40,0.00507521629,0.00888517499,0.00888517499,0,0,20,,,,,,,,0.002976583,0.002976583,ct2,0,False,262.351107,-2.46002452,-0.0907939771,-2.88242423,-0.5437623060966063,first_horizon_reference,1.25517368,-0.00116216647,-0.307074517,1.15441191,-0.898880959,1.3028971,-0.0732334927,0.15728502,-0.00216331542,-3.15074515,3.0,-0.152002126,1.37789714,0.5437623060966063,0.0732334927,3.15074515,0.307074517,0.3854318515371125,,,,,,,,,,,,,,,,,,,,,2496.19,,,,,,,,,powered_acceleration_command,candidate_action,True
81171,1789731726368313088,accepted_optimal,38,0.00507044792,0.00906020403,0.00906020403,0,0,20,,,,,,,,0.002599975,0.002599975,ct2,0,False,262.35732,-2.4720352,-0.0979396808,-2.89046097,-0.5448054398444842,first_horizon_reference,1.27998984,-0.00111138902,-0.306884706,1.14684486,-0.888605416,1.30288196,-0.0724262223,0.0295366365,-0.000553931168,-3.20000005,3.0,-0.152426228,1.377882,0.5448054398444842,0.0724262223,3.20000005,0.306884706,0.39280930573138706,,,,,,,,,,,,,,,,,,,,,2503.514,,,,,,,,,powered_acceleration_command,candidate_action,False
81193,1789731726392116480,accepted_optimal,38,0.00513577461,0.00919997692,0.00919997692,0,0,20,,,,,,,,0.002236131,0.002236131,ct2,0,False,262.371107,-2.48816592,-0.104435992,-2.89770341,-0.5465075525175807,first_horizon_reference,1.28876579,-0.00102876918,-0.288836926,1.13520586,-0.902556181,1.30284369,-0.0696569607,0.122438736,-0.00169188168,-3.05089569,3.0,-0.145929351,1.37784374,0.5465075525175807,0.0696569607,3.05089569,0.288836926,0.3722431491175615,,,,,,,,,,,,,,,,,,,,,1720.233,,,,,,,,,powered_acceleration_command,candidate_action,True
81215,1789731726417299968,accepted_optimal,38,0.00531005859,0.00964161754,0.00964161754,0,0,20,,,,,,,,0.002093644,0.002093644,ct2,0,False,262.371107,-2.5029514,-0.111362377,-2.90469387,-0.5464868503662241,first_horizon_reference,1.2776463,-0.00107128627,-0.294378459,1.12478995,-0.910062253,1.30279791,-0.066471912,0.135866374,-0.00195270765,-2.95504832,3.0,-0.140348122,1.37779796,0.5464868503662241,0.066471912,2.95504832,0.294378459,0.3761115489410517,,,,,,,,,,,,,,,,,,,,,1661.252,,,,,,,,,powered_acceleration_command,candidate_action,True
81235,1789731726441851392,accepted_optimal,40,0.00495243073,0.00894546509,0.00894546509,0,0,19,,,,,,,,0.002246752,0.002246752,ct2,0,False,262.386397,-2.51865829,-0.118214334,-2.91170358,-0.5490030383828145,first_horizon_reference,1.26471972,-0.00104179152,-0.280334294,1.11347008,-0.901998818,1.25794709,-0.064711757,0.0703039095,-1.79142654,-3.05324101,3.0,-0.141042784,1.33294713,0.5490030383828145,0.064711757,3.05324101,0.280334294,0.35454430981407764,,,,,,,,,,,,,,,,,,,,,1946.127,,,,,,,,,powered_acceleration_command,candidate_action,True
81259,1789731726467199488,accepted_optimal,39,0.00521302223,0.00935393572,0.00935393572,0,0,20,,,,,,,,0.002118611,0.002118611,ct2,0,False,262.391106,-2.53708942,-0.123943513,-2.91864731,-0.5500207352700602,first_horizon_reference,1.2933743,-0.000975705392,-0.276272833,1.09928203,-0.913165569,1.25789833,-0.0621130764,0.105290666,-0.00197546976,-2.86577415,3.0,-0.133757442,1.33289838,0.5500207352700602,0.0621130764,2.86577415,0.276272833,0.3573241819903919,,,,,,,,,,,,,,,,,,,,,2122.869,,,,,,,,,powered_acceleration_command,candidate_action,True
81281,1789731726492631296,accepted_optimal,36,0.00527977943,0.00980308652,0.00980308652,0,0,19,,,,,,,,0.002580078,0.002580078,ct2,0,False,262.395499,-2.55845082,-0.127069873,-2.92515896,-0.5509087350393108,first_horizon_reference,1.24228978,-0.000981341116,-0.254043579,1.08109188,-0.900632501,1.25786686,-0.0592423454,0.113714494,-0.00124662928,-2.89962745,3.0,-0.13173303,1.33286691,0.5509087350393108,0.0592423454,2.89962745,0.254043579,0.3155957418663226,,,,,,,,,,,,,,,,,,,,,1955.644,,,,,,,,,powered_acceleration_command,candidate_action,True
81303,1789731726518323968,accepted_optimal,37,0.0055103302,0.00992971659,0.00992971659,0,0,19,,,,,,,,0.002456746,0.002456746,ct2,0,False,262.411105,-2.57722766,-0.133319377,-2.9320966,-0.5539630426556408,first_horizon_reference,1.27865338,-0.000865256705,-0.238922596,1.06694555,-0.915091455,1.25784707,-0.0575733557,0.0644857138,-0.000764589,-2.73801708,3.0,-0.126023784,1.33284712,0.5539630426556408,0.0575733557,2.73801708,0.238922596,0.3054991849337744,,,,,,,,,,,,,,,,,,,,,1754.137,,,,,,,,,powered_acceleration_command,candidate_action,True
81325,1789731726542281216,accepted_optimal,37,0.00486731529,0.00900930166,0.00900930166,0,0,19,,,,,,,,0.002470022,0.002470022,ct2,0,False,262.411105,-2.59149183,-0.137942842,-2.93732155,-0.5539092049176662,first_horizon_reference,1.25074446,-0.000879854546,-0.23116301,1.05614901,-0.920830905,1.25778961,-0.0544364229,0.122566693,-0.00224504154,-2.69137812,3.0,-0.12172088,1.33278966,0.5539092049176662,0.0544364229,2.69137812,0.23116301,0.2891258541144246,,,,,,,,,,,,,,,,,,,,,1365.396,,,,,,,,,powered_acceleration_command,candidate_action,True
81347,1789731726567546880,accepted_optimal,36,0.00479507446,0.00909139216,0.00909139216,0,0,19,,,,,,,,0.002369492,0.002369492,ct2,0,False,262.421568,-2.60717658,-0.142852395,-2.94306668,-0.5558154552162919,first_horizon_reference,1.24072909,-0.000845864299,-0.218659654,1.04450679,-0.909543872,1.25779319,-0.0531653762,0.0530203357,0.000149180589,-2.71400428,3.0,-0.121015482,1.33279324,0.5558154552162919,0.0531653762,2.71400428,0.218659654,0.2712973935271349,,,,,,,,,,,,,,,,,,,,,2213.279,,,,,,,,,powered_acceleration_command,candidate_action,True
81369,1789731726592461056,accepted_optimal,36,0.00502896309,0.0096630007,0.0096630007,0,0,19,,,,,,,,0.002443321,0.002443321,ct2,0,False,262.431104,-2.62391396,-0.146265559,-2.94830864,-0.5572238004697666,first_horizon_reference,1.23672688,-0.000827012642,-0.212247267,1.03095162,-0.92061311,1.25775135,-0.0507186651,0.0972918794,-0.00166383828,-2.55230117,3.0,-0.114526197,1.33275139,0.5572238004697666,0.0507186651,2.55230117,0.212247267,0.26249190030543695,,,,,,,,,,,,,,,,,,,,,1582.233,,,,,,,,,powered_acceleration_command,candidate_action,True
81391,1789731726618454016,accepted_optimal,36,0.00475740433,0.00926944613,0.00926944613,0,0,18,,,,,,,,0.002912322,0.002912322,ct2,0,False,262.431104,-2.64441386,-0.148964024,-2.95354183,-0.5571461167449473,first_horizon_reference,1.17883825,-0.000905217079,-0.21117571,1.01346993,-0.926125884,1.2544111,-0.0475704223,0.126009822,-0.133694768,-2.34971046,3.0,-0.106313184,1.32941115,0.5571461167449473,0.0475704223,2.34971046,0.21117571,0.24894200441890751,,,,,,,,,,,,,,,,,,,,,1968.75,,,,,,,,,powered_acceleration_command,candidate_action,True
81413,1789731726642354944,accepted_optimal,33,0.00419807434,0.00867009163,0.00867009163,0,0,18,,,,,,,,0.00201697,0.00201697,ct2,0,False,262.445334,-2.6626005,-0.152812648,-2.95849555,-0.5595262010537627,first_horizon_reference,1.21616709,-0.000791318074,-0.196337819,0.999927521,-0.915241599,1.25462198,-0.045791328,0.0672435462,0.00797057338,-2.44896245,3.0,-0.107015386,1.32962203,0.5595262010537627,0.045791328,2.44896245,0.196337819,0.23877959399017668,,,,,,,,,,,,,,,,,,,,,1884.812,,,,,,,,,powered_acceleration_command,candidate_action,True
81435,1789731726667864576,accepted_optimal,35,0.00499510765,0.00962722301,0.00962722301,0,0,17,,,,,,,,0.002142846,0.002142846,ct2,0,False,262.451103,-2.6829643,-0.157380489,-2.96321876,-0.5605223449000394,first_horizon_reference,1.21278203,-0.000756258669,-0.186528847,0.983739853,-0.924562395,1.24803555,-0.0424958505,0.129098043,-0.258018911,-2.21537423,3.0,-0.097880207,1.3230356,0.5605223449000394,0.0424958505,2.21537423,0.186528847,0.2262188337182194,,,,,,,,,,,,,,,,,,,,,1277.37,,,,,,,,,powered_acceleration_command,candidate_action,True
81457,1789731726692377344,accepted_optimal,32,0.00480890274,0.00991636515,0.00991636515,0,0,17,,,,,,,,0.002114043,0.002114043,ct2,0,False,262.460852,-2.70773884,-0.160978745,-2.96797772,-0.562279298335703,first_horizon_reference,1.22780371,-0.00069241802,-0.175129741,0.963538647,-0.91184026,1.24568331,-0.0410014614,0.0645823255,-0.101655573,-2.26810884,3.0,-0.097704187,1.32068336,0.562279298335703,0.0410014614,2.26810884,0.175129741,0.21502494573113914,,,,,,,,,,,,,,,,,,,,,1272.391,,,,,,,,,powered_acceleration_command,candidate_action,True
81479,1789731726717888768,accepted_optimal,35,0.0045580864,0.0088532567,0.0088532567,0,0,17,,,,,,,,0.002167432,0.002167432,ct2,0,False,262.471102,-2.72698095,-0.167401978,-2.97197793,-0.5638592349782277,first_horizon_reference,1.20317078,-0.000720108452,-0.174807608,0.949465334,-0.922120273,1.24068093,-0.038370382,0.107529752,-0.204442561,-2.07251,3.0,-0.0901831314,1.31568098,0.5638592349782277,0.038370382,2.07251,0.174807608,0.21032340606729424,,,,,,,,,,,,,,,,,,,,,1331.873,,,,,,,,,powered_acceleration_command,candidate_action,True
81501,1789731726742846976,accepted_optimal,33,0.00441789627,0.00900304317,0.00900304317,0,0,17,,,,,,,,0.002115806,0.002115806,ct2,0,False,262.474938,-2.74580651,-0.171043143,-2.97623555,-0.5645120484812477,first_horizon_reference,1.19852388,-0.000693085312,-0.16701813,0.934718668,-0.906679988,1.23714149,-0.0362399444,0.0833350793,-0.13845031,-2.13040566,3.0,-0.0895000845,1.31214154,0.5645120484812477,0.0362399444,2.13040566,0.16701813,0.20017521719794437,,,,,,,,,,,,,,,,,,,,,1282.33,,,,,,,,,powered_acceleration_command,candidate_action,True
81521,1789731726767858944,accepted_optimal,34,0.00442028046,0.00875896215,0.00875896215,0,0,17,,,,,,,,0.002147495,0.002147495,ct2,0,False,262.491101,-2.7685566,-0.175475474,-2.97999928,-0.5665813221484572,first_horizon_reference,1.2105124,-0.000609606213,-0.149904057,0.916744649,-0.918713152,1.23429143,-0.034498062,0.069919616,-0.114401981,-1.87715781,3.0,-0.0814270079,1.30929148,0.5665813221484572,0.034498062,1.87715781,0.149904057,0.18146071980880682,,,,,,,,,,,,,,,,,,,,,1190.316,,,,,,,,,powered_acceleration_command,candidate_action,True
81545,1789731726792612352,accepted_optimal,32,0.00421643257,0.00895047188,0.00895047188,0,0,17,,,,,,,,0.002025897,0.002025897,ct2,0,False,262.494248,-2.793053,-0.179200424,-2.98349589,-0.5669831210778045,first_horizon_reference,1.20145631,-0.000578434148,-0.14023532,0.897249222,-0.902295053,1.22868884,-0.0320565626,0.0974792391,-0.223689184,-1.92008579,3.0,-0.0800587088,1.30368888,0.5669831210778045,0.0320565626,1.92008579,0.14023532,0.1684866100988692,,,,,,,,,,,,,,,,,,,,,1671.5,,,,,,,,,powered_acceleration_command,candidate_action,True
81567,1789731726817555712,accepted_optimal,33,0.00433015823,0.00880089402,0.00880089402,0,0,17,,,,,,,,0.002265056,0.002265056,ct2,0,False,262.5111,-2.81696698,-0.182561232,-2.9870774,-0.5663882713274435,first_horizon_reference,1.20252573,-0.000540473789,-0.131288469,0.87773627,-0.914135575,1.22652566,-0.0308319274,0.049763225,-0.087900795,-1.68405485,3.0,-0.0729333013,1.30152571,0.5663882713274435,0.0308319274,1.68405485,0.131288469,0.15787776202480736,,,,,,,,,,,,,,,,,,,,,1247.975,,,,,,,,,powered_acceleration_command,candidate_action,False
81589,1789731726843093760,accepted_optimal,31,0.00425434113,0.00953271985,0.00953271985,0,0,17,,,,,,,,0.001998194,0.001998194,ct2,0,False,262.515034,-2.83831912,-0.188686075,-2.99007986,-0.5659895996865678,first_horizon_reference,1.21601284,-0.000503336545,-0.12482778,0.862423122,-0.897688508,1.22042406,-0.0272842348,0.140731201,-0.242040887,-1.74844408,3.0,-0.0709953383,1.2954241,0.5659895996865678,0.0272842348,1.74844408,0.12482778,0.1517921832686952,,,,,,,,,,,,,,,,,,,,,1893.297,,,,,,,,,powered_acceleration_command,candidate_action,True
81611,1789731726868032000,accepted_optimal,32,0.00445604324,0.00936833024,0.00936833024,0,0,17,,,,,,,,0.001971605,0.001971605,ct2,0,False,262.5311,-2.86009846,-0.191389472,-2.99291173,-0.5626795168371463,first_horizon_reference,1.20029056,-0.000475628767,-0.115153305,0.844888866,-0.907959104,1.21730983,-0.0264035203,0.0348489694,-0.12322662,-1.5641185,3.0,-0.0655064881,1.29230988,0.5626795168371463,0.0264035203,1.5641185,0.115153305,0.1382174249443008,,,,,,,,,,,,,,,,,,,,,1320.371,,,,,,,,,powered_acceleration_command,candidate_action,False
81633,1789731726893629440,accepted_optimal,31,0.00387477875,0.00872266293,0.00872266293,0,0,17,,,,,,,,0.002033882,0.002033882,ct2,0,False,262.531454,-2.88196024,-0.194544726,-2.99569251,-0.5625474198618394,first_horizon_reference,1.18363297,-0.000471452426,-0.111069448,0.827535033,-0.890713513,1.2126658,-0.0236058589,0.112320997,-0.186449587,-1.54415345,3.0,-0.0622096956,1.28766584,0.5625474198618394,0.0236058589,1.54415345,0.111069448,0.13146546061250056,,,,,,,,,,,,,,,,,,,,,1955.344,,,,,,,,,powered_acceleration_command,candidate_action,True
81655,1789731726918028544,accepted_optimal,30,0.00435090065,0.00970691442,0.00970691442,0,0,17,,,,,,,,0.002119042,0.002119042,ct2,0,False,262.551099,-2.90209763,-0.2001004,-2.99829825,-0.5573001885299999,first_horizon_reference,1.18687725,-0.000412818656,-0.0978548676,0.812879443,-0.901740551,1.21125841,-0.022272056,0.0520218648,-0.0548917539,-1.40675986,3.0,-0.0574410558,1.28625846,0.5573001885299999,0.022272056,1.40675986,0.0978548676,0.11614171615620211,,,,,,,,,,,,,,,,,,,,,1274.394,,,,,,,,,powered_acceleration_command,candidate_action,True
81677,1789731726943960832,accepted_optimal,30,0.00409841537,0.0095692277,0.0095692277,0,0,16,,,,,,,,0.002708509,0.002708509,ct2,0,False,262.552279,-2.92387712,-0.203771195,-3.00064295,-0.556876146870918,first_horizon_reference,1.18282628,-0.000399163604,-0.0938847736,0.79550916,-0.884437799,1.20551336,-0.0208362676,0.0586021766,-0.234486252,-1.43514001,3.0,-0.0567147695,1.28051341,0.556876146870918,0.0208362676,1.43514001,0.0938847736,0.1110493775059302,,,,,,,,,,,,,,,,,,,,,1238.968,,,,,,,,,powered_acceleration_command,candidate_action,True
81699,1789731726967954176,accepted_optimal,31,0.00385904312,0.00855076313,0.00855076313,0,0,16,,,,,,,,0.002282949,0.002282949,ct2,0,False,262.571098,-2.94198367,-0.209708881,-3.00271743,-0.5523557430575505,first_horizon_reference,1.19229555,-0.000350558228,-0.0838228762,0.783419788,-0.89450258,1.20326364,-0.0193493366,0.0560805537,-0.0848495439,-1.28075564,3.0,-0.0513682291,1.27826369,0.5523557430575505,0.0193493366,1.28075564,0.0838228762,0.09994164228146091,,,,,,,,,,,,,,,,,,,,,1827.083,,,,,,,,,powered_acceleration_command,candidate_action,True
81721,1789731726993193984,accepted_optimal,30,0.0042257309,0.00995099545,0.00995099545,0,0,16,,,,,,,,0.002380433,0.002380433,ct2,0,False,262.571098,-2.96705703,-0.20965708,-3.00462817,-0.5524070423005,first_horizon_reference,1.14758766,-0.000354698946,-0.0792642757,0.761937797,-0.887806177,1.19825327,-0.0183472354,0.0425474346,-0.212731227,-1.17520428,3.0,-0.0477273427,1.27325332,0.5524070423005,0.0183472354,1.17520428,0.0792642757,0.09096270467215785,,,,,,,,,,,,,,,,,,,,,2003.114,,,,,,,,,powered_acceleration_command,candidate_action,False
81743,1789731727018598400,accepted_optimal,28,0.00457048416,0.00974279642,0.00974279642,0,0,16,,,,,,,,0.002177191,0.002177191,ct2,0,False,262.590308,-2.99678996,-0.207805878,-3.00670002,-0.5488674299169436,first_horizon_reference,1.16156769,-0.000323975808,-0.0738480836,0.73585248,-0.886544347,1.19698679,-0.0159640759,0.0940394029,-0.0499752425,-1.00039804,3.0,-0.0409740284,1.27198684,0.5488674299169436,0.0159640759,1.00039804,0.0738480836,0.08577954787817889,,,,,,,,,,,,,,,,,,,,,1188.653,,,,,,,,,powered_acceleration_command,candidate_action,True
81765,1789731727043682304,accepted_optimal,28,0.0042963028,0.00998604298,0.00998604298,0,0,16,,,,,,,,0.002141403,0.002141403,ct2,0,False,262.594001,-3.0243672,-0.209886387,-3.00855814,-0.5482087805155367,first_horizon_reference,1.17139554,-0.000318806386,-0.0732100829,0.713587761,-0.870922983,1.19168735,-0.00939204823,0.260727882,-0.210241675,-0.928337455,3.0,-0.0326004848,1.26668739,0.5482087805155367,0.00939204823,0.928337455,0.0732100829,0.08575796459209027,,,,,,,,,,,,,,,,,,,,,1746.522,,,,,,,,,powered_acceleration_command,candidate_action,True
81787,1789731727067866624,accepted_optimal,29,0.0037522316,0.00849068165,0.00849068165,0,0,16,,,,,,,,0.00232022,0.00232022,ct2,0,False,262.611096,-3.05010851,-0.212193466,-3.01046431,-0.5449189467346967,first_horizon_reference,1.18388999,-0.000288761017,-0.0672838688,0.692855537,-0.881454885,1.18907118,-0.00614015106,0.129763052,-0.10439501,-0.781935513,3.0,-0.0256885402,1.26407123,0.5449189467346967,0.00614015106,0.781935513,0.0672838688,0.0796566987607933,,,,,,,,,,,,,,,,,,,,,1541.046,,,,,,,,,powered_acceleration_command,candidate_action,True
81809,1789731727092679168,accepted_optimal,27,0.00486063957,0.00976616144,0.00976616144,0,0,16,,,,,,,,0.002146043,0.002146043,ct2,0,False,262.620209,-3.07971169,-0.212402775,-3.01184332,-0.5433432101096249,first_horizon_reference,1.17378187,-0.000237552435,-0.0543299913,0.668281436,-0.865712762,1.18362188,-0.00200197799,0.169989765,-0.223848626,-0.734345257,3.0,-0.0203606095,1.25862193,0.5433432101096249,0.00200197799,0.734345257,0.0543299913,0.06377155878519773,,,,,,,,,,,,,,,,,,,,,1619.042,,,,,,,,,powered_acceleration_command,candidate_action,True
81831,1789731727117968640,accepted_optimal,28,0.00420808792,0.00946471095,0.00946471095,0,0,16,,,,,,,,0.001927672,0.001927672,ct2,0,False,262.631095,-3.10270768,-0.21703753,-3.01326998,-0.5421930178886364,first_horizon_reference,1.21005833,-0.000224649935,-0.0541492812,0.651610434,-0.873595178,1.18066621,0.00182455627,0.155317172,-0.119969428,-0.580710709,3.0,-0.0126932124,1.25566626,0.5421930178886364,0.00182455627,0.580710709,0.0541492812,0.0655237887795724,,,,,,,,,,,,,,,,,,,,,996.943,,,,,,,,,powered_acceleration_command,candidate_action,True
81853,1789731727142445312,accepted_optimal,27,0.00455927849,0.0090483129,0.0090483129,0,0,16,,,,,,,,0.002190336,0.002190336,ct2,0,False,262.647635,-3.12637568,-0.220769658,-3.01390949,-0.542552285414399,first_horizon_reference,1.18887448,-0.000138848874,-0.0320293941,0.633787751,-0.859779716,1.17667949,0.00398499891,0.0860906839,-0.158865198,-0.626277745,3.0,-0.0116719455,1.25167954,0.542552285414399,0.00398499891,0.626277745,0.0320293941,0.03807892925535256,,,,,,,,,,,,,,,,,,,,,1004.648,,,,,,,,,powered_acceleration_command,candidate_action,True
81875,1789731727167984128,accepted_optimal,28,0.0039691925,0.00869721174,0.00869721174,0,0,16,,,,,,,,0.002076131,0.002076131,ct2,0,False,262.652718,-3.15396166,-0.221130957,-3.01416786,-0.5429919368048993,first_horizon_reference,1.16180229,-3.1362888e-05,-0.00661782362,0.611218393,-0.843145013,1.17235589,0.00505497493,0.043237891,-0.174717382,-0.607033849,3.0,-0.0101208715,1.24735594,0.5429919368048993,0.00505497493,0.607033849,0.00661782362,0.00768860263653209,,,,,,,,,,,,,,,,,,,,,1061.976,,,,,,,,,powered_acceleration_command,candidate_action,False
81897,1789731727193549568,accepted_optimal,26,0.00479221344,0.00978660583,0.00978660583,0,0,16,,,,,,,,0.002189003,0.002189003,ct2,0,False,262.671094,-3.1792341,-0.221855591,-3.01416283,-0.5439437074994218,first_horizon_reference,1.14454067,2.50118719e-05,0.00602788618,0.590640247,-0.851134777,1.17025626,0.00666021928,0.0632945523,-0.082788229,-0.428122401,3.0,-0.00404284056,1.2452563,0.5439437074994218,0.00666021928,0.428122401,0.00602788618,0.00689916088714094,,,,,,,,,,,,,,,,,,,,,1682.642,,,,,,,,,powered_acceleration_command,candidate_action,True
81919,1789731727219307008,accepted_optimal,26,0.00466895103,0.00955837965,0.00955837965,0,0,16,,,,,,,,0.002436057,0.002436057,ct2,0,False,262.67678,-3.20148345,-0.223950841,-3.01368716,-0.5442399199742252,first_horizon_reference,1.14446449,6.52033777e-05,0.0151412962,0.573312163,-0.833213747,1.16629624,0.00996699743,0.128526106,-0.153915718,-0.432914346,3.0,-0.000855861232,1.24129629,0.5442399199742252,0.00996699743,0.432914346,0.0151412962,0.01732867583347194,,,,,,,,,,,,,,,,,,,,,1111.749,,,,,,,,,powered_acceleration_command,candidate_action,True
81941,1789731727244451584,accepted_optimal,26,0.00469565392,0.00997102261,0.00997102261,0,0,15,,,,,,,,0.00221406,0.00221406,ct2,0,False,262.691093,-3.22277687,-0.227337571,-3.01321017,-0.5457290158374548,first_horizon_reference,1.13047504,8.29131241e-05,0.0187031291,0.557944179,-0.840734243,1.16134703,0.0112726046,0.0502280593,-0.190401316,-0.302531809,3.0,0.00370930927,1.23634708,0.5457290158374548,0.0112726046,0.302531809,0.0187031291,0.021143420617447665,,,,,,,,,,,,,,,,,,,,,1058.088,,,,,,,,,powered_acceleration_command,candidate_action,True
81963,1789731727268398592,accepted_optimal,25,0.00467634201,0.00851029158,0.00851029158,0,0,15,,,,,,,,0.002167824,0.002167824,ct2,0,False,262.701119,-3.25208466,-0.224358858,-3.01278287,-0.5484445263987925,first_horizon_reference,1.17911065,0.000100552294,0.0241893083,0.532303393,-0.823280692,1.15836632,0.0123108542,0.0416418351,-0.119549476,-0.273325235,3.0,0.0054777232,1.23336637,0.5484445263987925,0.0123108542,0.273325235,0.0241893083,0.028521871032663394,,,,,,,,,,,,,,,,,,,,,1585.379,,,,,,,,,powered_acceleration_command,candidate_action,False
81985,1789731727293698304,accepted_optimal,25,0.00468373299,0.00949203968,0.00949203968,0,0,15,,,,,,,,0.002264846,0.002264846,ct2,0,False,262.711092,-3.27974805,-0.221886436,-3.01230692,-0.5520838496667455,first_horizon_reference,1.13756609,0.000106448817,0.0246291216,0.508285165,-0.828978658,1.16551685,0.018668538,0.266007662,0.299180657,0.0140336398,3.0,0.0190193783,1.2405169,0.5520838496667455,0.018668538,0.0140336398,0.0246291216,0.028017253558646545,,,,,,,,,,,,,,,,,,,,,1482.466,,,,,,,,,powered_acceleration_command,candidate_action,False
82007,1789731727319482368,accepted_optimal,21,0.0068359375,0.00994265079,0.00994265079,0,0,15,,,,,,,,0.001964492,0.001964492,ct2,0,False,262.721309,-3.31247082,-0.212726778,-3.01135352,-0.5558963772711122,first_horizon_reference,1.13600731,0.000156060749,0.0356332697,0.476729393,-0.811030746,1.18797386,0.0250370707,0.250773191,0.884287596,0.0710558966,3.0,0.026813468,1.2629739,0.5558963772711122,0.0250370707,0.0710558966,0.0356332697,0.040479654858401506,,,,,,,,,,,,,,,,,,,,,1345.798,,,,,,,,,powered_acceleration_command,candidate_action,False
82029,1789731727344212224,accepted_optimal,20,0.00635051727,0.0097540617,0.0097540617,0,0,15,,,,,,,,0.001907855,0.001907855,ct2,0,False,262.731091,-3.34326762,-0.205677524,-3.01044557,-0.5592232482021551,first_horizon_reference,1.13678288,0.00017907242,0.0414851569,0.447703451,-0.816177011,1.21948528,0.0371544622,0.475668848,1.2369827,0.364234328,3.0,0.0462603197,1.29448533,0.5592232482021551,0.0371544622,0.364234328,0.0414851569,0.04715961613803387,,,,,,,,,,,,,,,,,,,,,1286.497,,,,,,,,,powered_acceleration_command,candidate_action,False
82051,1789731727370892544,accepted_optimal,20,0.0061788559,0.00897216797,0.00897216797,0,0,14,,,,,,,,0.002157814,0.002157814,ct2,0,False,262.741436,-3.38083513,-0.19331141,-3.00880069,-0.5625791195020555,first_horizon_reference,1.07516623,0.000320424064,0.0672653615,0.410107166,-0.797387481,1.24690974,0.0476454981,0.425019801,1.11103773,0.419934839,3.0,0.058143869,1.32190979,0.5625791195020555,0.0476454981,0.419934839,0.0672653615,0.07232144513354213,,,,,,,,,,,,,,,,,,,,,1408.377,,,,,,,,,powered_acceleration_command,candidate_action,False
82073,1789731727394176512,accepted_optimal,15,0.00938463211,0.00433504581,0.00938463211,0,0,14,,,,,,,,0.002084246,0.002084246,ct2,0,False,262.75109,-3.4220792,-0.173127399,-3.0071559,-0.5661259714105595,first_horizon_reference,1.14272952,0.0,0.068766892,0.364924103,-0.800444424,1.28774881,0.0630560219,0.572154522,1.51625359,0.777748168,3.0,0.0824997276,1.36274886,0.5661259714105595,0.0630560219,0.777748168,0.068766892,0.07858195748705184,,,,,,,,,,,,,,,,,,,,,958.462,,,,,,,,,powered_acceleration_command,candidate_action,False
