event_index,source_stamp_ns,stage,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_mps,steering_command_rad,previous_steering_rate_radps,previous_target_speed_rate_mps2,steering_rate_radps,target_speed_rate_mps2
205,1789731634662516365,14,21.8943632,0.1381932646,-0.295045346,0.702080369,0,0.030741347,1.049999952,0.02792709321,0.1662412882,3,0.1659369618,3
205,1789731634662516365,15,21.91191865,0.1328399181,-0.293358922,0.7744247913,0,0.04080908746,1.125,0.03207551688,0.1659369618,3,0.1582507044,3
205,1789731634662516365,16,21.93122103,0.1269957423,-0.2913621962,0.847258687,0,0.05251836032,1.200000048,0.03603178263,0.1582507044,3,0.1427981704,3
205,1789731634662516365,17,21.95228789,0.1206708327,-0.2890365124,0.9204698205,0,0.06564988196,1.275000095,0.03960173577,0.1427981704,3,0.119702518,3
205,1789731634662516365,18,21.97513417,0.1138781607,-0.2863665521,0.9939716458,0,0.07983890921,1.350000143,0.04259429872,0.119702518,3,0.08962270617,3
205,1789731634662516365,19,21.99977326,0.1066333577,-0.2833484411,1.067697406,0,0.09458093345,1.425000191,0.04483486712,0.08962270617,3,0.05374719948,3
205,1789731634662516365,20,22.02621217,0.09895499796,-0.2799419761,1.141595721,0,0.1092515215,1.500000238,0.0461785458,0.05374719948,3,0.01373599749,3
205,1789731634662516365,21,22.05445971,0.09086474031,-0.2761390209,1.215627074,0,0.1231400371,1.575000286,0.04652194679,0.01373599749,3,-0.02828763612,3
205,1789731634662516365,22,22.08452649,0.08238633722,-0.2719711661,1.289760828,0,0.1354975849,1.650000334,0.0458147563,-0.02828763612,3,-0.06969184428,3
205,1789731634662516365,23,22.11643515,0.07354190946,-0.2676604986,1.363973618,0,0.145600751,1.725000381,0.04407246038,-0.06969184428,3,-0.1072142646,3
205,1789731634662516365,24,22.15019856,0.06434803456,-0.263405025,1.438247204,0,0.1528343111,1.800000429,0.04139210284,-0.1072142646,3,-0.1371218562,3
205,1789731634662516365,25,22.18581617,0.05481661111,-0.2592867017,1.512567639,0,0.1567892134,1.875000477,0.03796405718,-0.1371218562,3,-0.1557429433,3
205,1789731634662516365,26,22.22327926,0.04495846853,-0.2552517653,1.586924195,0,0.157360062,1.950000525,0.03407048434,-0.1557429433,3,-0.1604040712,3
205,1789731634662516365,27,22.26258371,0.03478562087,-0.2512638867,1.661308646,0,0.1548135877,2.025000572,0.03006038256,-0.1604040712,3,-0.150867328,3
205,1789731634662516365,28,22.30368911,0.02434417605,-0.2456463426,1.735714555,0,0.1497811526,2.10000062,0.02628869936,-0.150867328,3,-0.1319558173,3
205,1789731634662516365,29,22.34664263,0.01373579539,-0.2377171367,1.810137033,0,0.1430873275,2.175000668,0.02298980393,-0.1319558173,3,-0.1142693236,3
205,1789731634662516365,30,22.39153153,0.003048985265,-0.2292988002,1.884572148,0,0.1353883296,2.250000715,0.02013307065,-0.1142693236,3,,
221,1789731634686100499,0,21.80566961,0.1656917483,-0.3013786972,0,0,0,0.003000000026,0.003199999919,0.1251500547,0.1173281819,0.06819153577,3
221,1789731634686100499,1,21.80566961,0.1656917483,-0.3013786674,0,0,0,0.07800000161,0.004904788453,0.06819153577,3,0.03892273828,3
221,1789731634686100499,2,21.80581119,0.1656473577,-0.3013710082,0.01196294185,0,2.625618981e-05,0.1529999971,0.005877857096,0.03892273828,3,0.02533046342,3
221,1789731634686100499,3,21.8064057,0.165460974,-0.3013380766,0.03827018663,0,0.0001418758475,0.2280000001,0.006511118729,0.02533046342,3,0.02147915028,3
221,1789731634686100499,4,21.80775376,0.1650384367,-0.3012613654,0.0756303817,0,0.0004064587993,0.3030000031,0.007048097439,0.02147915028,3,0.02451673895,3
221,1789731634686100499,5,21.81008716,0.1643073559,-0.3011247516,0.1215073764,0,0.0008696203004,0.378000021,0.007661015727,0.02451673895,3,0.03296750039,3
221,1789731634686100499,6,21.81358472,0.1632122844,-0.3009138107,0.1739469618,0,0.001590122818,0.4530000091,0.008485203609,0.03296750039,3,0.04582310468,3
