s_m,v_ref_mps,kappa_radpm,ax_ref_mps2,ay_ref_mps2,delta_ff_rad,d_left_m,d_right_m,core_bin_id
14.319373,3.721384,-0.322099,2.459987,-4.460652059085502,-0.10398366987627322,2.225,0.4125,s3_k12
14.339373,3.734581,-0.324993,2.391535,-4.5327083251406055,-0.10491113381809439,2.2375,0.4,s3_k12
14.359372,3.747366,-0.328418,2.327903,-4.611892505959633,-0.10600853755497192,2.225,0.4,s3_k13
14.379371,3.759769,-0.333515,2.236915,-4.714522326219893,-0.10764119139978279,2.225,0.3875,s3_k13
14.39937,3.771649,-0.336108,2.142394,-4.78124929251889,-0.10847155193828324,2.2125,0.4,s3_k13
14.419369,3.782992,-0.345411,2.044889,-4.943186655564099,-0.11144942302657057,2.225,0.375,s3_k13
14.439368,3.793787,-0.402663,1.943764,-5.795455999678646,-0.12973009755497097,2.2125,0.3875,s3_k16
14.459367,3.80402,-0.439594,1.840105,-6.361174939902877,-0.1414769162937948,2.225,0.3875,s3_k17
14.479366,3.813682,-0.462679,1.740175,-6.729282215170936,-0.1487999669331755,2.2,0.375,s3_k18
14.499366,3.822796,-0.499273,-0.044092,-7.296260418557713,-0.16037519656772165,2.2125,0.375,s3_k19
14.519365,3.822566,-0.550398,-0.044086,-8.042421533703896,-0.17647386273783194,2.225,0.3625,s3_k22
14.539364,3.822335,-0.577765,-0.044081,-8.441288117045776,-0.1850541231003894,2.2375,0.3625,s3_k23
14.559363,3.822104,-0.54537,-0.044076,-7.967026185039842,-0.17489455712461133,2.2125,0.35,s3_k21
14.579362,3.821874,-0.522947,-0.04407,-7.63854085978494,-0.16784080859651618,2.225,0.35,s3_k20
14.599361,3.821643,-0.512449,-0.044065,-7.484294697251421,-0.16453253682213217,2.2375,0.325,s3_k20
14.61936,3.821413,-0.507004,-0.04406,-7.40387945228975,-0.16281519761332353,2.225,0.3375,s3_k20
14.639359,3.821182,-0.494265,-0.04406,-7.216976726746693,-0.15879357815720363,2.2375,0.3125,s3_k19
14.659359,3.820951,-0.477379,1.391743,-6.9695742152996045,-0.15345480367798117,2.2375,0.325,s3_k19
14.679358,3.828229,-0.46703,2.16255,-6.84448216821624,-0.15017842153967714,2.225,0.325,s3_k18
14.699357,3.83951,-0.458845,2.53331,-6.764218216664686,-0.14758483226562263,2.2125,0.3375,s3_k18
14.719356,3.852682,-0.45225,2.742811,-6.712818473740329,-0.14549361024331625,2.2125,0.3375,s3_k18
14.739355,3.866894,-0.444138,3.008732,-6.641137423963381,-0.14291960261378112,2.2,0.3375,s3_k17
14.759354,3.882424,-0.434607,3.310137,-6.55092523642906,-0.13989289828411786,2.1875,0.325,s3_k17
14.779353,3.899438,-0.425523,1.884301,-6.470339641776087,-0.13700574105505808,2.15,0.325,s3_k17
14.799352,3.90909,-0.42014,0.385145,-6.420152881649933,-0.13529378003662104,2.1625,0.325,s3_k16
14.819352,3.91106,-0.414643,0.261411,-6.342541172948475,-0.1335447397257574,2.15,0.3375,s3_k16
14.839351,3.912396,-0.409714,0.134625,-6.271427651990768,-0.13197572658467974,2.15,0.3375,s3_k16
14.85935,3.913084,-0.405776,0.005563,-6.21333397605714,-0.1307217011096521,2.1125,0.3375,s3_k16
14.879349,3.913113,-0.401348,-0.124977,-6.145622527424437,-0.12931114509181577,2.1,0.325,s3_k16
14.899348,3.912474,-0.397478,-0.257635,-6.084375724307095,-0.12807791797328832,2.0875,0.325,s3_k15
14.919347,3.911157,-0.394978,-0.393054,-6.042037348786625,-0.1272810510800957,2.0625,0.325,s3_k15
14.939346,3.909146,-0.392129,-0.532889,-5.992288903627833,-0.12637274344178873,2.05,0.3375,s3_k15
14.959345,3.906419,-0.389875,-0.580011,-5.949535153713346,-0.12565398286031526,2.05,0.3375,s3_k15
14.979345,3.903449,-0.388619,-0.593506,-5.9213543189183655,-0.1252534100767714,2.0375,0.3375,s3_k15
14.999344,3.900407,-0.386986,-0.604495,-5.887285649859443,-0.12473254126413581,2.0,0.3125,s3_k15
15.019343,3.897306,-0.386079,-0.614311,-5.8641516367780495,-0.1244432111737502,2.0,0.325,s3_k15
15.039342,3.894152,-0.386227,-0.623987,-5.856908365748541,-0.12449042413017117,2.0,0.325,s3_k15
15.059341,3.890946,-0.38601,-0.621648,-5.843983253725325,-0.12442119953723414,1.9625,0.325,s3_k15
15.07934,3.88775,-0.386446,-0.602569,-5.840976735752876,-0.12456028552184793,1.9625,0.325,s3_k15
15.099339,3.884649,-0.387759,-0.555942,-5.851476357059367,-0.12497910921817858,1.95,0.325,s3_k15
15.119338,3.881786,-0.388699,-0.472375,-5.857018584843155,-0.12527892547311925,1.95,0.3375,s3_k15
15.139338,3.879351,-0.390167,-0.387223,-5.871765274486651,-0.12574710385126653,1.925,0.3375,s3_k15
15.159337,3.877355,-0.392399,-0.265141,-5.899280182878415,-0.126458832859442,1.9125,0.3375,s3_k15
15.179336,3.875987,-0.394255,-0.133343,-5.923001373504748,-0.127050566828301,1.9125,0.3625,s3_k15
15.199335,3.875299,-0.396543,0.002924,-5.955259909093091,-0.12777990884564436,1.9125,0.3625,s3_k15
15.219334,3.875314,-0.399633,0.142043,-6.001711811932715,-0.12876468604243257,1.9,0.3625,s3_k15
15.239333,3.876047,-0.402344,0.27519,-6.044711785855113,-0.12962846994235422,1.875,0.3625,s3_k16
15.259332,3.877466,-0.405139,0.406354,-6.0911605745869615,-0.1305188144495536,1.875,0.375,s3_k16
15.279331,3.879562,-0.408485,0.53924,-6.148108270868596,-0.131584405719623,1.875,0.375,s3_k16
15.299331,3.882341,-0.411465,0.665176,-6.201835689968221,-0.13253318509022147,1.875,0.375,s3_k16
15.31933,3.885766,-0.414152,0.768628,-6.253354521362811,-0.1333884727560143,1.8375,0.375,s3_k16
15.339329,3.889719,-0.416747,0.834249,-6.3053462276503,-0.13421428999438073,1.8375,0.375,s3_k16
15.359328,3.894006,-0.419004,0.899095,-6.353476116177996,-0.13493239446196328,1.8375,0.375,s3_k16
15.379327,3.898621,-0.420712,0.922737,-6.394505057628788,-0.1354757318564272,1.8125,0.375,s3_k16
15.399326,3.903352,-0.419342,0.937276,-6.389160479881655,-0.13503992310534113,1.8125,0.375,s3_k16
15.419325,3.908151,-0.417787,0.950245,-6.381130005595955,-0.13454520173395648,1.8125,0.375,s3_k16
15.439324,3.913011,-0.416051,0.964299,-6.370429410235729,-0.13399281715354916,1.8125,0.375,s3_k16
15.459324,3.917936,-0.411718,0.975054,-6.319962907294525,-0.13261372479396907,1.7875,0.375,s3_k16
15.479323,3.92291,-0.406848,0.981033,-6.261074545440748,-0.13106311230392517,1.7875,0.375,s3_k16
15.499322,3.927908,-0.401833,0.985229,-6.199664872068698,-0.12946566900217715,1.7875,0.375,s3_k16
15.519321,3.932921,-0.396931,0.988499,-6.139676151255812,-0.1279035774386177,1.7625,0.375,s3_k15
15.53932,3.937945,-0.392235,0.991385,-6.082549284169211,-0.12640654173407317,1.7625,0.375,s3_k15
15.559319,3.942976,-0.38762,0.993331,-6.026351295091589,-0.12493477276858792,1.7625,0.375,s3_k15
15.579318,3.948011,-0.382886,0.993863,-5.967964003736745,-0.12342448807447973,1.75,0.375,s3_k15
15.599317,3.953043,-0.377427,0.993014,-5.897881494268929,-0.12168220472202827,1.75,0.375,s3_k15
15.619317,3.958063,-0.371621,0.991919,-5.821912215284632,-0.11982835874334025,1.725,0.375,s3_k14
15.639316,3.963072,-0.365494,0.990529,-5.7404267163726885,-0.11787112034854466,1.725,0.3625,s3_k14
15.659315,3.968068,-0.363411,0.989055,-5.722111032563741,-0.11720550932162645,1.725,0.3625,s3_k14
15.679314,3.973049,-0.362216,0.987592,-5.717622430582145,-0.11682360660021943,1.7125,0.3625,s3_k14
15.699313,3.978017,-0.3614,0.985862,-5.719017397777244,-0.11656280648715951,1.7125,0.3625,s3_k14
15.719312,3.982971,-0.356758,0.984088,-5.659629599269422,-0.11507888418484308,1.7125,0.3625,s3_k14
15.739311,3.987909,-0.346986,0.982771,-5.518263464866816,-0.11195338233588177,1.6875,0.3625,s3_k13
15.75931,3.992834,-0.33756,0.981382,-5.381625694551245,-0.10893646271394655,1.7,0.3625,s3_k13
15.77931,3.997747,-0.328468,0.980171,-5.249569360074524,-0.10602455615608049,1.7,0.35,s3_k13
15.799309,4.002647,-0.338642,0.979585,-5.425445455724084,-0.10928287376186444,1.675,0.35,s4_k13
15.819308,4.007539,-0.343044,0.979271,-5.509413167155511,-0.11069193733265172,1.6875,0.35,s4_k13
15.839307,4.012423,-0.339653,0.979408,-5.468256492715027,-0.10960652979143465,1.6875,0.375,s4_k13
15.859306,4.017301,-0.347494,0.980548,-5.608103963054899,-0.1121159170449709,1.6875,0.375,s4_k13
15.879305,4.02218,-0.400139,0.982395,-6.473421513501383,-0.12892592341679376,1.675,0.3625,s4_k16
15.899304,4.027062,-0.455107,-0.04893,-7.380574143522667,-0.1463997006517397,1.675,0.3625,s4_k18
15.919304,4.026819,-0.51435,-0.048924,-8.340324771943719,-0.1651318773675883,1.6875,0.375,s4_k20
15.939303,4.026576,-0.539421,-0.048918,-8.745802204268736,-0.173024824931673,1.6625,0.3875,s4_k21
15.959302,4.026333,-0.5147,-0.048912,-8.34398566761977,-0.16524221109137505,1.675,0.375,s4_k20
15.979301,4.02609,-0.496687,-0.048906,-8.050998599570324,-0.15955859079971532,1.6625,0.375,s4_k19
15.9993,4.025847,-0.484912,-0.0489,-7.859184117615431,-0.1558375880664377,1.6625,0.375,s4_k19
16.019299,4.025604,-0.476093,-0.048894,-7.715319191195945,-0.15304784907196414,1.675,0.375,s4_k19
16.039298,4.025361,-0.462288,-0.048888,-7.4906980222882344,-0.14867606495648916,1.65,0.3625,s4_k18
16.059297,4.025118,-0.444461,-0.048888,-7.200968187817574,-0.14302212999243383,1.6625,0.3875,s4_k17
16.079297,4.024875,-0.422864,2.128709,-6.850235589707249,-0.1361601969202978,1.65,0.3875,s4_k16
16.099296,4.035438,-0.408472,2.966531,-6.651868426202423,-0.1315802662259079,1.6625,0.375,s4_k16
16.119295,4.050114,-0.402037,3.163516,-6.594783138690672,-0.1295306627692264,1.6375,0.375,s4_k16
16.139294,4.065705,-0.396873,3.275838,-6.5602936828112535,-0.12788509114634114,1.65,0.3875,s4_k15
16.159293,4.081787,-0.392962,3.317327,-6.547134032119709,-0.12663833917469988,1.65,0.3875,s4_k15
16.179292,4.098008,-0.387878,3.420112,-6.513894964721528,-0.12501706593008186,1.6375,0.3875,s4_k15
16.199291,4.114665,-0.381586,1.820553,-6.460429585992187,-0.12300965062933925,1.65,0.375,s4_k15
16.21929,4.123504,-0.374721,1.540948,-6.371488047674593,-0.1208182872950503,1.6375,0.375,s4_k14
16.23929,4.130971,-0.3673,1.545713,-6.2679456312634985,-0.11844813267823467,1.65,0.4,s4_k14
16.259289,4.138448,-0.362821,1.544354,-6.213945232498635,-0.11701695912549523,1.6375,0.3875,s4_k14
16.279288,4.145904,-0.358648,1.52744,-6.164628312788564,-0.11568312806589309,1.65,0.3875,s4_k14
16.299287,4.153266,-0.354559,1.505871,-6.116007473954542,-0.11437574500544259,1.65,0.375,s4_k14
16.319286,4.160511,-0.350611,1.490655,-6.069024442830614,-0.11311307133233704,1.6375,0.375,s4_k14
16.339285,4.16767,-0.346887,1.531082,-6.025244459953435,-0.11192170657275367,1.65,0.3875,s4_k13
16.359284,4.17501,-0.343037,1.579079,-5.979377951748805,-0.11068969700791667,1.6375,0.3875,s4_k13
16.379283,4.182568,-0.339064,1.636967,-5.9315432583023115,-0.10941797334069729,1.65,0.375,s4_k13
16.399283,4.190387,-0.335598,1.703443,-5.892880462512059,-0.1083082456488701,1.6625,0.375,s4_k13
16.419282,4.19851,-0.332813,1.777937,-5.86665657137014,-0.10741636313392189,1.65,0.3875,s4_k13
16.439281,4.20697,-0.329976,1.85982,-5.840112105379059,-0.1065076514658285,1.6625,0.3875,s4_k13
16.45928,4.215802,-0.327088,1.948729,-5.81333060935999,-0.1055824227450277,1.6625,0.375,s4_k13
16.479279,4.225036,-0.324871,2.042741,-5.799249220554233,-0.10487203912222753,1.6625,0.3625,s4_k12
16.499278,4.234695,-0.322798,2.141355,-5.788620889364984,-0.10420770065261553,1.675,0.3625,s4_k12
16.519277,4.244796,-0.320659,2.244074,-5.777727841257906,-0.1035221142502271,1.6625,0.35,s4_k12
16.539276,4.255355,-0.318595,2.352253,-5.769132971450685,-0.10286047403245763,1.675,0.375,s4_k12
16.559276,4.266396,-0.317376,2.467459,-5.776920743430308,-0.10246966631467906,1.6875,0.3625,s4_k12
16.579275,4.277947,-0.316105,2.589678,-5.7849840362058,-0.102062154104063,1.675,0.35,s4_k12
16.599274,4.290036,-0.314784,2.717693,-5.793413445289879,-0.10163857467748354,1.6875,0.35,s4_k12
16.619273,4.302687,-0.313821,2.848801,-5.809804394210091,-0.10132976508648124,1.675,0.3625,s4_k12
16.639272,4.315908,-0.313173,2.983523,-5.833492845279785,-0.10112195705925846,1.6875,0.3625,s4_k12
16.659271,4.329711,-0.31248,3.123654,-5.85787424190344,-0.10089970822143297,1.7,0.35,s4_k12
16.67927,4.344115,-0.311741,3.25524,-5.8829688857666955,-0.10066269591588568,1.6875,0.35,s4_k12
16.699269,4.359076,-0.311384,3.373031,-5.916776644176666,-0.10054819470004484,1.7125,0.3625,s4_k12
16.719269,4.374523,-0.311002,3.463006,-5.951474682414474,-0.10042567226202018,1.7,0.3625,s4_k12
16.739268,4.390327,-0.310578,3.514055,-5.986381995082475,-0.10028967522813503,1.7125,0.3625,s4_k12
16.759267,4.406305,-0.310304,3.566361,-6.024714682658669,-0.10020178837217833,1.725,0.375,s4_k12
16.779266,4.422462,-0.310248,3.578884,-6.06788317004272,-0.10018382590384917,1.7125,0.375,s4_k12
16.799265,4.438617,-0.310153,3.582315,-6.110423772627112,-0.10015335371100977,1.7,0.3625,s4_k12
16.819264,4.454729,-0.310018,3.582375,-6.152186446655054,-0.1001100508001687,1.725,0.375,s4_k12
16.839263,4.470783,-0.310247,3.580873,-6.201186207713962,-0.10018350514489659,1.7125,0.375,s4_k12
16.859262,4.486772,-0.310472,3.575314,-6.250150013841594,-0.10025567538785703,1.725,0.3875,s4_k12
16.879262,4.502681,-0.31066,3.564342,-6.298363148089831,-0.10031597683177527,1.7125,0.3875,s4_k12
16.899261,4.518484,-0.311007,3.546973,-6.349735888601223,-0.10042727597840119,1.7,0.375,s4_k12
16.91926,4.534156,-0.31155,3.526704,-6.405022680504282,-0.10060143649099025,1.7125,0.375,s4_k12
16.939259,4.549685,-0.312059,3.506738,-6.459506961340555,-0.10076468636543286,1.7125,0.3875,s4_k12
16.959258,4.565074,-0.312542,3.409607,-6.51334422128752,-0.10091959236355577,1.7,0.3875,s4_k12
16.979257,4.579987,-0.313398,3.21839,-6.5739244878191245,-0.10119411361837091,1.7125,0.3875,s4_k12
16.999256,4.594019,-0.314223,3.023393,-6.631679737078991,-0.10145867861674385,1.7125,0.4,s4_k12
17.019255,4.607162,-0.315016,2.824442,-6.686511248753967,-0.10171296826761587,1.7,0.4,s4_k12
17.039255,4.619406,-0.315828,2.616829,-6.7394258337078075,-0.10197333693127418,1.7,0.3875,s4_k12
17.059254,4.630721,-0.316639,2.400986,-6.7898727713198745,-0.10223337109619608,1.7125,0.3875,s4_k12
17.079253,4.641079,-0.317417,2.178994,-6.837039747260927,-0.10248281130198539,1.7,0.3875,s4_k12
17.099252,4.650459,-0.317882,1.982895,-6.874760554865097,-0.10263189220623367,1.7,0.3875,s4_k12
17.119251,4.658979,-0.317345,1.907243,-6.888317646650041,-0.10245972739824533,1.7125,0.4,s4_k12
17.13925,4.667159,-0.316756,1.841236,-6.899697383572043,-0.10227088412859928,1.7,0.4,s4_k12
17.159249,4.675042,-0.316117,1.785197,-6.909058747828531,-0.10206600174291233,1.7,0.4,s4_k12
17.179248,4.682672,-0.314284,1.888756,-6.891436343154298,-0.10147823982699865,1.7125,0.3875,s4_k12
17.199248,4.690732,-0.312206,2.010418,-6.869458220236426,-0.10081183218322284,1.7125,0.3875,s4_k12
17.219247,4.699296,-0.310059,2.126645,-6.847151617231802,-0.10012320209440985,1.7,0.4,s4_k12
17.239246,4.708337,-0.307941,2.228223,-6.826570752314224,-0.0994437801115746,1.725,0.3875,s4_k12
17.259245,4.717793,-0.305838,2.319653,-6.8072109355316766,-0.09876907874845356,1.7125,0.4,s4_k12
17.279244,4.727616,-0.303662,2.411333,-6.786952905881937,-0.09807086196407773,1.7125,0.4,s4_k12
17.299243,4.737805,-0.301495,2.495605,-6.767596825753448,-0.09737543767704966,1.725,0.4125,s4_k12
17.319242,4.748328,-0.299539,2.554661,-6.753591647410436,-0.09674764543865608,1.725,0.3875,s4_k11
17.339241,4.759076,-0.29751,2.617718,-6.738245789242098,-0.09609634248716624,1.75,0.3875,s4_k11
17.359241,4.770063,-0.29541,2.684294,-6.721611737490684,-0.09542216262139572,1.7375,0.4,s4_k11
17.37924,4.781304,-0.292965,2.778083,-6.6974341761639735,-0.0946371150402817,1.7375,0.3875,s4_k11
17.399239,4.79291,-0.29042,2.874931,-6.6715242519816025,-0.09381983489391417,1.7625,0.4,s4_k11
17.419238,4.804892,-0.287799,2.972662,-6.644411809505767,-0.09297801734104515,1.75,0.3875,s4_k11
17.439237,4.817248,-0.285074,3.073315,-6.61539254864236,-0.09210265674295015,1.7375,0.4,s4_k11
17.459236,4.829991,-0.282255,3.176085,-6.584674130273161,-0.09119695125407414,1.7625,0.3875,s4_k11
17.479235,4.843124,-0.279356,3.279722,-6.552532454774163,-0.0902653863849289,1.7625,0.375,s4_k11
17.499234,4.856648,-0.276541,3.372364,-6.522780806789087,-0.08936066370995198,1.75,0.3875,s4_k11
17.519234,4.870515,-0.273896,3.449297,-6.4973380047696665,-0.08851044422151873,1.75,0.375,s4_k10
17.539233,4.884658,-0.271171,3.529414,-6.4701085436831045,-0.08763437502395849,1.75,0.3875,s4_k10
17.559232,4.899087,-0.268441,3.607491,-6.442866784760695,-0.08675656310488832,1.7625,0.3875,s4_k10
17.579231,4.913792,-0.266035,3.661658,-6.423508671237899,-0.0859828198816284,1.7625,0.3875,s4_k10
17.59923,4.928672,-0.263552,3.720353,-6.40215449862393,-0.08518420608434174,1.7625,0.375,s4_k10
17.619229,4.943745,-0.260993,3.783196,-6.378829332829149,-0.08436103422930237,1.7625,0.3625,s4_k10
17.639228,4.959026,-0.258761,3.823876,-6.36343469359747,-0.08364295718534637,1.775,0.375,s4_k10
17.659227,4.974423,-0.256488,3.867339,-6.3467658543110925,-0.08291160079490982,1.775,0.375,s4_k10
17.679227,4.989947,-0.254141,3.915581,-6.328001889473342,-0.08215634100688979,1.7875,0.375,s4_k10
17.699226,5.005616,-0.252001,3.950538,-6.31418532413445,-0.08146761148674904,1.7875,0.375,s5_k10
17.719225,5.021375,-0.249907,3.982971,-6.301206801415422,-0.08079361144019949,1.775,0.375,s5_k9
17.739224,5.037213,-0.247741,4.020475,-6.286059931892405,-0.08009635920271994,1.8,0.3625,s5_k9
17.759223,5.05315,-0.245681,4.051647,-6.273298481284721,-0.07943315676040982,1.8,0.35,s5_k9
17.779222,5.06916,-0.243736,4.076164,-6.263133632626523,-0.07880691347060467,1.8,0.35,s5_k9
17.799221,5.085216,-0.24172,4.105861,-6.250739429436088,-0.07815774451134042,1.7875,0.35,s5_k9
17.81922,5.101338,-0.239728,4.134743,-6.238597421024414,-0.07751623891035932,1.8,0.35,s5_k9
17.83922,5.117522,-0.237903,4.15381,-6.230449142027405,-0.07692845801814344,1.8125,0.35,s5_k9
17.859219,5.13373,-0.236009,4.178056,-6.220060552897817,-0.0763183978581728,1.8125,0.35,s5_k9
17.879218,5.14998,-0.23407,4.205867,-6.208073356673628,-0.07569378416833591,1.8125,0.3375,s5_k9
17.899217,5.166287,-0.232337,4.221528,-6.2011956626980735,-0.07513547954454451,1.825,0.3375,s5_k9
17.919216,5.182603,-0.230537,4.242297,-6.192079470550532,-0.07455554046434865,1.825,0.3625,s5_k9
17.939215,5.198948,-0.228672,4.267952,-6.180789278454616,-0.07395460614203155,1.8375,0.35,s5_k9
17.959214,5.21534,-0.226971,4.284098,-6.173559295273049,-0.07340646869950888,1.85,0.35,s5_k9
17.979213,5.231742,-0.225239,4.303067,-6.165044678497639,-0.07284829627870297,1.8375,0.3375,s5_k9
17.999213,5.248166,-0.223445,4.326811,-6.154400683704772,-0.07227009514634608,1.8375,0.35,s5_k8
18.019212,5.264628,-0.221742,4.345589,-6.145869563742825,-0.07172117826158093,1.8625,0.3375,s5_k8
18.039211,5.28111,-0.220054,4.364249,-6.137333089694934,-0.07117705350018186,1.8625,0.35,s5_k8
18.05921,5.297612,-0.218306,4.387514,-6.12669084878277,-0.07061354331576128,1.8625,0.3375,s5_k8
18.079209,5.314149,-0.21659,4.409457,-6.116540498307994,-0.07006030540720962,1.8625,0.35,s5_k8
18.099208,5.330718,-0.214926,3.216889,-6.107456370012391,-0.06952379125291838,1.875,0.3375,s5_k8
18.119207,5.342773,-0.213205,2.778998,-6.085984339972231,-0.0689688567374682,1.875,0.35,s5_k8
18.139206,5.353165,-0.211467,2.751774,-6.059877761501018,-0.06840839741075418,1.8875,0.3625,s5_k8
18.159206,5.363436,-0.209801,2.745123,-6.035229079780667,-0.06787111577880507,1.9,0.35,s5_k8
18.179205,5.373662,-0.208081,2.748592,-6.008597580077263,-0.06731637808259343,1.9,0.3625,s5_k8
18.199204,5.383882,-0.206308,2.75642,-5.98008193542444,-0.06674450329385025,1.9,0.35,s5_k8
18.219203,5.394111,-0.204445,2.766616,-5.948620342884226,-0.06614355222449428,1.925,0.35,s5_k8
18.239202,5.404359,-0.202533,2.781892,-5.915400814853032,-0.065526745393622,1.925,0.35,s5_k8
18.259201,5.414643,-0.200573,2.802094,-5.880471183092198,-0.06489440204542234,1.925,0.35,s5_k8
18.2792,5.424983,-0.19836,2.82698,-5.837822187555327,-0.06418037234052357,1.925,0.35,s5_k7
18.299199,5.435395,-0.196045,2.854612,-5.79185914432717,-0.06343336196520079,1.95,0.3375,s5_k7
18.319199,5.445888,-0.193692,2.882728,-5.7444584746561045,-0.06267401700140024,1.95,0.3375,s5_k7
18.339198,5.456464,-0.191164,2.911286,-5.691525654108397,-0.06185811653912186,1.9625,0.3625,s5_k7
18.359197,5.467124,-0.188469,2.940012,-5.633233777924604,-0.060988226792473524,1.9625,0.35,s5_k7
18.379196,5.477868,-0.185736,2.969658,-5.573387177542952,-0.060105977056271784,1.975,0.35,s5_k7
18.399195,5.4887,-0.182909,3.000871,-5.510285016950209,-0.0591932842716923,1.9625,0.3375,s5_k7
18.419194,5.499623,-0.179879,3.033531,-5.440593817353022,-0.05821494364293662,2.0,0.35,s5_k7
18.439193,5.510643,-0.176844,3.067515,-5.370254689341815,-0.057234876735723125,2.0,0.3375,s5_k7
18.459192,5.521764,-0.173806,3.102009,-5.299323678606795,-0.056253730816885915,1.9875,0.35,s5_k6
18.479192,5.532988,-0.170384,3.136937,-5.216128314568407,-0.05514843932587524,2.0,0.325,s5_k6
18.499191,5.544315,-0.166885,3.172206,-5.1299495784963645,-0.054018137695309006,2.025,0.3375,s5_k6
18.51919,5.555746,-0.163333,3.207822,-5.041487601926408,-0.052870573859988564,2.025,0.325,s5_k6
18.539189,5.567281,-0.159925,3.243418,-4.956814240943789,-0.0517694018095259,2.0375,0.3375,s5_k6
18.559188,5.57892,-0.156717,3.278937,-4.877714502937109,-0.05073273765555733,2.05,0.35,s5_k6
