event_index,source_stamp_ns,status,steering_rate_radps,target_speed_rate_mps2,steering_command_rad,target_speed_mps,iterations,primal_residual,dual_residual,rti_iterations_used,rti2_triggered,rti2_trigger_reason_mask,rti2_budget_skipped,r1_status,r2_status,r1_objective,r2_objective,r1_slack_m,r2_slack_m,selected_candidate,r1_iterations,r2_iterations,r1_steering_rate_radps,r1_target_speed_rate_mps2,r1_next_progress_m,r1_next_e_y_m,r1_next_raw_bound_clearance_m,r1_next_first_step_clearance_m,r2_steering_rate_radps,r2_target_speed_rate_mps2,r2_next_progress_m,r2_next_e_y_m,r2_next_raw_bound_clearance_m,r2_next_first_step_clearance_m,r1_solve_us,r2_solve_us,total_rti_us,rho_start,rho_final,rho_u_start,rho_u_final,rho_change_count,factorization_count,progress_m,e_y_m,e_psi_rad,u_mps,v_mps,r_radps,target_speed_state_mps,steering_state_rad,state_age_s,path_curvature_per_m,raw_left_bound_m,raw_right_bound_m,current_raw_bound_clearance_m,current_inset_corridor_clearance_m,first_prediction_corridor_margin_m,lateral_accel_proxy_mps2,minimum_predicted_corridor_slack_m,candidate_progress_error_max_m,candidate_curvature_error_max_per_m,candidate_left_bound_error_max_m,candidate_right_bound_error_max_m,nonlinear_failure_stage,nonlinear_failure_reason,recovery_active,recovery_not_found,recovery_reentry_stage,recovery_initial_violation_m,recovery_max_seed_violation_m
926,1789729639761272093,0,0.0360369198,3,0.06181180105,1.715175271,15,0.00856089592,0.004073649645,2,1,32,0,0,0,240423.8438,240423.8594,0.6259519458,0.6259729266,R2,14,15,0.03611102328,3,22.39031171,0.03299304098,0.927550088,0.8775500873,0.0360369198,3,22.39031171,0.03299304098,0.927550088,0.8775500873,1092.099001,950.2539997,2417.353001,1,1,14,14,10,12,22.35115404,0.03892769665,-0.1559317559,1.588544965,0,0.3170999885,1.640175223,0.06091087684,0.003151264,-0.1091613835,1.05491772,0.8875,0.9264276966,0.8764276959,0.05000000075,1.732094884,0.6259729266,8.605420589e-07,7.450580597e-09,2.384185791e-07,5.960464478e-07,-1,-1,0,0,1,0,0
949,1789729639786474173,0,0.01688856073,3,0.05783898383,1.726402998,15,0.009403944016,0.004890590906,2,1,32,0,0,0,241370.4531,241370.4688,0.6258661151,0.6258953214,R2,14,15,0.01693926752,3,22.42992172,0.02747245505,0.9342869946,0.8842869939,0.01688856073,3,22.42992172,0.02747245505,0.9342869946,0.8842869939,1503.227001,1167.168999,2939.588001,1,1,14,14,10,12,22.39059924,0.03295336664,-0.1439398676,1.590088725,0,0.3091000021,1.65140295,0.05741677061,0.002995331,-0.10223318,1.04276324,0.8947367603,0.9276901269,0.8776901262,0.05000000075,1.765028,0.6258953214,1.329928637e-06,1.490116119e-08,6.556510925e-07,1.192092896e-07,-1,-1,0,0,1,0,0
971,1789729639812528856,0,0.03466343135,3,0.05617042258,1.737619638,15,0.008592844009,0.003697097301,2,1,32,0,0,0,242468.875,242468.875,0.6249760985,0.624992013,R2,14,15,0.03477665037,3,22.47071534,0.02223802172,0.9097380217,0.859738021,0.03466343135,3,22.47071534,0.02223802172,0.9097380217,0.859738021,1474.694,1174.122,2945.530001,1,1,14,14,10,12,22.43141836,0.02726453729,-0.132555753,1.583463192,0,0.3025000095,1.662619591,0.0553038381,0.004054992,-0.09434710348,1.029750011,0.9077499892,0.9350145265,0.8850145258,0.05000000075,1.793229342,0.624992013,8.23289156e-07,7.450580597e-09,2.384185791e-07,0,-1,-1,0,0,1,0,0
993,1789729639836497889,0,0.01101650577,3,0.05232885107,1.748836279,15,0.008613824844,0.00369104743,2,1,32,0,0,0,243156.75,243156.75,0.614869535,0.6148929596,R2,14,15,0.01110448688,3,22.50945941,0.01774216257,0.9177421626,0.8677421618,0.01101650577,3,22.50945941,0.01774216257,0.9177421626,0.8677421618,1493.248001,1198.798,2987.378,1,1,14,14,10,12,22.46936036,0.02241833508,-0.121278137,1.615086198,0,0.2924000025,1.673836231,0.05205343664,0.00453847,-0.08651496272,1.018535399,0.8875,0.9099183351,0.8599183343,0.05000000075,1.81561625,0.6148929596,9.387731552e-07,1.490116119e-08,5.960464478e-08,2.384185791e-07,-1,-1,0,0,1,0,0
1015,1789729639862376380,0,0.01633285172,3,0.04993128404,1.760049462,15,0.004717111588,0.008768558502,2,1,32,0,0,0,244247.5156,244247.5312,0.6090851426,0.6090919375,R2,14,15,0.01600207202,3,22.5509242,0.01330522448,0.9258052245,0.8758052237,0.01633285172,3,22.5509242,0.01330522448,0.9258052245,0.8758052237,1031.295,695.6580009,1984.855,1,1,14,28,9,11,22.51078191,0.01758105122,-0.1110901088,1.612713337,0,0.2786000073,1.685049415,0.04952296242,0.003487175,-0.08106795861,1.005145941,0.9,0.9175810512,0.8675810505,0.05000000075,1.841782331,0.6090919375,3.539025784e-07,7.450580597e-09,2.384185791e-07,2.384185791e-07,-1,-1,0,0,1,0,0
1036,1789729639888700770,0,-0.004270894453,3,0.04563361406,1.77126193,14,0.008447408676,0.00451028347,2,1,32,0,0,0,245310.2656,245310.2812,0.6025649309,0.602589488,R2,14,14,-0.004059890285,3,22.59347618,0.009183207527,0.9307237706,0.8807237699,-0.004270894453,3,22.59347618,0.009183207527,0.9307237706,0.8807237699,884.191,1466.077,2597.268999,1,1,28,28,10,12,22.55305785,0.01308396365,-0.1010748595,1.621276498,0,0.2709000111,1.696261883,0.04574038461,0.003476624,-0.07738016843,0.9912221543,0.9125,0.9255839637,0.8755839629,0.05000000075,1.863796949,0.602589488,1.017004251e-06,1.490116119e-08,1.788139343e-07,5.960464478e-07,-1,-1,0,0,1,0,0
1059,1789729639911598378,0,-0.001857180498,3,0.04224774987,1.782476425,15,0.007548093796,0.004135608673,2,1,32,0,0,0,246087.1875,246087.1875,0.5902211666,0.5902389884,R2,13,15,-0.001864272286,3,22.63113285,0.005922725424,0.9384995052,0.8884995045,-0.001857180498,3,22.63113285,0.005922725424,0.9384995052,0.8884995045,1795.101,1017.309,3113.844,1,1,28,28,12,14,22.59019811,0.009497154504,-0.0917423442,1.641207814,0,0.2542000115,1.707476377,0.04229417816,0.003788151,-0.07418947178,0.9805083317,0.9194916683,0.9289888228,0.878988822,0.05000000075,1.881005764,0.5902389884,6.593763828e-07,7.450580597e-09,3.576278687e-07,1.192092896e-07,-1,-1,0,0,1,0,0
1081,1789729639937355842,0,-0.004626033828,3,0.03962486237,1.793691397,14,0.008482694626,0.00374341011,2,1,32,0,0,0,247303.3594,247303.3594,0.5903949142,0.5904119611,R2,13,14,-0.004502053838,3,22.67296255,0.002626682865,0.9401266829,0.8901266821,-0.004626033828,3,22.67296255,0.002626682865,0.9401266829,0.8901266821,805.875,889.3910007,1945.291,1,1,28,28,12,14,22.6321662,0.005829925649,-0.08282639831,1.631642818,0,0.2446999997,1.718691349,0.03974051401,0.004401754,-0.07054775292,0.9667773759,0.9332226241,0.9390525497,0.889052549,0.05000000075,1.895943284,0.5904119611,8.121132851e-07,1.490116119e-08,1.192092896e-07,3.576278687e-07,-1,-1,0,0,1,0,0
1103,1789729639962635218,0,0.02720496431,3,0.03616684303,1.804906607,15,0.009603738785,0.005068957806,2,1,32,0,0,0,248610.7656,248610.7656,0.5774765015,0.5775100589,R2,16,15,0.0272083953,3,22.7245437,-0.006692487746,0.9433075123,0.8933075115,0.02720496431,3,22.7245437,-0.006692487746,0.9433075123,0.8933075115,983.2259998,1260.494001,2547.807001,1,1,28,28,4,6,22.68295307,-0.003830072237,-0.07295718789,1.663648725,0,0.2257000059,1.729906559,0.0354867205,0.004497223,-0.0672950355,0.95,0.9399657905,0.9361357183,0.8861357175,0.05000000075,1.982704639,0.5775100589,1.270323992e-06,1.490116119e-08,0,1.192092896e-07,-1,-1,0,0,1,0,0
1125,1789729639987975037,0,0.02483958378,3,0.04007619619,1.821727633,15,0.008157491684,0.009319514036,2,1,32,0,0,0,249215.8125,249215.8281,0.5733351707,0.5733072758,R1,15,13,0.02483958378,3,22.76479362,-0.001033756183,0.9349150631,0.8849150623,0.02484388463,3,22.76479362,-0.001033756183,0.9349150631,0.8849150623,899.8899994,795.4949989,1971.872,1,1,28,14,6,8,22.72279721,0.001525599277,-0.06487479806,1.679588437,0,0.2110999972,1.746727586,0.0394552052,0.003795314,-0.06538561477,0.9476303768,0.95,0.9461047776,0.8961047768,0.05000000075,1.886691213,0.5733351707,0.001110319048,1.29789114e-05,0.0006993412971,0.0006994009018,-1,-1,0,0,1,0,0
1147,1789729640012754563,0,-0.1718298644,3,0.02210504562,1.832941651,14,0.009801626205,0.005180358887,2,1,32,0,0,0,250329.0156,250329.0312,0.5657665133,0.5657970905,R2,17,14,-0.1716331095,3,22.80730571,-0.005067005754,0.9248775508,0.8748775501,-0.1718298644,3,22.80730571,-0.005067005754,0.9248775508,0.8748775501,1061.342001,817.7169991,2158.931,1,1,14,14,10,12,22.76504413,-0.002815066837,-0.05708549172,1.688807487,0,0.1996999979,1.757941604,0.02640079334,0.003327815,-0.06358238268,0.9337247294,0.9625,0.9365397963,0.8865397955,0.05000000075,1.952267051,0.5657970905,2.298504114e-06,2.235174179e-08,1.192092896e-07,7.152557373e-07,-1,-1,0,0,1,0,0
1169,1789729640037818714,0,-0.02807078697,3,0.02401368134,1.844156623,14,0.009690761566,0.005207374692,2,1,32,0,0,0,251313.4688,251313.4688,0.5640576482,0.5640380979,R1,14,13,-0.02807078697,3,22.84958421,-0.005019059405,0.9175190594,0.8675190587,-0.02770389616,3,22.84958421,-0.005019059405,0.9175190594,0.8675190587,769.2259998,1084.144001,2058.594,1,1,14,14,12,14,22.80683164,-0.003024993464,-0.05018619075,1.708938003,0,0.1796000004,1.769156575,0.02471545152,0.003631015,-0.06191323007,0.9201068535,0.975,0.9231318469,0.8731318462,0.05000000075,1.930153728,0.5640576482,0.0004805214703,5.900859833e-06,0.0002514123917,0.0009145736694,-1,-1,0,0,1,0,0
1191,1789729640062525112,0,-0.0729540363,3,0.01702775434,1.855370879,15,0.007695198059,0.003530621529,2,1,32,0,0,0,252595.3125,252595.3125,0.553735137,0.553758204,R2,14,15,-0.07292084396,3,22.89704367,-0.01038141362,0.9103814136,0.8603814129,-0.0729540363,3,22.89704367,-0.01038141362,0.9103814136,0.8603814129,1053.427,993.9960003,2278.323999,1,1,14,28,11,13,22.85398799,-0.008702035993,-0.04280695692,1.719926953,0,0.1999000013,1.780370831,0.01885160618,0.004534744,-0.06051430648,0.9125,0.9843673381,0.921202036,0.8712020352,0.05000000075,1.975569367,0.553758204,8.568167686e-07,7.450580597e-09,1.192092896e-07,3.576278687e-07,-1,-1,0,0,1,0,0
1213,1789729640087296473,0,-0.01523679961,3,0.01657158136,1.866584778,13,0.007674455643,0.004378646612,2,1,32,0,0,0,253610.7812,253610.7969,0.5539801717,0.5539864302,R2,12,13,-0.01498477254,3,22.94019837,-0.009660441428,0.8971604414,0.8471604407,-0.01523679961,3,22.94019837,-0.009660441428,0.8971604414,0.8471604407,879.9729996,1037.597,2146.668001,1,1,28,28,10,12,22.89673978,-0.008191328496,-0.03677140549,1.736414671,0,0.1336999983,1.79158473,0.01695250161,0.003549471,-0.0594472326,0.9,0.9875,0.9081913285,0.8581913278,0.05000000075,1.979384899,0.5539864302,8.344650269e-07,1.490116119e-08,5.36441803e-07,4.768371582e-07,-1,-1,0,0,1,0,0
1235,1789729640112006648,0,-0.06188328937,3,0.01250490174,1.883405328,13,0.007060289383,0.005371659994,2,1,32,0,0,0,254290.4375,254290.4531,0.5418227911,0.5418331027,R2,13,13,-0.06187025085,3,22.98308458,-0.00975364726,0.8847536473,0.8347536465,-0.06188328937,3,22.98308458,-0.00975364726,0.8847536473,0.8347536465,1194.972,1012.35,2506.459999,1,1,28,56,13,15,22.93934568,-0.008559877984,-0.03017019294,1.746507287,0,0.1268000007,1.80840528,0.01405198406,0.003049392,-0.05881578636,0.8875,1.00021855,0.896059878,0.8460598772,0.05000000075,1.974079847,0.5418331027,9.499490261e-07,1.490116119e-08,4.768371582e-07,4.768371582e-07,-1,-1,0,0,1,0,0
1257,1789729640137555270,0,-0.06953066587,3,0.007335370872,1.894621611,14,0.006587982178,0.004849910736,2,1,32,0,0,0,255296.9375,255296.9375,0.5415445566,0.541557014,R2,14,14,-0.06933112442,3,23.02963187,-0.01149889547,0.8739988955,0.8239988947,-0.06953066587,3,23.02963187,-0.01149889547,0.8739988955,0.8239988947,982.8950005,854.5160007,2133.754,1,1,56,56,8,10,22.98528355,-0.01050040498,-0.02498853765,1.772151589,0,0.09369999915,1.819621563,0.009073637426,0.004126356,-0.05830032351,0.875,1.0125,0.885500405,0.8355004042,0.05000000075,2.010481119,0.541557014,3.650784492e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1,0,0,1,0,0
1279,1789729640162408444,0,-0.001285793958,3,0.008194872178,1.905834556,13,0.006155252457,0.005403995514,2,1,32,0,0,0,256471.9688,256471.9688,0.5393292904,0.5393302441,R2,13,13,-0.001786299632,3,23.07485458,-0.01426547859,0.8668502447,0.816850244,-0.001285793958,3,23.07485458,-0.01426547859,0.8668502447,0.816850244,961.8059998,1109.431,2369.785,1,1,56,56,8,10,23.03057014,-0.0134477336,-0.02086002193,1.767325997,0,0.08749999851,1.830834508,0.008227016777,0.004229931,-0.05825447214,0.8625,1.025,0.8759477336,0.8259477329,0.05000000075,2.036482573,0.5393302441,3.427267075e-07,7.450580597e-09,5.960464478e-08,2.384185791e-07,-1,-1,0,0,1,0,0
1301,1789729640187241901,0,-0.04306790978,3,0.005330446642,1.917049885,12,0.007942914963,0.009808093309,2,1,32,0,0,0,257402.4531,257402.4531,0.5376070142,0.5376190543,R2,13,12,-0.04334808886,3,23.11803344,-0.013163439,0.8512606644,0.8012606637,-0.04306790978,3,23.11803344,-0.013163439,0.8512606644,0.8012606637,692.8239994,1054.399,1954.559,1,1,56,28,7,9,23.07358313,-0.01252981648,-0.0164857246,1.773350358,0,0.07419999689,1.842049837,0.006407144479,0.003475112,-0.05833304894,0.8533794626,1.034120537,0.8659092791,0.8159092783,0.05000000075,2.026850462,0.5376190543,1.192092896e-06,1.490116119e-08,4.768371582e-07,7.152557373e-07,-1,-1,0,0,1,0,0
1323,1789729640211931057,0,-0.03066823818,3,0.0013373252,1.928263426,15,0.003889083862,0.007752805948,2,1,32,0,0,0,258327.1406,258327.1406,0.5373295546,0.5373427272,R2,15,15,-0.03117595613,3,23.16452748,-0.01821857877,0.8522556073,0.8022556066,-0.03066823818,3,23.16452748,-0.01821857877,0.8522556073,0.8022556066,1217.533001,887.9379997,2380.916,1,1,28,28,6,8,23.11971107,-0.01777939498,-0.01171005331,1.787708402,0,0.04699999839,1.853263378,0.002104031155,0.003544633,-0.05869310182,0.8375,1.037951318,0.855279395,0.8052793942,0.05000000075,2.099886417,0.5373427272,2.942979336e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1,0,0,1,0,0
1344,1789729640237429064,0,0.03975142539,3,0.006350222975,1.945086002,15,0.004841089249,0.008751347661,2,1,32,0,0,0,258923.0625,258923.0781,0.5359097123,0.5358956456,R1,15,13,0.03975142539,3,23.21112691,-0.01829347387,0.8432934739,0.7932934731,0.0396842882,3,23.21112691,-0.01829347387,0.8432934739,0.7932934731,703.7539997,654.1009998,1617.950998,1,1,28,28,4,6,23.16622617,-0.01800553687,-0.008298558183,1.789262295,0,0.04450000077,1.870085955,0.005356437061,0.003283411,-0.05908102047,0.8329752905,1.05,0.8509808273,0.8009808266,0.05000000075,2.088386774,0.5359097123,0.0008274465799,1.032650471e-05,0.0002592802048,0.0004745721817,-1,-1,0,0,1,0,0
1367,1789729640261914276,0,-0.09353718162,3,-0.0006122392369,1.956297517,13,0.005902767181,0.008769288659,2,1,32,0,0,0,259511.5,259511.5,0.536247313,0.5362609029,R2,14,13,-0.09329555184,3,23.2491789,-0.01491896901,0.827418969,0.7774189683,-0.09353718162,3,23.2491789,-0.01491896901,0.827418969,0.7774189683,698.5939999,769.6569996,1716.924999,1,1,28,28,8,10,23.20420582,-0.01476418134,-0.005195465405,1.791443467,0,0.0335999988,1.881297469,0.001726190443,0.003998867,-0.05937094126,0.825,1.0625,0.8397641813,0.7897641806,0.05000000075,2.074178934,0.5362609029,1.00210309e-06,1.490116119e-08,4.768371582e-07,5.960464478e-07,-1,-1,0,0,1,0,0
1388,1789729640288427361,0,-0.1115333587,3,-0.007277605124,1.967514515,13,0.005922317505,0.008897900581,2,1,32,0,0,0,260217.2812,260217.2812,0.5300443769,0.5300711989,R2,14,13,-0.1118800938,3,23.29545727,-0.01454496756,0.8145449676,0.7645449668,-0.1115333587,3,23.29545727,-0.01454496756,0.8145449676,0.7645449668,819.9510002,973.2579994,2008.35,1,1,28,28,8,10,23.25018477,-0.0145086851,-0.002288439078,1.803533912,0,0.01109999977,1.892514467,-0.00448927097,0.003903837,-0.05972313769,0.8125,1.069501455,0.8270086851,0.7770086844,0.05000000075,2.097976923,0.5300711989,4.768371582e-07,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1,0,0,1,0,0
1411,1789729640312878249,0,-0.06788662076,3,-0.008480650373,1.978726387,14,0.007559537888,0.004326909781,2,1,32,0,0,0,260666.0781,260666.0938,0.5303851962,0.5303840041,R1,14,13,-0.06788662076,3,23.33755104,-0.0146044977,0.8029970169,0.7529970162,-0.06780289859,3,23.33755104,-0.0146044977,0.8029970169,0.7529970162,1311.608,862.460001,2414.428001,1,1,28,28,10,12,23.29188097,-0.01471098885,0.0006116878358,1.820017815,0,0.02840000018,1.903726339,-0.006783484947,0.004409157,-0.06003968203,0.8,1.075,0.8147109888,0.7647109881,0.05000000075,2.093661547,0.5303851962,0.0003153346479,3.471970558e-06,1.794099808e-05,0.0001840591431,-1,-1,0,0,1,0,0
1432,1789729640337185778,0,-0.09264736623,3,-0.0131766405,1.989942908,14,0.004392147064,0.008198410273,2,1,32,0,0,0,261112.9062,261112.9062,0.5277422667,0.5277604461,R2,13,14,-0.09271778911,3,23.38228323,-0.01364904363,0.7990825443,0.7490825436,-0.09264736623,3,23.38228323,-0.01364904363,0.7990825443,0.7490825436,894.0690002,1041.132999,2184.85,1,1,28,28,10,12,23.33620105,-0.01386717986,0.003244791413,1.837299824,0,0.0083999997,1.914942861,-0.01086045615,0.004460353,-0.06037516433,0.7892363057,1.0875,0.8031034855,0.7531034848,0.05000000075,2.105555773,0.5277604461,2.197921276e-07,7.450580597e-09,1.788139343e-07,1.192092896e-07,-1,-1,0,0,1,0,0
1455,1789729640362602842,0,-0.06559835374,3,-0.01527985558,2.006762981,14,0.005920410156,0.009572356939,2,1,32,0,0,0,261143.7969,261143.7812,0.5035243034,0.5035350919,R2,11,14,-0.06586706638,3,23.42702607,-0.0132138757,0.7882138757,0.738213875,-0.06559835374,3,23.42702607,-0.0132138757,0.7882138757,0.738213875,816.2539997,995.3990002,2096.624001,1,1,28,28,12,14,23.38061711,-0.01356066205,0.006400972605,1.849961638,0,-0.0262000002,1.931762934,-0.01363989711,0.003424547,-0.06070421946,0.7864748772,1.097949754,0.8000355392,0.7500355385,0.05000000075,2.12262392,0.5035350919,5.289912224e-07,7.450580597e-09,1.192092896e-07,9.536743164e-07,-1,-1,0,0,1,0,0
1477,1789729640387474310,0,-0.04545522854,3,-0.01561214961,2.01797843,13,0.005189418793,0.008903741837,2,1,32,0,0,0,261452.7812,261452.7812,0.4932035208,0.4932070673,R2,14,13,-0.04537323117,3,23.46916429,-0.01236400753,0.7748640075,0.7248640068,-0.04545522854,3,23.46916429,-0.01236400753,0.7748640075,0.7248640068,1159.685999,927.2619991,2354.847,1,1,28,14,11,13,23.42251951,-0.01278334949,0.008051418699,1.859287858,0,-0.03790000081,1.942978501,-0.01447576843,0.003669428,-0.06101505217,0.775,1.077215321,0.7877833495,0.7377833487,0.05000000075,2.129228115,0.4932070673,4.507601261e-07,7.450580597e-09,5.960464478e-08,3.576278687e-07,-1,-1,0,0,1,0,0
1499,1789729640412764126,0,-0.04307749122,3,-0.01776296087,2.029191017,11,0.008148908615,0.00669465214,2,1,32,0,0,0,261577.7031,261577.7031,0.4930920005,0.4930989742,R2,13,11,-0.04287555441,3,23.51563859,-0.01280738506,0.7628073851,0.7128073843,-0.04307749122,3,23.51563859,-0.01280738506,0.7628073851,0.7128073843,910.3589993,1005.688,2129.516001,1,1,14,7,11,13,23.46829683,-0.01326494385,0.008993715048,1.889258862,0,-0.06170000136,1.954191089,-0.01668602414,0.003477305,-0.06135199241,0.7625,1.0875,0.7757649438,0.7257649431,0.05000000075,2.162601709,0.4930989742,3.986060619e-07,7.450580597e-09,2.384185791e-07,1.192092896e-07,-1,-1,0,0,1,0,0
1521,1789729640438029845,0,0.04249571264,3,-0.01554157585,2.040407181,14,0.005782365799,0.008697420359,2,1,32,0,0,0,262057.3281,262057.3281,0.490028888,0.4900242984,R1,14,13,0.04249571264,3,23.56523956,-0.01792499609,0.7554249961,0.7054249953,0.04240882769,3,23.56523956,-0.01792499609,0.7554249961,0.7054249953,988.9160004,1022.068001,2255.720999,1,1,7,28,12,14,23.51791058,-0.01840268821,0.009605730884,1.886560917,0,-0.07670000196,1.965407133,-0.01660396904,0.004016189,-0.0617182055,0.75,1.1,0.7684026882,0.7184026875,0.05000000075,2.229802847,0.490028888,0.0005420073867,4.440546036e-06,4.184246063e-05,0.0003603696823,-1,-1,0,0,1,0,0
1543,1789729640462941259,0,0.07327830791,3,-0.009462654591,2.057228088,15,0.004754781723,0.009847104549,2,1,32,0,0,0,261539.625,261539.625,0.4880135059,0.4879934788,R1,15,14,0.07327830791,3,23.60971454,-0.01769731008,0.7734803858,0.7234803851,0.07327632606,3,23.60971454,-0.01769731008,0.7734803858,0.7234803851,660.4629993,649.8129997,1555.975,1,1,28,28,4,6,23.56158439,-0.01824660227,0.01097386703,1.920601726,0,-0.08320000023,1.98222816,-0.01129461266,0.004312927,-0.06203935486,0.7375,1.101634701,0.7557466023,0.7057466015,0.05000000075,2.222673893,0.4880135059,0.0009731389582,2.659112215e-05,0.0001720190048,0.0004340410233,-1,-1,0,0,1,0,0
1564,1789729640487963461,0,-0.02300212346,3,-0.01276512351,2.068441868,13,0.005954027176,0.009583413601,2,1,32,0,0,0,261636.5312,261636.5312,0.4805098772,0.4805349112,R2,13,13,-0.02295082435,3,23.65629048,-0.01615365781,0.7661536578,0.7161536571,-0.02300212346,3,23.65629048,-0.01615365781,0.7661536578,0.7161536571,747.1750011,846.1700001,1810.26,1,1,28,28,10,12,23.60785988,-0.01670763083,0.01113602892,1.932917356,0,-0.09560000151,1.993441939,-0.01219007,0.002983087,-0.06238180323,0.7569422948,1.1125,0.7736499256,0.7236499249,0.05000000075,2.213788033,0.4805349112,2.309679985e-07,7.450580597e-09,5.960464478e-08,1.192092896e-07,-1,-1,0,0,1,0,0
1587,1789729640512537841,0,-0.0542248413,3,-0.01507724635,2.079656363,14,0.005915880203,0.009333908558,2,1,32,0,0,0,261473.0156,261473.0156,0.4556674063,0.4556793869,R2,11,14,-0.05428452045,3,23.70153131,-0.01395752653,0.7514575265,0.7014575258,-0.0542248413,3,23.70153131,-0.01395752653,0.7514575265,0.7014575258,1152.071001,954.7019997,2315.704,1,1,28,28,12,14,23.65248572,-0.01453661453,0.01134598628,1.95953548,0,-0.08529999852,2.004656315,-0.01372162532,0.003716536,-0.06271372696,0.75,1.125,0.7645366145,0.7145366138,0.05000000075,2.176418066,0.4556793869,3.054738045e-07,7.450580597e-09,5.960464478e-08,2.384185791e-07,-1,-1,0,0,1,0,0
1609,1789729640538277312,0,-0.07381080836,3,-0.02032143995,2.090870619,13,0.007873058319,0.004465952516,2,1,32,0,0,0,261717.3438,261717.3438,0.4554588795,0.4554785192,R2,13,13,-0.07389276475,3,23.75182711,-0.01701609604,0.7464747799,0.6964747791,-0.07381080836,3,23.75182711,-0.01701609604,0.7464747799,0.6964747791,1115.823999,1002.723,2369.323999,1,1,28,28,14,16,23.70288904,-0.01771653071,0.01361942384,1.95286274,0,-0.06669999659,2.015870571,-0.01847616956,0.004614072,-0.06309264308,0.7375,1.132592205,0.7552165307,0.70521653,0.05000000075,2.195189953,0.4554785192,4.24683094e-07,2.235174179e-08,4.172325134e-07,1.192092896e-07,-1,-1,0,0,1,0,0
1630,1789729640562948394,0,0.01493130252,3,-0.01590288244,2.107692719,15,0.006270885468,0.009175464511,2,1,32,0,0,0,261384.0625,261384.0625,0.4529287517,0.4529060423,R1,15,14,0.01493130252,3,23.79756442,-0.01763983443,0.7426398344,0.6926398337,0.01517659705,3,23.79756442,-0.01763983443,0.7426398344,0.6926398337,811.9960003,1032.037001,2073.632,1,1,28,14,10,12,23.74865904,-0.01837273128,0.0143322302,1.949141383,0,-0.07020000368,2.032692671,-0.01627616584,0.003735591,-0.06344018997,0.7314387278,1.1125,0.7498114591,0.6998114583,0.05000000075,2.250371218,0.4529287517,0.0008567050099,0.0001111254096,0.0005639791489,0.000137925148,-1,-1,0,0,1,0,0
1653,1789729640588724733,0,-0.01116832625,3,-0.01710319705,2.118905067,13,0.004500627518,0.009541273117,2,1,32,0,0,0,261407.4062,261407.4062,0.4505564272,0.4505584538,R2,14,13,-0.01104242448,3,23.8466322,-0.01871223748,0.7312122375,0.6812122367,-0.01116832625,3,23.8466322,-0.01871223748,0.7312122375,0.6812122367,1035.914001,753.8570004,2011.396,1,1,14,28,9,11,23.79773881,-0.01946163736,0.01478604134,1.947001457,0,-0.07970000058,2.04390502,-0.01682398841,0.005117158,-0.06381854307,0.725,1.125,0.7444616374,0.6944616366,0.05000000075,2.310019732,0.4505584538,4.097819328e-07,4.470348358e-08,0,3.576278687e-07,-1,-1,0,0,1,0,0
