bag_time,time,status,level,closest_point_dist_m,command_speed_mps,command_steering_rad,drivable_gap_count,emergency_stop,forward_clearance_m,gap_0_deepest_angle,gap_0_end_angle,gap_0_max_clearance,gap_0_mean_clearance,gap_0_mean_clipped_clearance,gap_0_score,gap_0_start_angle,gap_0_weighted_center,gap_0_width,gap_1_deepest_angle,gap_1_end_angle,gap_1_max_clearance,gap_1_mean_clearance,gap_1_mean_clipped_clearance,gap_1_score,gap_1_start_angle,gap_1_weighted_center,gap_1_width,no_path,rate_limited_steering,raw_steering,raw_target_angle,selected_gap_deepest_angle,selected_gap_end_angle,selected_gap_max_clearance,selected_gap_mean_clearance,selected_gap_mean_clipped_clearance,selected_gap_score,selected_gap_start_angle,selected_gap_weighted_center,selected_gap_width,smoothed_target_angle,source_stamp_s,trajectory_collision_free,trajectory_free_distance_m,trajectory_min_clearance_m
1788894119.1043472,1788894119.1042337,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.052037,0.000000,0.100000,0.000000
1788894119.1752408,1788894119.1751301,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.121384,0.000000,0.100000,0.000000
1788894119.2270691,1788894119.2269669,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.174392,0.000000,0.100000,0.000000
1788894119.2771037,1788894119.276988,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.225747,0.000000,0.100000,0.000000
1788894119.3529031,1788894119.3527942,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.296230,0.000000,0.100000,0.000000
1788894119.4277635,1788894119.4276717,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.371072,0.000000,0.100000,0.000000
1788894119.5000837,1788894119.4999769,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.446059,0.000000,0.100000,0.000000
1788894119.5526757,1788894119.5525858,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.499156,0.000000,0.100000,0.000000
1788894119.6264052,1788894119.6262944,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.571847,0.000000,0.100000,0.000000
1788894119.678493,1788894119.678384,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.625051,0.000000,0.100000,0.000000
1788894119.7520685,1788894119.751957,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.696592,0.000000,0.100000,0.000000
1788894119.8035192,1788894119.8034005,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.750932,0.000000,0.100000,0.000000
1788894119.8733366,1788894119.8732288,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.820589,0.000000,0.100000,0.000000
1788894119.9267988,1788894119.926705,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.872336,0.000000,0.100000,0.000000
1788894119.9772308,1788894119.9771287,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.925722,0.000000,0.100000,0.000000
1788894120.0588536,1788894120.0587056,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894119.996447,0.000000,0.100000,0.000000
1788894120.12259,1788894120.1224835,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.070615,0.000000,0.100000,0.000000
1788894120.1786726,1788894120.178562,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.121547,0.000000,0.100000,0.000000
1788894120.2293043,1788894120.2291996,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.177668,0.000000,0.100000,0.000000
1788894120.3016198,1788894120.3014975,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.246241,0.000000,0.100000,0.000000
1788894120.3529718,1788894120.3528612,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.300006,0.000000,0.100000,0.000000
1788894120.425146,1788894120.425061,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.371240,0.000000,0.100000,0.000000
1788894120.480584,1788894120.4804761,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.424243,0.000000,0.100000,0.000000
1788894120.5502105,1788894120.550111,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.496609,0.000000,0.100000,0.000000
1788894120.6014946,1788894120.601374,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.549247,0.000000,0.100000,0.000000
1788894120.6550577,1788894120.6549463,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.600332,0.000000,0.100000,0.000000
1788894120.7269804,1788894120.7268412,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.671258,0.000000,0.100000,0.000000
1788894120.781491,1788894120.7813447,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.725720,0.000000,0.100000,0.000000
1788894120.851496,1788894120.8513865,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.796298,0.000000,0.100000,0.000000
1788894120.9014983,1788894120.9013975,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.850510,0.000000,0.100000,0.000000
1788894120.9535367,1788894120.9534285,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.900478,0.000000,0.100000,0.000000
1788894121.0263815,1788894121.0262706,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894120.971321,0.000000,0.100000,0.000000
1788894121.0776386,1788894121.0775025,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.024985,0.000000,0.100000,0.000000
1788894121.1521435,1788894121.1520197,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.096677,0.000000,0.100000,0.000000
1788894121.203613,1788894121.2035048,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.150674,0.000000,0.100000,0.000000
1788894121.2759714,1788894121.275818,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.220734,0.000000,0.100000,0.000000
1788894121.3292062,1788894121.3290896,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.274632,0.000000,0.100000,0.000000
1788894121.402081,1788894121.4019656,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.346725,0.000000,0.100000,0.000000
1788894121.4560182,1788894121.455691,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.400995,0.000000,0.100000,0.000000
1788894121.5286956,1788894121.5285795,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.470763,0.000000,0.100000,0.000000
1788894121.603325,1788894121.6032,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.546601,0.000000,0.100000,0.000000
1788894121.6576762,1788894121.6574914,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.602844,0.000000,0.100000,0.000000
1788894121.7273545,1788894121.7272573,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.671293,0.000000,0.100000,0.000000
1788894121.8016586,1788894121.801568,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.746437,0.000000,0.100000,0.000000
1788894121.8520484,1788894121.8519576,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.800866,0.000000,0.100000,0.000000
1788894121.9256651,1788894121.9255123,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.871356,0.000000,0.100000,0.000000
1788894121.9782474,1788894121.978147,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.924482,0.000000,0.100000,0.000000
1788894122.049941,1788894122.0498328,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894121.996327,0.000000,0.100000,0.000000
1788894122.1014879,1788894122.1013646,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.049127,0.000000,0.100000,0.000000
1788894122.1555748,1788894122.1554713,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.100110,0.000000,0.100000,0.000000
1788894122.22746,1788894122.227356,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.170738,0.000000,0.100000,0.000000
1788894122.297856,1788894122.2977607,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.245692,0.000000,0.100000,0.000000
1788894122.3534524,1788894122.3533537,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.296985,0.000000,0.100000,0.000000
1788894122.426095,1788894122.4259746,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.371192,0.000000,0.100000,0.000000
1788894122.478258,1788894122.4781535,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.425048,0.000000,0.100000,0.000000
1788894122.551573,1788894122.5514336,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.496321,0.000000,0.100000,0.000000
1788894122.6051328,1788894122.605007,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.550557,0.000000,0.100000,0.000000
1788894122.6784048,1788894122.6782904,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.621094,0.000000,0.100000,0.000000
1788894122.7300498,1788894122.7299595,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.677476,0.000000,0.100000,0.000000
1788894122.80157,1788894122.8014278,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.746288,0.000000,0.100000,0.000000
1788894122.8523717,1788894122.8522773,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.800419,0.000000,0.100000,0.000000
1788894122.927209,1788894122.927116,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.871641,0.000000,0.100000,0.000000
1788894123.0005176,1788894123.0004218,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.946374,0.000000,0.100000,0.000000
1788894123.0525622,1788894123.0524452,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449767,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894122.999690,0.000000,0.100000,0.000000
1788894123.103362,1788894123.103253,no_path,b'\x01',0.264546,0.000000,0.000000,1.000000,0.000000,0.000000,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,,,,,,,,,,1.000000,0.000000,0.000000,0.042515,0.074181,0.532330,0.449768,0.317260,0.317260,0.190188,-0.541048,0.010849,1.073377,0.042515,1788894123.052187,0.000000,0.100000,0.000000
