simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
73.039,73.139,73040.0,73140.0,100.0,0.09999999999999432,-2.1421,34.8116,1.1890924873768538,0.4136,0.0337,6.9792,0.0,-2.1295,34.8512,1.1890901056602743,0.4094,0.0256,6.9761,0.0,0.0
73.139,73.239006,73140.0,73240.0,100.0,0.10000600000000759,-2.1295,34.8512,1.1890901056602743,0.4094,0.0256,6.9761,0.0,-2.1161,34.8899,1.1890852883740661,0.4082,0.0164,6.9676,0.0,0.0
73.239006,73.3390045,73240.0,73340.0,100.0,0.0999984999999981,-2.1161,34.8899,1.1890852883740661,0.4082,0.0164,6.9676,0.0,-2.1018,34.9281,1.1890852883740661,0.4056,0.0019,6.9793,0.0,0.0
73.3390045,73.439,73340.0,73440.0,100.0,0.09999549999999147,-2.1018,34.9281,1.1890852883740661,0.4056,0.0019,6.9793,0.0,-2.0867,34.9661,1.1890901056602743,0.4041,-0.0008,6.976,0.0,0.0
73.439,73.539,73440.0,73540.0,100.0,0.10000000000000853,-2.0867,34.9661,1.1890901056602743,0.4041,-0.0008,6.976,0.0,-2.0714,35.0033,1.1890901056602743,0.3996,-0.0036,6.9672,0.0,0.0
73.539,73.639,73540.0,73640.0,100.0,0.09999999999999432,-2.0714,35.0033,1.1890901056602743,0.3996,-0.0036,6.9672,0.0,-2.0558,35.0399,1.1890901056602743,0.394,-0.0099,6.9792,0.0,0.0
73.639,73.739006,73640.0,73740.0,100.0,0.10000600000000759,-2.0558,35.0399,1.1890901056602743,0.394,-0.0099,6.9792,0.0,-2.0412,35.0768,1.1890877089291993,0.3918,0.0071,6.976,0.0,0.0
73.739006,73.8390045,73740.0,73840.0,100.0,0.0999984999999981,-2.0412,35.0768,1.1890877089291993,0.3918,0.0071,6.976,0.0,-2.0274,35.1136,1.1890828804494544,0.3928,0.0139,6.9667,0.0,0.0
73.8390045,73.939,73840.0,73940.0,100.0,0.09999549999999147,-2.0274,35.1136,1.1890828804494544,0.3928,0.0139,6.9667,0.0,-2.0141,35.1515,1.1892562490966758,0.4166,0.0275,6.9812,0.0,0.0
73.939,74.039,73940.0,74040.0,100.0,0.10000000000000853,-2.0141,35.1515,1.1892562490966758,0.4166,0.0275,6.9812,0.0,-2.0011,35.1919,1.1890877089291993,0.4167,0.0343,6.9676,0.0,0.0
74.039,74.139,74040.0,74140.0,100.0,0.09999999999999432,-2.0011,35.1919,1.1890877089291993,0.4167,0.0343,6.9676,0.0,-1.9883,35.2318,1.1892490254988435,0.4151,0.023,6.9791,0.0,0.0
74.139,74.239006,74140.0,74240.0,100.0,0.10000600000000759,-1.9883,35.2318,1.1892490254988435,0.4151,0.023,6.9791,0.0,-1.975,35.2711,1.1892538546385627,0.4087,0.0197,6.9758,0.0,0.0
74.239006,74.3390045,74240.0,74340.0,100.0,0.0999984999999981,-1.975,35.2711,1.1892538546385627,0.4087,0.0197,6.9758,0.0,-1.9612,35.3094,1.1892490254988435,0.4066,0.0127,6.9675,0.0,0.0
74.3390045,74.439,74340.0,74440.0,100.0,0.09999549999999147,-1.9612,35.3094,1.1892490254988435,0.4066,0.0127,6.9675,0.0,-1.9468,35.3474,1.1892562490966758,0.4029,0.0011,6.9792,0.0,0.0
