time_s,collision_count
1788870614.8574207,0
1788870614.9349258,0
1788870615.0072188,0
1788870615.0834873,0
1788870615.1619115,0
1788870615.2328603,0
1788870615.3064709,0
1788870615.381554,0
1788870615.457341,0
1788870615.5323114,0
1788870615.6080384,0
1788870615.6835463,0
1788870615.7549295,0
1788870615.8344338,0
1788870615.9078708,0
1788870615.9826138,0
1788870616.0552032,0
1788870616.1349719,0
1788870616.2099907,0
1788870616.2803311,0
1788870616.3547058,0
1788870616.4309833,0
1788870616.5057087,0
1788870616.5857604,0
1788870616.6593735,0
1788870616.7336886,0
1788870616.8034694,0
1788870616.8605845,0
1788870616.9315028,0
1788870617.0108943,0
1788870617.0779371,0
1788870617.141371,0
1788870617.2044501,0
1788870617.263802,0
1788870617.3295486,0
1788870617.40446,0
1788870617.479645,0
1788870617.5567172,0
1788870617.6327868,0
1788870617.7107317,0
1788870617.7800677,0
1788870617.8521762,0
1788870617.9300349,0
1788870617.9855406,0
1788870618.0605755,0
1788870618.134368,0
1788870618.2051337,0
1788870618.2805285,0
1788870618.3537054,0
1788870618.4286573,0
1788870618.5033183,0
1788870618.5587864,0
1788870618.6282969,0
1788870618.6850057,0
1788870618.7552245,0
1788870618.827323,0
1788870618.9013908,0
1788870618.9780226,0
1788870619.0553167,0
1788870619.1287112,0
1788870619.2039158,0
1788870619.277738,0
1788870619.3516731,0
1788870619.4293287,0
1788870619.4857943,0
1788870619.5531735,0
1788870619.6281073,0
1788870619.7044594,0
1788870619.7770615,0
1788870619.852184,0
1788870619.9267495,0
1788870619.9809637,0
1788870620.0562253,0
1788870620.132389,0
1788870620.2072248,0
1788870620.282508,0
1788870620.352913,0
1788870620.42764,0
1788870620.5045567,0
1788870620.5793736,0
1788870620.659054,0
1788870620.730607,0
1788870620.8025265,0
1788870620.8776574,0
1788870620.934925,0
1788870621.0040276,0
1788870621.0798697,0
1788870621.1583827,0
1788870621.2305574,0
1788870621.3039043,0
1788870621.3793833,0
1788870621.457006,0
1788870621.529206,0
1788870621.605391,0
1788870621.6803107,0
1788870621.7549613,0
1788870621.8278968,0
1788870621.9026384,0
1788870621.9785187,0
1788870622.0535793,0
1788870622.1312275,0
1788870622.2069983,0
1788870622.278612,0
1788870622.3543668,0
1788870622.4292278,0
1788870622.5067396,0
1788870622.5814009,0
1788870622.6558118,0
1788870622.7287166,0
1788870622.8036518,0
1788870622.881029,0
1788870622.9561744,0
1788870623.0297031,0
1788870623.104672,0
1788870623.1793401,0
1788870623.2536077,0
1788870623.326608,0
1788870623.402462,0
1788870623.478888,0
1788870623.5540757,0
1788870623.633549,0
1788870623.7068624,0
1788870623.7773159,0
1788870623.85263,0
1788870623.9087427,0
1788870623.9788527,0
1788870624.0541322,0
1788870624.128928,0
1788870624.2054698,0
1788870624.2800012,0
1788870624.3536482,0
1788870624.4288409,0
1788870624.504589,0
1788870624.582716,0
1788870624.6561437,0
1788870624.7310462,0
1788870624.8029935,0
1788870624.8770628,0
1788870624.9541965,0
1788870625.0300238,0
1788870625.1054566,0
1788870625.1828465,0
1788870625.2536707,0
1788870625.3301358,0
1788870625.4027104,0
1788870625.4803123,0
1788870625.5553243,0
1788870625.6311238,0
1788870625.7055914,0
1788870625.7802994,0
1788870625.8563244,0
1788870625.929318,0
1788870626.0096643,0
1788870626.085158,0
1788870626.1613219,0
1788870626.229672,0
1788870626.3041108,0
1788870626.3801777,0
1788870626.4537592,0
1788870626.5322,0
1788870626.6046154,0
1788870626.6800113,0
1788870626.7559845,0
1788870626.8301992,0
1788870626.9034464,0
1788870626.9790976,0
1788870627.0547323,0
1788870627.1314313,0
1788870627.2065744,0
1788870627.2779028,0
1788870627.3515,0
1788870627.4084961,0
1788870627.4772246,0
1788870627.5364711,0
1788870627.602902,0
1788870627.6771173,0
1788870627.753236,0
1788870627.826607,0
1788870627.88078,0
1788870627.9554198,0
1788870628.0311422,0
1788870628.0895948,0
1788870628.1542656,0
1788870628.228677,0
1788870628.3015177,0
1788870628.3774767,0
1788870628.4543025,0
1788870628.532049,0
1788870628.6089947,0
1788870628.686381,0
1788870628.7520523,0
1788870628.8293085,0
1788870628.9040349,0
1788870628.9824538,0
1788870629.0619185,0
1788870629.137275,0
1788870629.204659,0
1788870629.2822478,0
1788870629.3557405,0
1788870629.429608,0
1788870629.5097394,0
1788870629.5817013,0
1788870629.6604202,0
1788870629.7290866,0
1788870629.8034697,0
1788870629.8761733,0
1788870629.931972,0
1788870630.0024405,0
1788870630.0783353,0
1788870630.1551955,0
1788870630.2274504,0
1788870630.30246,0
1788870630.3776617,0
1788870630.4562945,0
1788870630.5149646,0
1788870630.5855095,0
1788870630.659338,0
1788870630.7286403,0
1788870630.8026202,0
1788870630.8777406,0
1788870630.953132,0
1788870631.0270565,0
1788870631.1040509,0
1788870631.1814346,0
1788870631.2536235,0
1788870631.3273973,0
1788870631.403085,0
1788870631.477656,0
1788870631.5561676,0
1788870631.6316004,0
1788870631.7057154,0
1788870631.7790115,0
1788870631.851905,0
1788870631.9278965,0
1788870632.0036077,0
1788870632.0819366,0
1788870632.1555774,0
1788870632.2307773,0
1788870632.3034952,0
1788870632.3788657,0
1788870632.4532743,0
1788870632.5333729,0
1788870632.605781,0
1788870632.6831028,0
1788870632.7566419,0
1788870632.828122,0
1788870632.9113889,0
1788870632.9739087,0
1788870633.0361967,0
1788870633.1044,0
1788870633.1797519,0
1788870633.2563918,0
1788870633.3309367,0
1788870633.4027653,0
1788870633.4805014,0
1788870633.5558074,0
1788870633.6337316,0
1788870633.7058582,0
1788870633.7817404,0
1788870633.8540454,0
