time_s,x_m,y_m,yaw_rad,vx_mps,vy_mps,wz_radps
1788870505.3922598,-2.1968,3.8443,2.3010630815221487,0.4009,-0.0228,-0.1411
1788870505.4491422,-2.2113,3.8608,2.2933257363305413,0.3997,-0.0228,-0.1413
1788870505.5171094,-2.2297,3.8819,2.283318835781738,0.3996,-0.0227,-0.1407
1788870505.575293,-2.2454,3.9003,2.2750515624400074,0.4227,-0.0237,-0.1468
1788870505.6423602,-2.2629,3.9212,2.26545812741619,0.4009,-0.0228,-0.1411
1788870505.7002459,-2.2785,3.9402,2.2568054431153453,0.4229,-0.0237,-0.1469
1788870505.7680147,-2.2961,3.962,2.2472734577127684,0.4248,-0.0235,-0.1455
1788870505.824588,-2.3114,3.9813,2.239022245441779,0.4249,-0.0228,-0.1416
1788870505.8920355,-2.3289,4.0038,2.2300079082069217,0.4251,-0.0218,-0.135
1788870505.949354,-2.3434,4.0227,2.2223700275047955,0.4251,-0.0216,-0.1336
1788870506.0171673,-2.361,4.0461,2.213408663770327,0.4252,-0.0211,-0.131
1788870506.0742111,-2.3757,4.0659,2.2061604466982443,0.4253,-0.0204,-0.1264
1788870506.142527,-2.3925,4.089,2.1978109682331484,0.4253,-0.0199,-0.1231
1788870506.200218,-2.4071,4.1094,2.190711672098618,0.4253,-0.0199,-0.1231
1788870506.2669945,-2.4233,4.1323,2.182517689654064,0.4254,-0.0194,-0.1205
1788870506.3250709,-2.4376,4.153,2.175666429223216,0.4254,-0.0188,-0.1165
1788870506.3925657,-2.4535,4.1762,2.1682981821341127,0.4255,-0.0183,-0.1132
1788870506.450724,-2.4677,4.1974,2.161825623533392,0.4256,-0.0176,-0.1093
1788870506.5176053,-2.483,4.2204,2.1547951252347017,0.4257,-0.017,-0.1053
1788870506.592791,-2.5005,4.2472,2.147056024483744,0.4257,-0.017,-0.1053
1788870506.6502004,-2.5151,4.2698,2.1403984433095764,0.4489,-0.0171,-0.1055
1788870506.7170465,-2.5305,4.2942,2.133667850545081,0.4507,-0.0171,-0.1059
1788870506.7753525,-2.5446,4.3168,2.1275778238772713,0.4509,-0.0159,-0.0976
1788870506.842314,-2.5602,4.3421,2.1214097720443092,0.451,-0.0153,-0.0948
1788870506.8996608,-2.5741,4.3648,2.1157726098658745,0.451,-0.0152,-0.0941
1788870506.9674876,-2.5894,4.3904,2.1096354523502,0.451,-0.0148,-0.092
1788870507.0268388,-2.6032,4.4137,2.1043615786293093,0.451,-0.0143,-0.0885
1788870507.0925353,-2.618,4.439,2.0987677099517397,0.4511,-0.0139,-0.0864
1788870507.1492844,-2.6311,4.4616,2.0939427784933256,0.4511,-0.0137,-0.0857
1788870507.217421,-2.6461,4.4879,2.0882879628445057,0.4511,-0.0138,-0.0857
1788870507.2746978,-2.6592,4.5111,2.083149878689868,0.4511,-0.0137,-0.085
1788870507.342468,-2.6737,4.5371,2.077603284892615,0.4511,-0.0136,-0.0843
1788870507.4176748,-2.6905,4.5675,2.0713197854528214,0.4511,-0.0135,-0.0836
1788870507.4921677,-2.7062,4.5965,2.0650503607076347,0.4511,-0.0135,-0.0836
1788870507.5672336,-2.7133,4.6096,2.059103194076293,-0.0003,0.0,0.0
1788870507.6253731,-2.7132,4.6095,2.0590713431834256,-0.0021,0.0001,0.0
1788870507.6921525,-2.7132,4.6095,2.0592994074968822,-0.0015,0.0,0.0
1788870507.7510417,-2.7132,4.6094,2.059276618314862,-0.0011,0.0,0.0
1788870507.8169746,-2.7131,4.6093,2.0592643514180207,-0.0008,0.0,0.0
1788870507.8749309,-2.7154,4.6136,2.053472674216291,0.1144,-0.0211,-0.1311
1788870507.942446,-2.719,4.6207,2.0445261111238158,0.1196,-0.0221,-0.136
1788870508.0006125,-2.7221,4.627,2.036515477529096,0.1197,-0.0221,-0.1363
1788870508.0672383,-2.7256,4.6341,2.0274589767998155,0.1197,-0.0221,-0.1363
1788870508.1247568,-2.7286,4.6403,2.019508885561379,0.1196,-0.0221,-0.1367
1788870508.1921918,-2.732,4.6476,2.010447943839761,0.1196,-0.0221,-0.1367
1788870508.249853,-2.7348,4.6538,2.0026329263857954,0.1196,-0.0222,-0.1371
1788870508.3176258,-2.7381,4.6612,1.9931189343214828,0.1195,-0.0222,-0.1371
1788870508.3747103,-2.7409,4.6676,1.9853643330472088,0.1195,-0.0222,-0.1377
1788870508.443528,-2.744,4.675,1.9759261049950179,0.1194,-0.0223,-0.1383
1788870508.5053418,-2.747,4.682,1.967180863845613,0.1194,-0.0224,-0.1389
1788870508.567387,-2.7497,4.6888,1.9585394025415268,0.1193,-0.0225,-0.1392
1788870508.626249,-2.7523,4.6954,1.9500563499655887,0.1193,-0.0226,-0.1398
1788870508.6922085,-2.7551,4.7026,1.9410928302209518,0.1192,-0.0227,-0.1404
1788870508.7496476,-2.7576,4.7091,1.9329422590812626,0.1192,-0.0228,-0.141
1788870508.8176527,-2.7603,4.7166,1.9234633903936817,0.1191,-0.0228,-0.1414
1788870508.875288,-2.7626,4.7231,1.9151692578070598,0.119,-0.023,-0.1425
1788870508.942963,-2.7652,4.7307,1.9054992115547513,0.119,-0.023,-0.1425
1788870509.0181212,-2.7681,4.7393,1.894752561422739,0.119,-0.0231,-0.1431
1788870509.0923471,-2.7708,4.7476,1.8841666772857826,0.1189,-0.0232,-0.1437
1788870509.1671329,-2.7734,4.7561,1.8733626583743093,0.1188,-0.0233,-0.1443
1788870509.242397,-2.776,4.7647,1.86228832790482,0.1188,-0.0234,-0.145
1788870509.3025744,-2.778,4.7715,1.8535931586985583,0.1187,-0.0235,-0.1456
1788870509.3675883,-2.78,4.779,1.843977924657416,0.1186,-0.0236,-0.1464
1788870509.4425297,-2.7823,4.7876,1.8330631573031666,0.1186,-0.0237,-0.1472
1788870509.5180569,-2.7845,4.7962,1.8219325943933566,0.1185,-0.0238,-0.1475
1788870509.5923877,-2.7866,4.8048,1.810858507180249,0.1184,-0.0239,-0.1483
1788870509.6507308,-2.7882,4.8117,1.80183295419853,0.1184,-0.0241,-0.1491
1788870509.7169404,-2.7899,4.8192,1.7921885552517962,0.1183,-0.0242,-0.1499
1788870509.792117,-2.7917,4.8279,1.7807231154216883,0.1182,-0.0243,-0.1504
1788870509.849166,-2.7931,4.8346,1.7721384740789874,0.1181,-0.0244,-0.1516
1788870509.9175243,-2.7946,4.8424,1.7620463086198328,0.1181,-0.0245,-0.1518
1788870509.992437,-2.7961,4.8511,1.750474854271573,0.118,-0.0246,-0.1526
1788870510.0497673,-2.7973,4.8578,1.741743254431325,0.118,-0.0247,-0.1529
1788870510.117076,-2.7985,4.8657,1.731220006558957,0.1179,-0.0248,-0.1537
1788870510.1737351,-2.7995,4.8723,1.7225973958631742,0.1178,-0.0249,-0.1545
1788870510.2417994,-2.8006,4.8802,1.7118935902967751,0.1178,-0.025,-0.1551
1788870510.2973504,-2.8015,4.8867,1.7033744529056118,0.1176,-0.0252,-0.1563
1788870510.3667464,-2.8024,4.8948,1.692475793421584,0.1176,-0.0252,-0.1564
1788870510.4259837,-2.8032,4.9018,1.6828414939851293,0.1175,-0.0253,-0.1572
1788870510.4919846,-2.804,4.9094,1.6726643495642193,0.1175,-0.0254,-0.1576
1788870510.5534394,-2.8046,4.9166,1.6631261238040818,0.1174,-0.0255,-0.1583
1788870510.6177309,-2.8052,4.9241,1.6527813685537174,0.1173,-0.0256,-0.1589
1788870510.6925678,-2.8058,4.9328,1.6410018022222663,0.1173,-0.0257,-0.1597
1788870510.754022,-2.8062,4.9401,1.631054853063949,0.1172,-0.0258,-0.1602
1788870510.816863,-2.8066,4.9475,1.62087101673568,0.1171,-0.026,-0.161
1788870510.8744874,-2.8068,4.9541,1.6116007920634272,0.117,-0.0261,-0.1618
1788870510.9421887,-2.8071,4.9621,1.6006604121859023,0.117,-0.0262,-0.1624
1788870511.001884,-2.8072,4.9691,1.5906346162824918,0.1168,-0.0264,-0.1636
1788870511.0672362,-2.8072,4.9767,1.580091138162355,0.1168,-0.0264,-0.1637
1788870511.1246452,-2.8072,4.9835,1.5704489778510329,0.1167,-0.0265,-0.1647
1788870511.1922493,-2.8071,4.9913,1.5594502531114758,0.1167,-0.0266,-0.165
1788870511.2492964,-2.8069,4.998,1.5499124074207586,0.1165,-0.0268,-0.166
1788870511.3172097,-2.8067,5.0059,1.538742140275768,0.1165,-0.0268,-0.1666
1788870511.3747675,-2.8064,5.0127,1.5287406279822235,0.1164,-0.027,-0.1674
1788870511.4421413,-2.8059,5.0204,1.5176812134695963,0.1163,-0.0271,-0.1679
1788870511.500557,-2.8055,5.0273,1.5075086898181373,0.1162,-0.0272,-0.1687
1788870511.5670028,-2.8049,5.0349,1.4965713577723516,0.1162,-0.0273,-0.1693
1788870511.624323,-2.8043,5.0416,1.4867629398680413,0.1161,-0.0274,-0.17
1788870511.6921196,-2.8036,5.0493,1.475390749868385,0.116,-0.0275,-0.1706
1788870511.7674913,-2.8026,5.058,1.4624477536319265,0.1159,-0.0276,-0.1716
1788870511.8235748,-2.8018,5.0645,1.4525133376186234,0.1158,-0.0277,-0.1721
1788870511.892051,-2.8008,5.0723,1.4407713793337378,0.1157,-0.0279,-0.1729
1788870511.9517467,-2.7998,5.0792,1.4304334911284124,0.1156,-0.028,-0.1742
1788870512.017879,-2.7986,5.0866,1.4190683678602856,0.1156,-0.0281,-0.1742
1788870512.0923278,-2.7972,5.0952,1.4059064733624538,0.1155,-0.0282,-0.1752
1788870512.1526527,-2.7959,5.1022,1.3949357376542209,0.1154,-0.0283,-0.1758
1788870512.2177217,-2.7945,5.1093,1.3839977012924993,0.1153,-0.0284,-0.1765
1788870512.277173,-2.7932,5.116,1.3733527033840134,0.1152,-0.0286,-0.1775
1788870512.3428898,-2.7916,5.1234,1.361772843079614,0.1151,-0.0287,-0.1781
1788870512.417178,-2.7897,5.1318,1.3481511539628643,0.115,-0.0288,-0.1788
1788870512.49238,-2.7876,5.1402,1.3348674016946924,0.1149,-0.0289,-0.1794
1788870512.5683067,-2.7855,5.1487,1.3211714598834965,0.1148,-0.029,-0.1804
1788870512.6430128,-2.7832,5.1569,1.3077862578924486,0.1147,-0.0292,-0.1811
1788870512.7176056,-2.7809,5.1651,1.2939368990848013,0.1146,-0.0293,-0.1821
1788870512.777177,-2.7789,5.1718,1.2829590628980418,0.1144,-0.0295,-0.1836
1788870512.842973,-2.7767,5.1789,1.2709834355871499,0.1144,-0.0296,-0.1836
1788870512.9175324,-2.774,5.187,1.2573352226151064,0.1143,-0.0297,-0.1845
1788870512.9930274,-2.7712,5.1952,1.243035307020269,0.1142,-0.0298,-0.1851
1788870513.0676186,-2.7684,5.2032,1.2292998938701503,0.1141,-0.0299,-0.1859
1788870513.142575,-2.7654,5.2112,1.2153786205471215,0.114,-0.0301,-0.1868
1788870513.20076,-2.763,5.2174,1.2041618131384608,0.1138,-0.0303,-0.1883
1788870513.2671576,-2.7602,5.2244,1.191815139984525,0.1137,-0.0303,-0.1885
1788870513.3253684,-2.7576,5.2306,1.1807626271984253,0.1136,-0.0305,-0.1893
1788870513.3924482,-2.7547,5.2375,1.1682403236522527,0.1136,-0.0305,-0.1899
1788870513.451264,-2.7519,5.2437,1.156774406206306,0.1135,-0.0307,-0.1906
1788870513.5173144,-2.7488,5.2504,1.1443480471083611,0.1134,-0.0308,-0.1912
1788870513.5928745,-2.744,5.2606,1.125149371101492,0.1132,-0.0309,-0.1921
1788870513.6766734,-2.7409,5.2668,1.1133352644346053,0.1132,-0.031,-0.1927
1788870513.7418678,-2.7376,5.2733,1.1008824798157104,0.1131,-0.0311,-0.1931
1788870513.798291,-2.7347,5.2788,1.0903193479814275,0.1131,-0.0311,-0.1931
1788870513.8676453,-2.7309,5.2858,1.0767809592852822,0.1131,-0.0311,-0.1931
1788870513.9239018,-2.7278,5.2913,1.0658546476903965,0.1131,-0.0311,-0.1931
1788870513.9924858,-2.724,5.2981,1.052672583091095,0.1131,-0.0311,-0.1931
1788870514.0521715,-2.7205,5.304,1.0408755946379187,0.1131,-0.0311,-0.1931
1788870514.1174543,-2.7167,5.3102,1.0284602331200754,0.1131,-0.0311,-0.1931
1788870514.1925688,-2.7122,5.3174,1.0140032425446701,0.1131,-0.0311,-0.1931
1788870514.2676096,-2.7076,5.3245,0.9996306993202803,0.1131,-0.0311,-0.1931
1788870514.3263237,-2.7039,5.3302,0.9880464217866755,0.1131,-0.0311,-0.1931
1788870514.3925433,-2.6997,5.3363,0.9752938611759969,0.1131,-0.0311,-0.1931
1788870514.4533033,-2.6958,5.3419,0.9635732829971414,0.1131,-0.0311,-0.1931
1788870514.5176725,-2.6915,5.3478,0.951148691302417,0.1131,-0.0311,-0.1931
1788870514.5797431,-2.6873,5.3536,0.9390414054541177,0.1131,-0.0311,-0.1931
1788870514.6428301,-2.6831,5.3592,0.927186821238235,0.1131,-0.0311,-0.1931
1788870514.7174964,-2.6779,5.3659,0.9126683137093695,0.1131,-0.0311,-0.1931
1788870514.7926493,-2.6726,5.3725,0.8982292711207932,0.1131,-0.0311,-0.1931
1788870514.8679075,-2.6672,5.379,0.88357419412522,0.1131,-0.0311,-0.1931
1788870514.9435513,-2.6617,5.3855,0.869189454123179,0.1131,-0.0311,-0.1931
1788870515.0056057,-2.657,5.3909,0.856868097028094,0.1131,-0.0311,-0.1931
1788870515.0675726,-2.6523,5.3961,0.8450407136837196,0.1131,-0.0311,-0.1931
1788870515.1432288,-2.6466,5.4024,0.8305669593138126,0.1131,-0.0311,-0.1931
1788870515.2175248,-2.6408,5.4086,0.8159319357130811,0.1131,-0.0311,-0.1931
1788870515.2761347,-2.6361,5.4134,0.8044091279215845,0.1131,-0.0311,-0.1931
1788870515.3421352,-2.6309,5.4186,0.7917957487815499,0.1131,-0.0311,-0.1931
1788870515.4001362,-2.6261,5.4233,0.780558571262041,0.1131,-0.0311,-0.1931
1788870515.467971,-2.6207,5.4285,0.7675727402001963,0.1131,-0.0311,-0.1931
1788870515.5423088,-2.6145,5.4343,0.7531543520146302,0.1131,-0.0311,-0.1931
1788870515.6010137,-2.6096,5.4388,0.7417778408568166,0.1131,-0.0311,-0.1931
1788870515.666637,-2.604,5.4438,0.7291443233872076,0.1131,-0.0311,-0.1931
1788870515.742689,-2.5976,5.4493,0.7145721335231723,0.1131,-0.0311,-0.1931
1788870515.8000846,-2.5925,5.4536,0.7032878210854188,0.1131,-0.0311,-0.1931
1788870515.8674934,-2.5867,5.4584,0.6905316045943051,0.1131,-0.0311,-0.1931
1788870515.942239,-2.5801,5.4637,0.6758545673274142,0.1131,-0.0311,-0.1931
1788870516.0007474,-2.5748,5.4678,0.6646562513533002,0.1131,-0.0311,-0.1931
1788870516.0673454,-2.5689,5.4723,0.6517222481299797,0.1131,-0.0311,-0.1931
1788870516.1277537,-2.5632,5.4764,0.6396933217366217,0.1131,-0.0311,-0.1931
1788870516.1928976,-2.5574,5.4806,0.6277097640541798,0.1131,-0.0311,-0.1931
1788870516.2670298,-2.5505,5.4855,0.6132612198829692,0.1131,-0.0311,-0.1931
1788870516.3240988,-2.5452,5.4891,0.6021202038921172,0.1131,-0.0311,-0.1931
1788870516.3922448,-2.5388,5.4934,0.5889216971707241,0.1131,-0.0311,-0.1931
1788870516.4675176,-2.5316,5.498,0.5745304398542355,0.1131,-0.0311,-0.1931
1788870516.5264382,-2.5259,5.5016,0.5628453216401887,0.1131,-0.0311,-0.1931
1788870516.592707,-2.5196,5.5054,0.5504029662003026,0.1131,-0.0311,-0.1931
1788870516.6676211,-2.5123,5.5097,0.5358449171767566,0.1131,-0.0311,-0.1931
1788870516.7432466,-2.5049,5.514,0.5213433656043227,0.1131,-0.0311,-0.1931
1788870516.817585,-2.4975,5.5181,0.5068474143915487,0.1131,-0.0311,-0.1931
1788870516.8767717,-2.4914,5.5213,0.4950966862785544,0.1131,-0.0311,-0.1931
1788870516.9421592,-2.485,5.5247,0.48272848943905683,0.1131,-0.0311,-0.1931
1788870517.0174968,-2.4774,5.5285,0.4683241165020286,0.1131,-0.0311,-0.1931
1788870517.0925941,-2.4698,5.5322,0.4537087213370919,0.1131,-0.0311,-0.1931
1788870517.1675239,-2.4621,5.5358,0.4393939753793633,0.1131,-0.0311,-0.1931
1788870517.2282786,-2.4557,5.5387,0.42727122538085843,0.1131,-0.0311,-0.1931
1788870517.2922473,-2.4492,5.5416,0.41521969202655884,0.1131,-0.0311,-0.1931
1788870517.3673959,-2.4414,5.5449,0.40072800407465653,0.1131,-0.0311,-0.1931
1788870517.4264135,-2.4352,5.5474,0.3892969543818849,0.1131,-0.0311,-0.1931
1788870517.4925847,-2.4282,5.5501,0.37645323333936975,0.1131,-0.0311,-0.1931
1788870517.5528364,-2.4218,5.5525,0.3646542906335438,0.1131,-0.0311,-0.1931
1788870517.6176686,-2.415,5.555,0.35246300678500386,0.1131,-0.0311,-0.1931
1788870517.676736,-2.4086,5.5573,0.34088873062390734,0.1131,-0.0311,-0.1931
1788870517.7426872,-2.4016,5.5596,0.32829674302793777,0.1131,-0.0311,-0.1931
1788870517.817485,-2.3935,5.5622,0.31371742388879487,0.1131,-0.0311,-0.1931
1788870517.892832,-2.3854,5.5647,0.2993475750435244,0.1131,-0.0311,-0.1931
1788870517.9565735,-2.3784,5.5668,0.2868074298840251,0.1131,-0.0311,-0.1931
1788870518.0180793,-2.3718,5.5686,0.2750867564618437,0.1131,-0.0311,-0.1931
1788870518.0927138,-2.3636,5.5708,0.2605622333676418,0.1131,-0.0311,-0.1931
1788870518.16778,-2.3554,5.5728,0.24603963677901888,0.1131,-0.0311,-0.1931
1788870518.2272687,-2.3485,5.5745,0.2341502774835383,0.1131,-0.0311,-0.1931
1788870518.2927556,-2.3416,5.576,0.22207346745655104,0.1131,-0.0311,-0.1931
1788870518.367712,-2.3333,5.5777,0.20759274194399277,0.1131,-0.0311,-0.1931
1788870518.4425797,-2.3249,5.5794,0.19291053265573804,0.1131,-0.0311,-0.1931
1788870518.5176733,-2.3166,5.5808,0.17845464514544612,0.1131,-0.0311,-0.1931
1788870518.5926695,-2.3082,5.5822,0.16399732870931572,0.1131,-0.0311,-0.1931
1788870518.6677356,-2.2998,5.5835,0.1495560406254225,0.1131,-0.0311,-0.1931
1788870518.7434855,-2.2912,5.5846,0.13471237208994855,0.1131,-0.0311,-0.1931
1788870518.8178601,-2.2828,5.5856,0.1202857892731731,0.1131,-0.0311,-0.1931
1788870518.892247,-2.2744,5.5865,0.10585930857492497,0.1131,-0.0311,-0.1931
1788870518.9674711,-2.2663,5.5872,0.09203629041781514,0.1131,-0.0311,-0.1931
1788870519.0429592,-2.2593,5.5878,0.08002742912193903,0.1131,-0.0311,-0.1931
1788870519.118416,-2.2491,5.5884,0.06261512405902436,0.1131,-0.0311,-0.1931
1788870519.192947,-2.2407,5.5888,0.04820726522531035,0.1131,-0.0311,-0.1931
1788870519.2674773,-2.2321,5.5891,0.033399973834333796,0.1131,-0.0311,-0.1931
1788870519.3434894,-2.2236,5.5892,0.01899723119374358,0.1131,-0.0311,-0.1931
1788870519.4173903,-2.2151,5.5893,0.004395473619811816,0.1131,-0.0311,-0.1931
1788870519.4923828,-2.2068,5.5892,-0.00960698319117153,0.1131,-0.0311,-0.1931
1788870519.5680614,-2.198,5.5889,-0.02460953894070008,0.1131,-0.0311,-0.1931
1788870519.645589,-2.1903,5.5886,-0.03781294809939575,0.1131,-0.0311,-0.1931
1788870519.7186012,-2.1815,5.5882,-0.05281449624821352,0.1131,-0.0311,-0.1931
1788870519.7930799,-2.173,5.5876,-0.06742422816639461,0.1131,-0.0311,-0.1931
1788870519.867059,-2.1644,5.5869,-0.08223489171587359,0.1131,-0.0311,-0.1931
1788870519.9434044,-2.1559,5.586,-0.0966531604890619,0.1131,-0.0311,-0.1931
1788870520.018259,-2.1475,5.5851,-0.1112727930840007,0.1131,-0.0311,-0.1931
1788870520.0921798,-2.1391,5.584,-0.12570324563408047,0.1131,-0.0311,-0.1931
1788870520.1677003,-2.1307,5.5828,-0.1401343875677299,0.1131,-0.0311,-0.1931
1788870520.2431428,-2.1223,5.5815,-0.15477902400662563,0.1131,-0.0311,-0.1931
1788870520.3178535,-2.1139,5.58,-0.16922626417222214,0.1131,-0.0311,-0.1931
1788870520.3930006,-2.1056,5.5785,-0.18369140647468413,0.1131,-0.0311,-0.1931
1788870520.467485,-2.0971,5.5768,-0.19836098642436312,0.1131,-0.0311,-0.1931
1788870520.5428512,-2.0887,5.5749,-0.21303173167441683,0.1131,-0.0311,-0.1931
1788870520.618077,-2.0807,5.5731,-0.22711198716989417,0.1131,-0.0311,-0.1931
1788870520.692997,-2.0723,5.571,-0.24182875106088447,0.1131,-0.0311,-0.1931
1788870520.7672853,-2.0642,5.5689,-0.25613916562357963,0.1131,-0.0311,-0.1931
1788870520.8423789,-2.056,5.5665,-0.2708578686734306,0.1131,-0.0311,-0.1931
1788870520.9183087,-2.0476,5.5641,-0.285608519568894,0.1131,-0.0311,-0.1931
1788870520.9925065,-2.0398,5.5617,-0.2995644520105175,0.1131,-0.0311,-0.1931
1788870521.06699,-2.0319,5.5591,-0.31393495593029086,0.1131,-0.0311,-0.1931
1788870521.1295707,-2.0254,5.5569,-0.3254879521804576,0.1131,-0.0311,-0.1931
1788870521.1928651,-2.0184,5.5544,-0.3382512620267254,0.1131,-0.0311,-0.1931
1788870521.2684305,-2.0104,5.5514,-0.3526807742073151,0.1131,-0.0311,-0.1931
1788870521.3423731,-2.0025,5.5484,-0.36711367699611935,0.1131,-0.0311,-0.1931
1788870521.4170659,-1.9946,5.5452,-0.38175982536331043,0.1131,-0.0311,-0.1931
1788870521.4924352,-1.9872,5.5421,-0.3954254926732403,0.1131,-0.0311,-0.1931
1788870521.5567079,-1.9803,5.5391,-0.40827795796094246,0.1131,-0.0311,-0.1931
1788870521.6182323,-1.9739,5.5362,-0.4203524673667053,0.1131,-0.0311,-0.1931
1788870521.6928787,-1.9662,5.5326,-0.43486325351603894,0.1131,-0.0311,-0.1931
1788870521.7677097,-1.9586,5.5289,-0.4492437486886366,0.1131,-0.0311,-0.1931
1788870521.828607,-1.9523,5.5258,-0.4613425535174477,0.1131,-0.0311,-0.1931
1788870521.8933942,-1.9459,5.5225,-0.47347592538328137,0.1131,-0.0311,-0.1931
1788870521.9679458,-1.9385,5.5185,-0.487899540574159,0.1131,-0.0311,-0.1931
1788870522.0434353,-1.9309,5.5144,-0.5025469238991191,0.1131,-0.0311,-0.1931
1788870522.1175787,-1.9236,5.5102,-0.516981007449006,0.1131,-0.0311,-0.1931
1788870522.1931462,-1.9162,5.5058,-0.5315111236045528,0.1131,-0.0311,-0.1931
1788870522.2676356,-1.9091,5.5015,-0.5458322238339264,0.1131,-0.0311,-0.1931
1788870522.3414757,-1.9019,5.497,-0.5603819860780926,0.1131,-0.0311,-0.1931
1788870522.4179788,-1.8948,5.4923,-0.5747631667113178,0.1131,-0.0311,-0.1931
1788870522.4935393,-1.8856,5.4862,-0.5937418875487055,0.1579,-0.0433,-0.2695
1788870522.5677733,-1.8758,5.4793,-0.6140737363487179,0.1587,-0.0435,-0.2707
1788870522.6428633,-1.8661,5.4722,-0.6346557465784279,0.1587,-0.0435,-0.2707
1788870522.7178776,-1.8568,5.4651,-0.6547268500039685,0.1586,-0.0435,-0.2707
1788870522.7934701,-1.8475,5.4576,-0.6750463420907442,0.1586,-0.0435,-0.2707
1788870522.8680394,-1.8374,5.4492,-0.6977893711759097,0.181,-0.0496,-0.3089
1788870522.9430864,-1.8274,5.4405,-0.7203588911426011,0.1814,-0.0498,-0.3096
1788870523.009394,-1.8188,5.4327,-0.7400710567620242,0.1813,-0.0498,-0.3096
1788870523.0675972,-1.8104,5.4247,-0.7598560706647406,0.1813,-0.0497,-0.3096
1788870523.143345,-1.8007,5.4151,-0.7831659249208727,0.1813,-0.0497,-0.3096
1788870523.2176445,-1.7913,5.4054,-0.806373931744594,0.1813,-0.0497,-0.3096
1788870523.2921717,-1.7822,5.3955,-0.829234677613495,0.1813,-0.0497,-0.3096
1788870523.3674378,-1.7732,5.3853,-0.8524815904572082,0.1812,-0.0497,-0.3096
1788870523.4434106,-1.7645,5.3749,-0.875825543465793,0.1812,-0.0497,-0.3096
1788870523.5178065,-1.7549,5.3629,-0.9019780871028679,0.2037,-0.0559,-0.3478
1788870523.592593,-1.7459,5.351,-0.9273973626907704,0.2041,-0.056,-0.3485
1788870523.6682043,-1.737,5.3386,-0.9534252935674578,0.204,-0.056,-0.3485
1788870523.7429729,-1.7283,5.3258,-0.9800785375931691,0.204,-0.056,-0.3485
1788870523.8178513,-1.7202,5.313,-1.0057952570858295,0.204,-0.056,-0.3485
1788870523.8933344,-1.7121,5.2998,-1.0323685733204835,0.204,-0.056,-0.3485
1788870523.9679415,-1.7047,5.2866,-1.0579875747230516,0.204,-0.056,-0.3485
1788870524.043192,-1.6975,5.2732,-1.0842731255383062,0.204,-0.056,-0.3485
1788870524.1180196,-1.6911,5.2606,-1.1084080963521907,0.204,-0.056,-0.3485
1788870524.1930957,-1.6838,5.2451,-1.1374457974772536,0.204,-0.056,-0.3485
1788870524.2686086,-1.6778,5.2312,-1.1634609739821549,0.204,-0.056,-0.3485
1788870524.3425126,-1.6722,5.2174,-1.1889737070504058,0.204,-0.056,-0.3485
