time_s,lap_count
1788870614.934809,0
1788870615.0070105,0
1788870615.0832949,0
1788870615.161799,0
1788870615.2327437,0
1788870615.3063626,0
1788870615.3815646,0
1788870615.4572322,0
1788870615.532188,0
1788870615.6079147,0
1788870615.6835048,0
1788870615.754943,0
1788870615.8342023,0
1788870615.9076843,0
1788870615.9826272,0
1788870616.055006,0
1788870616.134803,0
1788870616.2099051,0
1788870616.2801578,0
1788870616.3546588,0
1788870616.4308724,0
1788870616.5055819,0
1788870616.585666,0
1788870616.6591506,0
1788870616.7335455,0
1788870616.8031023,0
1788870616.8604367,0
1788870616.9313006,0
1788870617.0106997,0
1788870617.0778098,0
1788870617.1412797,0
1788870617.2042818,0
1788870617.2628694,0
1788870617.329243,0
1788870617.404273,0
1788870617.4795358,0
1788870617.556616,0
1788870617.6328804,0
1788870617.7106159,0
1788870617.7800808,0
1788870617.8521452,0
1788870617.9297082,0
1788870617.9854565,0
1788870618.060591,0
1788870618.1342967,0
1788870618.2049055,0
1788870618.2803276,0
1788870618.3536365,0
1788870618.4285977,0
1788870618.5032454,0
1788870618.5587134,0
1788870618.62814,0
1788870618.6850152,0
1788870618.7550457,0
1788870618.827171,0
1788870618.9013615,0
1788870618.9778554,0
1788870619.0551164,0
1788870619.1285968,0
1788870619.2033937,0
1788870619.277751,0
1788870619.3515427,0
1788870619.4292133,0
1788870619.4856975,0
1788870619.5530024,0
1788870619.6277971,0
1788870619.7043645,0
1788870619.7769654,0
1788870619.8520927,0
1788870619.9266677,0
1788870619.9807844,0
1788870620.0560265,0
1788870620.1322732,0
1788870620.2072313,0
1788870620.2816687,0
1788870620.352849,0
1788870620.4275506,0
1788870620.5044515,0
1788870620.5792532,0
1788870620.6588845,0
1788870620.7302182,0
1788870620.8024094,0
1788870620.8775654,0
1788870620.9348018,0
1788870621.0038455,0
1788870621.0796769,0
1788870621.1582456,0
1788870621.2305045,0
1788870621.3039198,0
1788870621.379298,0
1788870621.4565609,0
1788870621.528959,0
1788870621.6050606,0
1788870621.6802156,0
1788870621.7548811,0
1788870621.8277922,0
1788870621.9025543,0
1788870621.978531,0
1788870622.0533783,0
1788870622.131127,0
1788870622.2069016,0
1788870622.2784648,0
1788870622.3542612,0
1788870622.4290664,0
1788870622.5066524,0
1788870622.5812716,0
1788870622.6556752,0
1788870622.7287285,0
1788870622.8036149,0
1788870622.880882,0
1788870622.9560776,0
1788870623.0292988,0
1788870623.1046863,0
1788870623.1793547,0
1788870623.2534823,0
1788870623.3264983,0
1788870623.4024746,0
1788870623.4787686,0
1788870623.5539176,0
1788870623.6334803,0
1788870623.7066956,0
1788870623.7772484,0
1788870623.852595,0
1788870623.9079325,0
1788870623.978462,0
1788870624.0539913,0
1788870624.12875,0
1788870624.2053912,0
1788870624.2798507,0
1788870624.353529,0
1788870624.4287243,0
1788870624.5044844,0
1788870624.5819597,0
1788870624.6560402,0
1788870624.7309277,0
1788870624.8028867,0
1788870624.876938,0
1788870624.9542105,0
1788870625.0300395,0
1788870625.1053355,0
1788870625.1827433,0
1788870625.2536886,0
1788870625.3300037,0
1788870625.4025888,0
1788870625.4802358,0
1788870625.5551636,0
1788870625.63101,0
1788870625.7056055,0
1788870625.7802184,0
1788870625.8562117,0
1788870625.9290853,0
1788870626.009678,0
1788870626.0848064,0
1788870626.1612198,0
1788870626.229598,0
1788870626.303941,0
1788870626.3800635,0
1788870626.4535737,0
1788870626.5321121,0
1788870626.6042805,0
1788870626.679917,0
1788870626.755792,0
1788870626.8300805,0
1788870626.9030347,0
1788870626.9790158,0
1788870627.0545852,0
1788870627.131318,0
1788870627.2064884,0
1788870627.2777834,0
1788870627.3515124,0
1788870627.4084668,0
1788870627.476986,0
1788870627.536345,0
1788870627.6027176,0
1788870627.6771274,0
1788870627.7531445,0
1788870627.826496,0
1788870627.8807132,0
1788870627.9547756,0
1788870628.0310411,0
1788870628.0893605,0
1788870628.1541872,0
1788870628.2285578,0
1788870628.301329,0
1788870628.3773406,0
1788870628.4541287,0
1788870628.5320613,0
1788870628.608843,0
1788870628.6862688,0
1788870628.7519298,0
1788870628.8292134,0
1788870628.9037552,0
1788870628.9823015,0
1788870629.0617776,0
1788870629.1370218,0
1788870629.204503,0
1788870629.2822611,0
1788870629.355651,0
1788870629.4294865,0
1788870629.5095034,0
1788870629.581579,0
1788870629.6602328,0
1788870629.7289603,0
1788870629.8032784,0
1788870629.8760946,0
1788870629.9306867,0
1788870630.0022817,0
1788870630.0782583,0
1788870630.1550367,0
1788870630.2273598,0
1788870630.3023121,0
1788870630.3775206,0
1788870630.4562154,0
1788870630.5148544,0
1788870630.5854273,0
1788870630.659352,0
1788870630.7284448,0
1788870630.8025403,0
1788870630.8776853,0
1788870630.9531543,0
1788870631.027072,0
1788870631.1039484,0
1788870631.1813679,0
1788870631.253586,0
1788870631.3272765,0
1788870631.403094,0
1788870631.477584,0
1788870631.5560024,0
1788870631.6303277,0
1788870631.7054787,0
1788870631.7789044,0
1788870631.8518536,0
1788870631.9277148,0
1788870632.003634,0
1788870632.0818644,0
1788870632.1555908,0
1788870632.2307353,0
1788870632.303345,0
1788870632.378779,0
1788870632.4531133,0
1788870632.533213,0
1788870632.6057904,0
1788870632.6830165,0
1788870632.756438,0
1788870632.8281353,0
1788870632.9113152,0
1788870632.973766,0
1788870633.0360134,0
1788870633.104257,0
1788870633.179708,0
1788870633.2561908,0
1788870633.3308651,0
1788870633.402776,0
1788870633.4803305,0
1788870633.555729,0
1788870633.6336446,0
1788870633.7057312,0
1788870633.7815855,0
1788870633.8539388,0
