scan_index,time_s,raw_valid_beams,min_range_m,max_range_m
700,1788870484.1918874,1075,0.8014642000198364,9.973128318786621
701,1788870484.2491221,1076,0.8074796795845032,9.996360778808594
702,1788870484.316923,1075,0.8166307806968689,9.945323944091797
703,1788870484.3754003,1076,0.8227828741073608,9.976584434509277
704,1788870484.4423566,1077,0.832131028175354,9.998735427856445
705,1788870484.5001862,1077,0.8382872939109802,9.966666221618652
706,1788870484.567246,1077,0.8475357890129089,9.983835220336914
707,1788870484.6260617,1077,0.8537359833717346,9.954261779785156
708,1788870484.6921647,1078,0.8629550933837891,9.969353675842285
709,1788870484.7501574,1078,0.8690850734710693,9.936126708984375
710,1788870484.8166766,1078,0.8781880140304565,9.945929527282715
711,1788870484.8756955,1079,0.8842471241950989,9.974995613098145
712,1788870484.9420922,1079,0.893256425857544,9.981831550598145
713,1788870485.000756,1079,0.8992533087730408,9.943175315856934
714,1788870485.0669742,1080,0.9083508253097534,9.957862854003906
715,1788870485.1245008,1080,0.9144843220710754,9.99385929107666
716,1788870485.1921546,1080,0.9236463904380798,9.945542335510254
717,1788870485.2496455,1081,0.9297934770584106,9.982611656188965
718,1788870485.317204,1081,0.9391391277313232,9.943796157836914
719,1788870485.37379,1081,0.9453459978103638,9.984061241149902
720,1788870485.4427881,1081,0.9536542892456055,9.967827796936035
721,1788870485.517589,1081,0.9611175060272217,9.922582626342773
722,1788870485.5756454,1081,0.9659178256988525,9.910506248474121
723,1788870485.6420925,1081,0.9730250835418701,9.860751152038574
724,1788870485.7005088,1081,0.9778187870979309,9.858530044555664
725,1788870485.7669158,1081,0.9851310849189758,9.833426475524902
726,1788870485.825294,1081,0.9901611804962158,9.84193229675293
727,1788870485.8920827,1081,0.9964842796325684,9.8278226852417
728,1788870485.9500625,1081,1.0000779628753662,9.798068046569824
729,1788870486.0172763,1081,1.005674958229065,9.759159088134766
730,1788870486.0922213,1081,1.0113110542297363,9.758933067321777
731,1788870486.1511738,1081,1.0150519609451294,9.732051849365234
732,1788870486.2175665,1081,1.0207459926605225,9.693914413452148
733,1788870486.277944,1081,1.0244929790496826,9.666363716125488
734,1788870486.3425524,1081,1.0300379991531372,9.66075325012207
735,1788870486.4026551,1081,1.0336469411849976,9.62852954864502
736,1788870486.4671183,1081,1.0389670133590698,9.6165132522583
737,1788870486.5426662,1081,1.0442880392074585,9.605639457702637
738,1788870486.6174183,1081,1.0457390546798706,9.555291175842285
739,1788870486.677104,1081,1.0401819944381714,9.562703132629395
740,1788870486.7423594,1081,1.0283139944076538,9.553201675415039
741,1788870486.8176777,1081,1.016258955001831,9.508686065673828
742,1788870486.8777933,1081,1.0082319974899292,9.478373527526855
743,1788870486.9427586,1081,0.9961051940917969,9.475284576416016
744,1788870487.0177426,1081,0.9839752912521362,9.471918106079102
745,1788870487.0924554,1081,0.972286581993103,9.427722930908203
746,1788870487.166702,1081,0.9616971015930176,9.42591381072998
747,1788870487.2266989,1081,0.9554585218429565,9.40123462677002
748,1788870487.2919166,1081,0.9467623829841614,9.364389419555664
749,1788870487.3673263,1081,0.939897894859314,9.36443042755127
750,1788870487.4277842,1081,0.9361137747764587,9.335803985595703
751,1788870487.4924629,1081,0.9314833879470825,9.33764934539795
752,1788870487.5519028,1081,0.9291589260101318,9.311429977416992
753,1788870487.617475,1081,0.9268369078636169,9.2715482711792
754,1788870487.6760833,1081,0.9254245162010193,9.288432121276855
755,1788870487.7425427,1081,0.9232416152954102,9.253273963928223
756,1788870487.8013597,1081,0.9217811822891235,9.270277976989746
757,1788870487.8669248,1081,0.9194837212562561,9.23949146270752
758,1788870487.9273226,1081,0.9179232120513916,9.220321655273438
759,1788870487.9925613,1081,0.9155163764953613,9.188929557800293
760,1788870488.0670342,1081,0.9133049249649048,9.188114166259766
761,1788870488.1294312,1081,0.9119079113006592,9.198933601379395
762,1788870488.1927636,1081,0.9098873138427734,9.14954662322998
763,1788870488.2673051,1081,0.9077314734458923,9.147313117980957
764,1788870488.3429058,1081,0.9055343866348267,9.146306037902832
765,1788870488.4179797,1081,0.9036319851875305,9.142217636108398
766,1788870488.5179474,1081,0.9036055207252502,9.119226455688477
767,1788870488.5932424,1081,0.9038438200950623,9.091596603393555
768,1788870488.6575565,1081,0.903766393661499,9.108928680419922
769,1788870488.718011,1081,0.9034305810928345,9.087461471557617
770,1788870488.792391,1081,0.90300452709198,9.065438270568848
771,1788870488.866933,1081,0.9027066230773926,9.049626350402832
772,1788870488.9343936,1081,0.9022303819656372,9.024931907653809
773,1788870489.0049357,1081,0.9017115235328674,8.999086380004883
774,1788870489.0722797,1081,0.9013413190841675,9.00902271270752
775,1788870489.1431937,1081,0.9007235169410706,8.982272148132324
776,1788870489.2202451,1081,0.9000188112258911,8.955700874328613
777,1788870489.292711,1081,0.8992378115653992,8.956975936889648
778,1788870489.3929825,1081,0.8942260146141052,8.921158790588379
779,1788870489.4681153,1081,0.8901978731155396,8.922921180725098
780,1788870489.5419967,1081,0.8860896825790405,8.896122932434082
781,1788870489.6169121,1081,0.8818954825401306,8.898421287536621
782,1788870489.6920536,1081,0.8759046792984009,8.869187355041504
783,1788870489.7683256,1081,0.8711780905723572,8.849608421325684
784,1788870489.8430736,1081,0.8663164973258972,8.830471992492676
785,1788870489.9174993,1081,0.8613439798355103,8.811017036437988
786,1788870489.9924977,1081,0.8562865853309631,8.790831565856934
787,1788870490.0679977,1081,0.8508880734443665,8.746355056762695
788,1788870490.1431408,1081,0.845382809638977,8.739967346191406
789,1788870490.217692,1081,0.8406503200531006,8.706268310546875
790,1788870490.29333,1081,0.8359392285346985,8.702471733093262
791,1788870490.3676255,1081,0.8311699032783508,8.660804748535156
792,1788870490.443702,1081,0.8260189890861511,8.653313636779785
793,1788870490.5176232,1081,0.820807695388794,8.617295265197754
794,1788870490.5921152,1081,0.8152080178260803,8.619817733764648
795,1788870490.6679718,1081,0.8096693158149719,8.579243659973145
796,1788870490.742783,1081,0.8040444254875183,8.565657615661621
797,1788870490.8174636,1081,0.7987145781517029,8.54099178314209
798,1788870490.9057791,1081,0.7935147881507874,8.509943962097168
799,1788870490.9932382,1081,0.7883386015892029,8.50207805633545
800,1788870491.0677428,1081,0.7832282185554504,8.459519386291504
801,1788870491.1271117,1081,0.7779638767242432,8.420710563659668
802,1788870491.1924067,1081,0.7725356817245483,8.416728973388672
803,1788870491.2667143,1081,0.7670730948448181,8.387484550476074
804,1788870491.342454,1081,0.7615659236907959,8.35883617401123
805,1788870491.4005888,1081,0.7576969265937805,8.344147682189941
806,1788870491.467636,1081,0.7516875267028809,8.324613571166992
807,1788870491.5426753,1081,0.7455940246582031,8.272638320922852
808,1788870491.6011045,1081,0.7414919137954712,8.25844955444336
809,1788870491.6671932,1081,0.7352895736694336,8.236085891723633
810,1788870491.724598,1081,0.7311261892318726,8.220540046691895
811,1788870491.792493,1081,0.7248275279998779,8.19647216796875
812,1788870491.8672469,1081,0.7184720039367676,8.171507835388184
813,1788870491.9256527,1081,0.7141852974891663,8.1548433303833
814,1788870491.9925058,1081,0.7074645757675171,8.135684967041016
815,1788870492.051636,1081,0.7026973962783813,8.097049713134766
816,1788870492.1171117,1081,0.6957939267158508,8.075793266296387
817,1788870492.1761618,1081,0.6909592747688293,8.06717300415039
818,1788870492.2426493,1081,0.6836686134338379,8.051178932189941
819,1788870492.299663,1081,0.6785609126091003,8.018087387084961
820,1788870492.367953,1081,0.6709064245223999,8.01567268371582
821,1788870492.4261537,1081,0.665635883808136,7.979936122894287
822,1788870492.4923937,1081,0.6575437784194946,7.968993186950684
823,1788870492.5502596,1081,0.65171217918396,7.925154209136963
824,1788870492.6171358,1081,0.6431041955947876,7.901297092437744
825,1788870492.6750214,1081,0.6374524831771851,7.881800174713135
826,1788870492.7422616,1081,0.6288846731185913,7.866497993469238
827,1788870492.8013294,1081,0.6231201887130737,7.841185092926025
828,1788870492.8675117,1081,0.6144464015960693,7.803114891052246
829,1788870492.9250462,1081,0.6087167859077454,7.792038917541504
830,1788870492.9922833,1081,0.5999314785003662,7.754927158355713
831,1788870493.0670714,1081,0.5911883115768433,7.721560955047607
832,1788870493.1240993,1081,0.5854477286338806,7.699213981628418
833,1788870493.1926985,1081,0.5767955780029297,7.681278228759766
834,1788870493.253755,1081,0.570828378200531,7.661311149597168
835,1788870493.3172364,1081,0.562483012676239,7.617486953735352
836,1788870493.3782208,1081,0.5580518245697021,7.598031997680664
837,1788870493.442447,1081,0.5532590746879578,7.568315029144287
838,1788870493.5174325,1081,0.5503442287445068,7.538084030151367
839,1788870493.576403,1081,0.5485255718231201,7.51779317855835
840,1788870493.642318,1081,0.5455973744392395,7.489019870758057
841,1788870493.7003548,1081,0.5436235070228577,7.469274044036865
842,1788870493.7672498,1081,0.5406206250190735,7.43927001953125
843,1788870493.8254445,1081,0.5386006236076355,7.418838024139404
844,1788870493.892606,1081,0.5355178713798523,7.387971878051758
845,1788870493.9523513,1081,0.5334299206733704,7.3830718994140625
846,1788870494.017442,1081,0.5302321910858154,7.351956844329834
847,1788870494.0930293,1081,0.5269383192062378,7.321047782897949
848,1788870494.1672933,1081,0.5237910747528076,7.284451961517334
849,1788870494.2426403,1081,0.5206722021102905,7.2618889808654785
850,1788870494.3027828,1081,0.5185790061950684,7.236086845397949
851,1788870494.3676517,1081,0.515268087387085,7.201539039611816
852,1788870494.4423785,1081,0.5118572115898132,7.185179233551025
853,1788870494.5013487,1081,0.5094969868659973,7.164205074310303
854,1788870494.567086,1081,0.5056403875350952,7.136054992675781
855,1788870494.6422727,1081,0.5016059279441833,7.108573913574219
856,1788870494.702964,1081,0.49895530939102173,7.090408802032471
857,1788870494.7666225,1081,0.4968259930610657,7.0629777908325195
858,1788870494.8428826,1081,0.49707528948783875,7.035102844238281
859,1788870494.9173946,1081,0.4999856948852539,7.004062175750732
860,1788870494.9915755,1081,0.504148006439209,6.971704959869385
861,1788870495.0681057,1081,0.5083088874816895,6.938467979431152
862,1788870495.1424854,1081,0.512394905090332,6.92208194732666
863,1788870495.2172914,1081,0.5163989067077637,6.889166831970215
864,1788870495.2764666,1081,0.5190032124519348,6.867623805999756
865,1788870495.3427956,1081,0.5227100253105164,6.8371710777282715
866,1788870495.4179506,1081,0.5262359976768494,6.8248138427734375
867,1788870495.491899,1081,0.5296251177787781,6.79597282409668
868,1788870495.5673945,1081,0.5328922271728516,6.767333984375
869,1788870495.6269603,1081,0.5350598096847534,6.747537136077881
870,1788870495.6922967,1081,0.5382642149925232,6.717402935028076
871,1788870495.7530231,1081,0.5403730869293213,6.696977138519287
872,1788870495.8173547,1081,0.5434780716896057,6.683464050292969
873,1788870495.8756344,1081,0.5455142855644226,6.662696838378906
874,1788870495.9425452,1081,0.5484837889671326,6.631740093231201
875,1788870496.0003357,1081,0.5504419803619385,6.610662937164307
876,1788870496.0672462,1081,0.5534852743148804,6.594168186187744
877,1788870496.1254911,1081,0.555586576461792,6.570096969604492
878,1788870496.1918972,1081,0.5587812066078186,6.5506978034973145
879,1788870496.2503142,1081,0.5607169270515442,6.528282165527344
880,1788870496.3172112,1081,0.5633996725082397,6.51442813873291
881,1788870496.3762474,1081,0.5651295781135559,6.493377208709717
882,1788870496.4423838,1081,0.5676410794258118,6.47438383102417
883,1788870496.502694,1081,0.5691819190979004,6.453186988830566
884,1788870496.5675619,1081,0.5713390707969666,6.421779155731201
885,1788870496.6263752,1081,0.5727270841598511,6.400749206542969
886,1788870496.692428,1081,0.5747495293617249,6.377674102783203
887,1788870496.7518358,1081,0.5760759115219116,6.3563008308410645
888,1788870496.8176513,1081,0.5780128240585327,6.332923889160156
889,1788870496.892398,1081,0.5797559022903442,6.301433086395264
890,1788870496.9531176,1081,0.5808345079421997,6.280585765838623
891,1788870497.0172658,1081,0.5824112296104431,6.258072853088379
892,1788870497.092856,1081,0.5839455127716064,6.226036071777344
893,1788870497.1517887,1081,0.5849428176879883,6.213789939880371
894,1788870497.2175481,1081,0.5864508748054504,6.180792808532715
895,1788870497.2925384,1081,0.5879576206207275,6.156720161437988
896,1788870497.367449,1081,0.5892788171768188,6.133725166320801
897,1788870497.4431453,1081,0.5904852151870728,6.1110382080078125
898,1788870497.5174913,1081,0.5914648175239563,6.07961893081665
899,1788870497.5923386,1081,0.5924763083457947,6.058165073394775
900,1788870497.6676917,1081,0.5948693156242371,6.0276570320129395
901,1788870497.726217,1081,0.5969172716140747,6.017557144165039
902,1788870497.7922144,1081,0.5999574065208435,5.996903896331787
903,1788870497.850937,1081,0.6019929051399231,5.9755659103393555
904,1788870497.9177446,1081,0.605067789554596,5.95339298248291
905,1788870497.9921772,1081,0.6080037951469421,5.931891918182373
906,1788870498.0673187,1081,0.6108589172363281,5.910438060760498
907,1788870498.1287522,1081,0.6127691268920898,5.899411201477051
908,1788870498.1931672,1081,0.6155040860176086,5.8781208992004395
909,1788870498.2519393,1081,0.617292582988739,5.863071918487549
910,1788870498.317372,1081,0.6199718713760376,5.834245204925537
911,1788870498.3756356,1081,0.6216620802879333,5.816833972930908
912,1788870498.441915,1081,0.6241356730461121,5.788572788238525
913,1788870498.5172796,1081,0.6264234185218811,5.7608771324157715
914,1788870498.5932834,1081,0.6284378170967102,5.739109992980957
915,1788870498.6678026,1081,0.630347490310669,5.712100982666016
916,1788870498.7430506,1081,0.6320356130599976,5.6776628494262695
917,1788870498.817665,1081,0.633479118347168,5.644941806793213
918,1788870498.8926795,1081,0.6348490715026855,5.613687038421631
919,1788870498.9563596,1081,0.6356531977653503,5.591733932495117
920,1788870499.0180423,1081,0.6368194818496704,5.557332992553711
921,1788870499.0930305,1081,0.6378377079963684,5.524855136871338
922,1788870499.1684518,1081,0.6388111114501953,5.493136882781982
923,1788870499.242748,1081,0.6394255757331848,5.46017599105835
924,1788870499.3174226,1081,0.6399120092391968,5.425981044769287
925,1788870499.3929064,1081,0.6401923894882202,5.3953351974487305
926,1788870499.4869168,1081,0.6402509212493896,5.360205173492432
927,1788870499.5175738,1081,0.6402025818824768,5.349331855773926
928,1788870499.5801044,1081,0.6398615837097168,5.318709850311279
929,1788870499.642623,1081,0.6392725110054016,5.287280082702637
930,1788870499.7182674,1081,0.6385291814804077,5.254354000091553
931,1788870499.7920303,1081,0.6375718712806702,5.224916934967041
932,1788870499.8680642,1081,0.6339461207389832,5.192768096923828
933,1788870499.942667,1081,0.6300615072250366,5.1597981452941895
934,1788870500.017646,1081,0.6259220242500305,5.12868595123291
935,1788870500.0759277,1081,0.6230120062828064,5.109272003173828
936,1788870500.1423376,1081,0.6186078786849976,5.076105117797852
937,1788870500.2004068,1081,0.6155986785888672,5.05583381652832
938,1788870500.2673051,1081,0.6108561754226685,5.024725914001465
939,1788870500.3259974,1081,0.6075484156608582,5.001120090484619
940,1788870500.3927941,1081,0.6023300886154175,4.969727039337158
941,1788870500.4503908,1081,0.5986831784248352,4.950210094451904
942,1788870500.5174012,1081,0.5929279923439026,4.91787576675415
943,1788870500.578217,1081,0.5889282822608948,4.896381855010986
944,1788870500.6420944,1081,0.5826448798179626,4.864703178405762
945,1788870500.7007232,1081,0.578276515007019,4.842804908752441
946,1788870500.767576,1081,0.5714371800422668,4.810274124145508
947,1788870500.8257265,1081,0.5667393803596497,4.789477825164795
948,1788870500.8923717,1081,0.5595139861106873,4.757684230804443
949,1788870500.9528828,1081,0.5544306039810181,4.73799991607666
950,1788870501.0174994,1081,0.5474823117256165,4.705893039703369
951,1788870501.0758035,1081,0.5435112118721008,4.687017917633057
952,1788870501.1423404,1081,0.5378900766372681,4.656057834625244
953,1788870501.2011428,1081,0.533949077129364,4.633448123931885
954,1788870501.2672389,1081,0.5277681946754456,4.602076053619385
955,1788870501.3254278,1081,0.5234531760215759,4.5832109451293945
956,1788870501.392209,1081,0.5168396830558777,4.551764011383057
957,1788870501.4522374,1081,0.5122119784355164,4.52918004989624
958,1788870501.5173223,1081,0.5048853754997253,4.498187065124512
959,1788870501.577337,1081,0.499952495098114,4.478867053985596
960,1788870501.642747,1081,0.49241501092910767,4.448383808135986
961,1788870501.7177043,1081,0.48435649275779724,4.4186248779296875
962,1788870501.7919853,1081,0.47598400712013245,4.389697074890137
963,1788870501.867741,1081,0.46713539958000183,4.358438014984131
964,1788870501.9737854,1081,0.45767730474472046,4.328697204589844
965,1788870502.0174901,1081,0.45103418827056885,4.3089189529418945
966,1788870502.092156,1081,0.4409356117248535,4.284029006958008
967,1788870502.1685688,1081,0.42723479866981506,4.251159191131592
968,1788870502.2511582,1081,0.42008110880851746,4.2337541580200195
969,1788870502.3183463,1081,0.4088897109031677,4.209664821624756
970,1788870502.393367,1081,0.3936096131801605,4.176691055297852
971,1788870502.4674373,1081,0.3830465078353882,4.152029037475586
972,1788870502.5425992,1081,0.37324321269989014,4.129076957702637
973,1788870502.6177442,1081,0.36499878764152527,4.106832027435303
974,1788870502.6929264,1081,0.35689160227775574,4.084711074829102
975,1788870502.7672622,1081,0.3500528037548065,4.062273025512695
976,1788870502.8255532,1081,0.34636390209198,4.045025825500488
977,1788870502.8921132,1081,0.3427892029285431,4.020212173461914
978,1788870502.9528098,1081,0.3409101963043213,4.0009379386901855
979,1788870503.0174565,1081,0.34172001481056213,3.971479892730713
980,1788870503.0768418,1081,0.3433553874492645,3.951539993286133
981,1788870503.1422417,1081,0.34921589493751526,3.918997049331665
982,1788870503.217451,1081,0.3572706878185272,3.8864400386810303
983,1788870503.2762063,1081,0.36499229073524475,3.8668389320373535
984,1788870503.3417366,1081,0.37633880972862244,3.8339929580688477
985,1788870503.3998444,1081,0.3849504888057709,3.8135650157928467
986,1788870503.4673462,1081,0.39380189776420593,3.7962729930877686
987,1788870503.542744,1081,0.39408400654792786,3.796549081802368
988,1788870503.6006513,1081,0.39425748586654663,3.796722888946533
989,1788870503.667231,1081,0.3951508104801178,3.7888429164886475
990,1788870503.7422333,1081,0.4001897871494293,3.7734460830688477
991,1788870503.8000648,1081,0.402675986289978,3.7627038955688477
992,1788870503.867509,1081,0.4090520143508911,3.747514009475708
993,1788870503.9245577,1081,0.41108161211013794,3.737957000732422
994,1788870503.9918342,1081,0.4215734899044037,3.7198119163513184
995,1788870504.0673003,1081,0.43163418769836426,3.702316999435425
996,1788870504.126292,1081,0.4371882975101471,3.68914794921875
997,1788870504.1925306,1081,0.45205309987068176,3.6662940979003906
998,1788870504.2677076,1081,0.463987797498703,4.8319411277771
999,1788870504.3233414,1081,0.5884807109832764,4.8206071853637695
1000,1788870504.3919992,1081,0.5914400219917297,8.512711524963379
1001,1788870504.4513268,1081,0.5986775159835815,8.99020004272461
1002,1788870504.51717,1081,0.6064748764038086,9.761944770812988
1003,1788870504.576228,1076,0.6172091960906982,9.984237670898438
1004,1788870504.642527,1070,0.6290506720542908,9.986120223999023
1005,1788870504.6998937,1070,0.6406233906745911,9.95765209197998
1006,1788870504.7673879,1069,0.6623098850250244,9.943771362304688
1007,1788870504.8257573,1069,0.6710965037345886,9.936665534973145
1008,1788870504.8921661,1069,0.6951963901519775,9.9425687789917
1009,1788870504.9501233,1069,0.712238073348999,9.97848129272461
1010,1788870505.0173817,1069,0.7420480251312256,9.994012832641602
1011,1788870505.075797,1069,0.7571418285369873,9.974849700927734
1012,1788870505.1420228,1069,0.787133514881134,9.99703311920166
1013,1788870505.1999507,1068,0.7893118262290955,9.984131813049316
1014,1788870505.2673604,1067,1.7592350244522095,9.946855545043945
1015,1788870505.3244212,1067,1.764343023300171,9.953232765197754
1016,1788870505.3922598,1067,1.7713780403137207,9.965479850769043
1017,1788870505.4491422,1067,1.7757610082626343,9.976059913635254
1018,1788870505.5171094,1067,1.782073974609375,9.993476867675781
1019,1788870505.575293,1066,1.7862800359725952,9.92940902709961
1020,1788870505.6423602,1066,1.792222023010254,9.943511962890625
1021,1788870505.7002459,1066,1.7960660457611084,9.959606170654297
1022,1788870505.7680147,1066,1.8017220497131348,9.991151809692383
1023,1788870505.824588,1065,1.805364966392517,9.97562026977539
1024,1788870505.8920355,1064,1.810683012008667,9.914154052734375
1025,1788870505.949354,1064,1.814079999923706,9.933842658996582
1026,1788870506.0171673,1065,1.8189640045166016,9.993109703063965
1027,1788870506.0742111,1065,1.8221160173416138,9.996075630187988
1028,1788870506.142527,1064,1.826658010482788,9.945097923278809
1029,1788870506.200218,1064,1.829530954360962,9.923931121826172
1030,1788870506.2669945,1065,1.833644986152649,9.909111022949219
1031,1788870506.3250709,1065,1.8362900018692017,9.894915580749512
1032,1788870506.3925657,1066,1.8400880098342896,9.962291717529297
1033,1788870506.450724,1066,1.842529058456421,9.939981460571289
1034,1788870506.5176053,1068,1.8452850580215454,9.993986129760742
1035,1788870506.592791,1068,1.83945894241333,9.954122543334961
1036,1788870506.6502004,1068,1.8353290557861328,9.931390762329102
1037,1788870506.7170465,1069,1.8288439512252808,9.987910270690918
1038,1788870506.7753525,1069,1.8244229555130005,9.960965156555176
1039,1788870506.842314,1069,1.817715048789978,9.911909103393555
1040,1788870506.8996608,1070,1.8131359815597534,4.372488021850586
1041,1788870506.9674876,1072,1.806115984916687,4.36312198638916
1042,1788870507.0268388,1074,1.8013590574264526,4.38618803024292
1043,1788870507.0925353,1077,1.7940789461135864,4.423503875732422
1044,1788870507.1492844,1079,1.7891600131988525,4.451096057891846
1045,1788870507.217421,1081,1.7815619707107544,4.448211193084717
1046,1788870507.2746978,1081,1.7763839960098267,4.389265060424805
1047,1788870507.342468,1081,1.7676249742507935,4.303895950317383
1048,1788870507.4176748,1081,1.750236988067627,4.2219719886779785
1049,1788870507.4921677,1081,1.733031988143921,4.142887115478516
1050,1788870507.5672336,1081,1.7258490324020386,4.083234786987305
1051,1788870507.6253731,1081,1.725950002670288,4.083360195159912
1052,1788870507.6921525,1081,1.7260940074920654,4.083538055419922
1053,1788870507.7510417,1081,1.726166009902954,4.083621025085449
1054,1788870507.8169746,1081,1.726248025894165,4.083727836608887
1055,1788870507.8749309,1081,1.7252379655838013,4.044404029846191
1056,1788870507.942446,1081,1.7229169607162476,3.962151050567627
1057,1788870508.0006125,1081,1.721382975578308,3.9087839126586914
1058,1788870508.0672383,1081,1.7191699743270874,3.8317461013793945
1059,1788870508.1247568,1081,1.7161589860916138,3.7822790145874023
1060,1788870508.1921918,1081,1.7093859910964966,3.710876941680908
1061,1788870508.249853,1081,1.7048360109329224,3.664979934692383
1062,1788870508.3176258,1081,1.6979490518569946,3.5986790657043457
1063,1788870508.3747103,1081,1.693321943283081,3.5559608936309814
1064,1788870508.443528,1081,1.6863110065460205,3.4939990043640137
1065,1788870508.5053418,1081,1.6815999746322632,3.4540441036224365
1066,1788870508.567387,1081,1.6744710206985474,3.3961689472198486
1067,1788870508.626249,1081,1.6696770191192627,3.3588359355926514
1068,1788870508.6922085,1081,1.6624259948730469,3.304650068283081
1069,1788870508.7496476,1081,1.65755295753479,3.2696781158447266
1070,1788870508.8176527,1081,1.6501749753952026,3.218951940536499
1071,1788870508.875288,1081,1.6452280282974243,3.1861441135406494
1072,1788870508.942963,1081,1.6377359628677368,3.138582944869995
1073,1788870509.0181212,1081,1.6301790475845337,3.0928258895874023
1074,1788870509.0923471,1081,1.6225550174713135,3.0488030910491943
1075,1788870509.1671329,1081,1.6148699522018433,3.006438970565796
1076,1788870509.242397,1081,1.6070979833602905,2.9656260013580322
1077,1788870509.3025744,1081,1.6018879413604736,2.939268112182617
1078,1788870509.3675883,1081,1.594012975692749,2.900912046432495
1079,1788870509.4425297,1081,1.5860790014266968,2.8639140129089355
1080,1788870509.5180569,1081,1.578086018562317,2.8283469676971436
1081,1788870509.5923877,1081,1.570032000541687,2.8194289207458496
1082,1788870509.6507308,1081,1.5646289587020874,2.837610960006714
1083,1788870509.7169404,1081,1.556465983390808,2.865726947784424
1084,1788870509.792117,1081,1.548248052597046,2.8948540687561035
1085,1788870509.849166,1081,1.5427340269088745,2.914875030517578
1086,1788870509.9175243,1081,1.5344079732894897,2.9458460807800293
1087,1788870509.992437,1081,1.5260239839553833,2.97802996635437
1088,1788870510.0497673,1081,1.5203989744186401,3.0001380443573
1089,1788870510.117076,1081,1.5119119882583618,3.034406900405884
1090,1788870510.1737351,1081,1.5062370300292969,3.058044910430908
1091,1788870510.2417994,1081,1.4976749420166016,3.0931520462036133
1092,1788870510.2973504,1081,1.491929054260254,3.1099050045013428
1093,1788870510.3667464,1081,1.483275055885315,3.1357550621032715
1094,1788870510.4259837,1081,1.4774810075759888,3.1535139083862305
1095,1788870510.4919846,1081,1.4687420129776,3.1808829307556152
1096,1788870510.5534394,1081,1.4628950357437134,3.199692964553833
1097,1788870510.6177309,1081,1.4540810585021973,3.2287330627441406
1098,1788870510.6925678,1081,1.4452259540557861,3.2588388919830322
1099,1788870510.754022,1081,1.4392980337142944,3.279515027999878
1100,1788870510.816863,1081,1.4303690195083618,3.3115170001983643
1101,1788870510.8744874,1081,1.42438805103302,3.333544969558716
1102,1788870510.9421887,1081,1.4153920412063599,3.3676319122314453
1103,1788870511.001884,1081,1.409369945526123,3.3911330699920654
1104,1788870511.0672362,1081,1.400307059288025,3.427475929260254
1105,1788870511.1246452,1081,1.3942489624023438,3.452562093734741
1106,1788870511.1922493,1081,1.3851280212402344,3.49137806892395
1107,1788870511.2492964,1081,1.3790260553359985,3.518186092376709
1108,1788870511.3172097,1081,1.3698489665985107,3.559748888015747
1109,1788870511.3747675,1081,1.3637150526046753,3.5884530544281006
1110,1788870511.4421413,1081,1.3544930219650269,3.6330060958862305
1111,1788870511.500557,1081,1.348330020904541,3.6638100147247314
1112,1788870511.5670028,1081,1.339063048362732,3.7116470336914062
1113,1788870511.624323,1081,1.332872986793518,3.7447409629821777
1114,1788870511.6921196,1081,1.3235670328140259,3.7962350845336914
1115,1788870511.7674913,1081,1.3142399787902832,3.850148916244507
1116,1788870511.8235748,1081,1.3080110549926758,3.887476921081543
1117,1788870511.892051,1081,1.29865300655365,3.9457008838653564
1118,1788870511.9517467,1081,1.2924070358276367,3.986151933670044
1119,1788870512.017879,1081,1.2830250263214111,4.049199104309082
1120,1788870512.0923278,1081,1.2736330032348633,4.115478038787842
1121,1788870512.1526527,1081,1.2673649787902832,4.161495208740234
1122,1788870512.2177217,1081,1.2579580545425415,4.233517169952393
1123,1788870512.277173,1081,1.2516809701919556,4.283771991729736
1124,1788870512.3428898,1081,1.242264986038208,4.362425804138184
1125,1788870512.417178,1081,1.232846975326538,4.445459842681885
1126,1788870512.49238,1081,1.2234280109405518,4.541905879974365
1127,1788870512.5683067,1081,1.2140090465545654,4.653213024139404
1128,1788870512.6430128,1081,1.2045960426330566,4.772091865539551
1129,1788870512.7176056,1081,1.1951889991760254,4.899480819702148
1130,1788870512.777177,1081,1.188923954963684,4.989574909210205
1131,1788870512.842973,1081,1.179537057876587,5.133059024810791
1132,1788870512.9175324,1081,1.1701619625091553,5.28787088394165
1133,1788870512.9930274,1081,1.1608020067214966,5.454930782318115
1134,1788870513.0676186,1081,1.1514569520950317,5.635769844055176
1135,1788870513.142575,1081,1.1421359777450562,5.783382892608643
1136,1788870513.20076,1081,1.1359349489212036,5.881756782531738
1137,1788870513.2671576,1081,1.126654028892517,6.038022041320801
1138,1788870513.3253684,1081,1.1204789876937866,6.148471832275391
1139,1788870513.3924482,1081,1.1112480163574219,6.3240509033203125
1140,1788870513.451264,1081,1.1051089763641357,6.448493957519531
1141,1788870513.5173144,1081,1.0959320068359375,6.647050857543945
1142,1788870513.5928745,1081,1.083745002746582,6.900416851043701
1143,1788870513.6766734,1081,1.0776770114898682,7.016454219818115
1144,1788870513.7418678,1081,1.0686099529266357,7.200023174285889
1145,1788870513.798291,1081,1.0625840425491333,7.329049110412598
1146,1788870513.8676453,1081,1.0535800457000732,7.5333428382873535
1147,1788870513.9239018,1081,1.047598958015442,7.67724084854126
1148,1788870513.9924858,1081,1.0386669635772705,7.874690055847168
