time_s,throttle_command,steering_command
1788870568.9656534,nan,0.9999999403953552
1788870568.9656935,0.009314050897955894,nan
1788870568.9903915,nan,0.9999999403953552
1788870568.9904165,0.009314050897955894,nan
1788870569.0157266,nan,0.9999999403953552
1788870569.0158117,0.009314050897955894,nan
1788870569.0406077,nan,0.9999999403953552
1788870569.040643,0.009314050897955894,nan
1788870569.0657475,nan,0.9999999403953552
1788870569.0657997,0.009314050897955894,nan
1788870569.0905566,nan,0.9999999403953552
1788870569.0905888,0.009314050897955894,nan
1788870569.1159275,nan,0.9999999403953552
1788870569.1159859,0.009314050897955894,nan
1788870569.1408896,nan,0.9999999403953552
1788870569.1409175,0.009314050897955894,nan
1788870569.1656697,nan,0.9999999403953552
1788870569.1657503,0.009314050897955894,nan
1788870569.1905515,nan,0.9999999403953552
1788870569.190583,0.009314050897955894,nan
1788870569.215437,nan,0.9999999403953552
1788870569.215475,0.009314050897955894,nan
1788870569.2405398,nan,0.9999999403953552
1788870569.2405803,0.009314050897955894,nan
1788870569.2655964,nan,0.9999999403953552
1788870569.2656295,0.009314050897955894,nan
1788870569.2914164,nan,0.9999999403953552
1788870569.2914507,0.009314050897955894,nan
1788870569.3155248,nan,0.9999999403953552
1788870569.3155565,0.009314050897955894,nan
1788870569.3405275,nan,0.9999999403953552
1788870569.3405585,0.009314050897955894,nan
1788870569.3655214,nan,0.9999999403953552
1788870569.3656325,0.009314050897955894,nan
1788870569.3905556,nan,0.9999999403953552
1788870569.3905926,0.009314050897955894,nan
1788870569.4160526,nan,0.9999999403953552
1788870569.4160933,0.009314050897955894,nan
1788870569.440458,nan,0.9999999403953552
1788870569.4404886,0.009314050897955894,nan
1788870569.4656854,nan,0.9999999403953552
1788870569.4657252,0.009314050897955894,nan
1788870569.4905705,nan,0.9999999403953552
1788870569.4906056,0.009314050897955894,nan
1788870569.5156713,nan,0.9999999403953552
1788870569.515715,0.009314050897955894,nan
1788870569.540702,nan,0.9999999403953552
1788870569.5407305,0.009314050897955894,nan
1788870569.5654347,nan,0.9999999403953552
1788870569.5655234,0.009314050897955894,nan
1788870569.5907583,nan,0.9999999403953552
1788870569.590795,0.009314050897955894,nan
1788870569.6155849,nan,0.9999999403953552
1788870569.6156213,0.009314050897955894,nan
1788870569.6404405,nan,0.9999999403953552
1788870569.6405206,0.009314050897955894,nan
1788870569.6655765,nan,0.9999999403953552
1788870569.6656091,0.009314050897955894,nan
1788870569.690465,nan,0.9999999403953552
1788870569.6905365,0.009314050897955894,nan
1788870569.7154367,nan,0.9999999403953552
1788870569.7154691,0.009314050897955894,nan
1788870569.7405167,nan,0.9999999403953552
1788870569.7405453,0.009314050897955894,nan
1788870569.765523,nan,0.9999999403953552
1788870569.7655723,0.009314050897955894,nan
1788870569.7904758,nan,0.9999999403953552
1788870569.7905004,0.009314050897955894,nan
1788870569.8155107,nan,0.9999999403953552
1788870569.815543,0.009314050897955894,nan
1788870569.8403792,nan,0.9999999403953552
1788870569.8404038,0.009314050897955894,nan
1788870569.8656108,nan,0.9999999403953552
1788870569.865643,0.009314050897955894,nan
1788870569.8905473,nan,0.9999999403953552
1788870569.8905768,0.009314050897955894,nan
1788870569.9154484,nan,0.9999999403953552
1788870569.915481,0.009314050897955894,nan
1788870569.9405534,nan,0.9999999403953552
1788870569.9405875,0.009314050897955894,nan
1788870569.9655442,nan,0.9095656871795654
1788870569.965573,0.009314050897955894,nan
1788870569.990565,nan,0.9095656871795654
1788870569.9906518,0.009314050897955894,nan
1788870570.01561,nan,0.9095656871795654
1788870570.015644,0.009314050897955894,nan
1788870570.040459,nan,0.7845776081085205
1788870570.040489,0.009314050897955894,nan
1788870570.0655396,nan,0.7845776081085205
1788870570.0655737,0.009314050897955894,nan
1788870570.0903454,nan,0.6828771233558655
1788870570.0904016,0.009573040530085564,nan
1788870570.1154659,nan,0.6828771233558655
1788870570.1155,0.009573040530085564,nan
1788870570.1404645,nan,0.6828771233558655
1788870570.140496,0.009573040530085564,nan
1788870570.165539,nan,0.5788842439651489
1788870570.16557,0.011145972646772861,nan
1788870570.1905143,nan,0.5788842439651489
1788870570.1905506,0.011145972646772861,nan
1788870570.2154865,nan,0.5788842439651489
1788870570.2155137,0.011145972646772861,nan
1788870570.2404027,nan,0.46382009983062744
1788870570.240472,0.012886361218988895,nan
1788870570.2655644,nan,0.46382009983062744
1788870570.2655969,0.012886361218988895,nan
1788870570.2904267,nan,0.46382009983062744
1788870570.2904587,0.012886361218988895,nan
1788870570.3153658,nan,0.3711918592453003
1788870570.315391,0.014287399128079414,nan
1788870570.3404012,nan,0.3711918592453003
1788870570.3404326,0.014287399128079414,nan
1788870570.3654957,nan,0.3711918592453003
1788870570.3655214,0.014287399128079414,nan
1788870570.3904414,nan,0.2824525535106659
1788870570.390472,0.015629613772034645,nan
1788870570.4155593,nan,0.2824525535106659
1788870570.41559,0.015629613772034645,nan
1788870570.4403923,nan,0.20225925743579865
1788870570.4404204,0.016842568293213844,nan
1788870570.465634,nan,0.20225925743579865
1788870570.4656694,0.016842568293213844,nan
1788870570.490575,nan,0.20225925743579865
1788870570.4906702,0.016842568293213844,nan
1788870570.5157294,nan,0.13476012647151947
1788870570.5157635,0.017863519489765167,nan
1788870570.540578,nan,0.13476012647151947
1788870570.540626,0.017863519489765167,nan
1788870570.565719,nan,0.13476012647151947
1788870570.5657926,0.017863519489765167,nan
1788870570.5905077,nan,0.09185942262411118
1788870570.5905402,0.018512409180402756,nan
1788870570.6156774,nan,0.09185942262411118
1788870570.61571,0.018512409180402756,nan
1788870570.640391,nan,0.04097740724682808
1788870570.640416,0.019282018765807152,nan
1788870570.665769,nan,0.04097740724682808
1788870570.6658816,0.019282018765807152,nan
1788870570.6906059,nan,0.04097740724682808
1788870570.6906335,0.019282018765807152,nan
1788870570.7155123,nan,-0.011048972606658936
1788870570.7155538,0.01973469741642475,nan
1788870570.7404923,nan,-0.011048972606658936
1788870570.7405274,0.01973469741642475,nan
1788870570.7656214,nan,-0.011048972606658936
1788870570.7656674,0.01973469741642475,nan
1788870570.7905345,nan,-0.014963221736252308
1788870570.7905738,0.0,nan
1788870570.815425,nan,-0.014963221736252308
1788870570.815452,0.0,nan
1788870570.8404422,nan,-0.014963221736252308
1788870570.840474,0.0,nan
1788870570.8654246,nan,-0.010959493927657604
1788870570.865457,0.0,nan
1788870570.8904967,nan,-0.010959493927657604
1788870570.8905249,0.0,nan
1788870570.9154418,nan,-0.010959493927657604
1788870570.915468,0.0,nan
1788870570.9404378,nan,0.01776040904223919
1788870570.9405155,0.0,nan
1788870570.9656894,nan,0.01776040904223919
1788870570.965787,0.0,nan
1788870570.9902995,nan,0.023988736793398857
1788870570.9903226,0.0,nan
1788870571.0155084,nan,0.023988736793398857
1788870571.0155413,0.0,nan
1788870571.0404758,nan,0.023988736793398857
1788870571.040552,0.0,nan
1788870571.0654852,nan,0.025770751759409904
1788870571.0655272,0.0,nan
1788870571.0906973,nan,0.025770751759409904
1788870571.0907328,0.0,nan
1788870571.1155741,nan,0.025770751759409904
1788870571.1156704,0.0,nan
1788870571.1403017,nan,0.026325764134526253
1788870571.1403565,0.004776436369866133,nan
1788870571.165558,nan,0.026325764134526253
1788870571.1656291,0.004776436369866133,nan
1788870571.1905487,nan,0.026325764134526253
1788870571.1905794,0.004776436369866133,nan
1788870571.2154055,nan,0.02649996615946293
1788870571.215429,0.004776436369866133,nan
1788870571.2404897,nan,0.02649996615946293
1788870571.2405202,0.004776436369866133,nan
1788870571.2655568,nan,0.02649996615946293
1788870571.265585,0.004776436369866133,nan
1788870571.2904456,nan,0.026563016697764397
1788870571.290482,0.004776436369866133,nan
1788870571.3154361,nan,0.026563016697764397
1788870571.3154685,0.004776436369866133,nan
1788870571.3404489,nan,0.026959994807839394
1788870571.3404741,0.004776436369866133,nan
1788870571.365532,nan,0.026959994807839394
1788870571.3655605,0.004776436369866133,nan
1788870571.3904774,nan,0.026959994807839394
1788870571.3905041,0.004776436369866133,nan
1788870571.415517,nan,0.02792496047914028
1788870571.4155488,0.04626437649130821,nan
1788870571.440621,nan,0.02792496047914028
1788870571.4406488,0.01947944238781929,nan
1788870571.465439,nan,0.028797820210456848
1788870571.465473,0.01946623995900154,nan
1788870571.4905837,nan,0.028797820210456848
1788870571.4906898,0.01946623995900154,nan
1788870571.5155394,nan,0.028797820210456848
1788870571.515569,0.01946623995900154,nan
1788870571.5405083,nan,0.05772910267114639
1788870571.540584,0.019028643146157265,nan
1788870571.565544,nan,0.05772910267114639
1788870571.5655775,0.019028643146157265,nan
1788870571.5905104,nan,0.05772910267114639
1788870571.5905366,0.019028643146157265,nan
1788870571.615449,nan,0.06887202709913254
1788870571.615481,0.0188601016998291,nan
1788870571.6404655,nan,0.06887202709913254
1788870571.6404939,0.0188601016998291,nan
1788870571.6654618,nan,0.06887202709913254
1788870571.665487,0.0188601016998291,nan
1788870571.6904492,nan,0.07550743967294693
1788870571.690479,0.01875973865389824,nan
1788870571.7154052,nan,0.07550743967294693
1788870571.7154298,0.01875973865389824,nan
1788870571.7402515,nan,0.08226718753576279
1788870571.7402875,0.018657494336366653,nan
1788870571.7654605,nan,0.08226718753576279
1788870571.7654862,0.018657494336366653,nan
1788870571.7904117,nan,0.08226718753576279
1788870571.790453,0.018657494336366653,nan
1788870571.8153548,nan,0.06913246959447861
1788870571.81539,0.018856162205338478,nan
1788870571.8404047,nan,0.06913246959447861
1788870571.8404381,0.018856162205338478,nan
1788870571.8654683,nan,0.07484285533428192
1788870571.865507,0.01876979134976864,nan
1788870571.8903804,nan,0.07484285533428192
1788870571.8904104,0.01876979134976864,nan
1788870571.9154935,nan,0.07484285533428192
1788870571.9155638,0.01876979134976864,nan
1788870571.9403336,nan,0.06624157726764679
1788870571.94036,0.018899889662861824,nan
1788870571.9654691,nan,0.06624157726764679
1788870571.9654992,0.018899889662861824,nan
1788870571.990456,nan,0.08621730655431747
1788870571.9904795,0.01859774813055992,nan
1788870572.015703,nan,0.08621730655431747
1788870572.015728,0.01859774813055992,nan
1788870572.0404859,nan,0.08621730655431747
1788870572.0405583,0.01859774813055992,nan
1788870572.0655432,nan,0.12223192304372787
1788870572.0655699,0.01805301196873188,nan
1788870572.0905247,nan,0.12223192304372787
1788870572.0905554,0.01805301196873188,nan
1788870572.1153157,nan,0.10660018026828766
1788870572.115339,0.01828944869339466,nan
1788870572.1404326,nan,0.10660018026828766
1788870572.1404645,0.01828944869339466,nan
1788870572.1655083,nan,0.10660018026828766
1788870572.165532,0.01828944869339466,nan
1788870572.1903622,nan,0.1160995289683342
1788870572.1904492,0.018145767971873283,nan
1788870572.2153847,nan,0.1160995289683342
1788870572.215411,0.018145767971873283,nan
1788870572.2402623,nan,0.11170967668294907
1788870572.2402897,0.01821216568350792,nan
1788870572.2655544,nan,0.11170967668294907
1788870572.2655885,0.01821216568350792,nan
1788870572.2904444,nan,0.11170967668294907
1788870572.2904677,0.01821216568350792,nan
1788870572.3154092,nan,0.11861394345760345
1788870572.3154387,0.018107736483216286,nan
1788870572.3413382,nan,0.11861394345760345
1788870572.341361,0.018107736483216286,nan
1788870572.3655436,nan,0.11397948861122131
1788870572.3655815,0.018177835270762444,nan
1788870572.3903852,nan,0.11397948861122131
1788870572.39041,0.018177835270762444,nan
1788870572.4154356,nan,0.11397948861122131
1788870572.4155025,0.018177835270762444,nan
1788870572.440378,nan,0.11011403799057007
1788870572.4404047,0.018236301839351654,nan
1788870572.4657953,nan,0.11011403799057007
1788870572.4658432,0.018236301839351654,nan
1788870572.4904442,nan,0.10483238101005554
1788870572.4904816,0.01831618696451187,nan
1788870572.5155687,nan,0.10483238101005554
1788870572.5156035,0.01831618696451187,nan
1788870572.5405881,nan,0.10483238101005554
1788870572.5406275,0.01831618696451187,nan
1788870572.5653849,nan,0.11289186030626297
1788870572.565411,0.018194284290075302,nan
1788870572.5905924,nan,0.11289186030626297
1788870572.5906303,0.018194284290075302,nan
1788870572.6152372,nan,0.11011244356632233
1788870572.615287,0.018236324191093445,nan
1788870572.6404483,nan,0.11011244356632233
1788870572.6404743,0.018236324191093445,nan
1788870572.6657073,nan,0.11011244356632233
1788870572.665774,0.018236324191093445,nan
1788870572.6906722,nan,0.10790327191352844
1788870572.6907017,0.0182697381824255,nan
1788870572.715466,nan,0.10790327191352844
1788870572.715497,0.0182697381824255,nan
1788870572.740349,nan,0.12744063138961792
1788870572.7403793,0.017974229529500008,nan
1788870572.7656565,nan,0.12744063138961792
1788870572.7656894,0.017974229529500008,nan
1788870572.790505,nan,0.12744063138961792
1788870572.790533,0.017974229529500008,nan
1788870572.8154001,nan,0.11941910535097122
1788870572.8154314,0.018095558509230614,nan
1788870572.8404968,nan,0.11941910535097122
1788870572.840525,0.018095558509230614,nan
1788870572.865426,nan,0.11259117722511292
1788870572.8654513,0.018198832869529724,nan
1788870572.890418,nan,0.11259117722511292
1788870572.8904448,0.018198832869529724,nan
1788870572.9154382,nan,0.11259117722511292
1788870572.9154694,0.018198832869529724,nan
1788870572.9404829,nan,0.10734286904335022
1788870572.9405086,0.01827821508049965,nan
1788870572.9655612,nan,0.10734286904335022
1788870572.9655983,0.01827821508049965,nan
1788870572.9904246,nan,0.10138436406850815
1788870572.9904487,0.018368341028690338,nan
1788870573.0154254,nan,0.10138436406850815
1788870573.0155046,0.018368341028690338,nan
1788870573.040552,nan,0.10138436406850815
1788870573.040585,0.018368341028690338,nan
1788870573.0656564,nan,0.09805460274219513
1788870573.0656898,0.018418705090880394,nan
1788870573.0905132,nan,0.09805460274219513
1788870573.0905488,0.018418705090880394,nan
1788870573.1153755,nan,0.11685577034950256
1788870573.115411,0.018134329468011856,nan
1788870573.140452,nan,0.11685577034950256
1788870573.1404793,0.018134329468011856,nan
1788870573.1655471,nan,0.11685577034950256
1788870573.1655836,0.018134329468011856,nan
1788870573.1904342,nan,0.10579622536897659
1788870573.19047,0.01830160990357399,nan
1788870573.2154367,nan,0.10579622536897659
1788870573.215462,0.01830160990357399,nan
1788870573.2402759,nan,0.10292685776948929
1788870573.2402973,0.01834500953555107,nan
1788870573.265466,nan,0.10292685776948929
1788870573.265498,0.01834500953555107,nan
1788870573.2903767,nan,0.10292685776948929
1788870573.2904,0.01834500953555107,nan
1788870573.3153632,nan,0.10006087273359299
1788870573.3153875,0.018388358876109123,nan
1788870573.3404772,nan,0.10006087273359299
1788870573.3405056,0.018388358876109123,nan
1788870573.365478,nan,0.11603295058012009
1788870573.3655055,0.018146773800253868,nan
1788870573.3904903,nan,0.11603295058012009
1788870573.3905182,0.018146773800253868,nan
1788870573.415481,nan,0.11603295058012009
1788870573.4155483,0.018146773800253868,nan
1788870573.440479,nan,0.1196412667632103
1788870573.4405465,0.0180921982973814,nan
1788870573.4655802,nan,0.1196412667632103
1788870573.4656057,0.0180921982973814,nan
1788870573.4903793,nan,0.10437984764575958
1788870573.49041,0.018323034048080444,nan
1788870573.5155575,nan,0.10437984764575958
1788870573.5155845,0.018323034048080444,nan
1788870573.540601,nan,0.10437984764575958
1788870573.5406296,0.018323034048080444,nan
1788870573.5655615,nan,0.09695880860090256
1788870573.5655973,0.01843527890741825,nan
1788870573.590572,nan,0.09695880860090256
1788870573.590604,0.01843527890741825,nan
1788870573.615354,nan,0.1096494272351265
1788870573.6153882,0.018243327736854553,nan
1788870573.6405592,nan,0.1096494272351265
1788870573.6405892,0.018243327736854553,nan
1788870573.6654828,nan,0.1096494272351265
1788870573.6655133,0.018243327736854553,nan
1788870573.6904163,nan,0.11165567487478256
1788870573.6904485,0.01821298338472843,nan
1788870573.7154453,nan,0.11165567487478256
1788870573.7154846,0.01821298338472843,nan
1788870573.7403314,nan,0.09641534835100174
1788870573.7404008,0.018443498760461807,nan
1788870573.7655032,nan,0.09641534835100174
1788870573.7655342,0.018443498760461807,nan
1788870573.7904034,nan,0.09641534835100174
1788870573.7904313,0.018443498760461807,nan
1788870573.8155122,nan,0.09095314890146255
1788870573.8155825,0.018526116386055946,nan
1788870573.840495,nan,0.09095314890146255
1788870573.8405209,0.018526116386055946,nan
1788870573.8653746,nan,0.10376434028148651
1788870573.8654041,0.0183323435485363,nan
1788870573.8904743,nan,0.10376434028148651
1788870573.8905475,0.0183323435485363,nan
1788870573.915406,nan,0.10376434028148651
1788870573.9154334,0.0183323435485363,nan
1788870573.9405503,nan,0.10660506039857864
1788870573.9405859,0.01828937605023384,nan
1788870573.965513,nan,0.10660506039857864
1788870573.965546,0.01828937605023384,nan
1788870573.990357,nan,0.10689480602741241
1788870573.990382,0.0182849932461977,nan
1788870574.0154846,nan,0.10689480602741241
1788870574.0155203,0.0182849932461977,nan
1788870574.0405643,nan,0.10689480602741241
1788870574.0405903,0.0182849932461977,nan
1788870574.0655198,nan,0.1050051748752594
1788870574.0655582,0.0183135736733675,nan
1788870574.090468,nan,0.1050051748752594
1788870574.0904965,0.0183135736733675,nan
1788870574.1154063,nan,0.1040414348244667
1788870574.1154325,0.01832815259695053,nan
1788870574.1403952,nan,0.1040414348244667
1788870574.1404195,0.01832815259695053,nan
1788870574.165452,nan,0.1040414348244667
1788870574.1654835,0.01832815259695053,nan
1788870574.1904778,nan,0.1005575880408287
1788870574.1905031,0.018380844965577126,nan
1788870574.2154427,nan,0.1005575880408287
1788870574.2154696,0.018380844965577126,nan
1788870574.2404892,nan,0.1005575880408287
1788870574.2405128,0.018380844965577126,nan
1788870574.2655408,nan,0.09499181061983109
1788870574.2655694,0.018465030938386917,nan
1788870574.290579,nan,0.09499181061983109
1788870574.2906048,0.018465030938386917,nan
1788870574.315411,nan,0.091610386967659
1788870574.3154433,0.0185161754488945,nan
1788870574.3404474,nan,0.091610386967659
1788870574.3404763,0.0185161754488945,nan
1788870574.3655972,nan,0.091610386967659
1788870574.3656309,0.0185161754488945,nan
1788870574.3905613,nan,0.08791183680295944
1788870574.3906069,0.018572118133306503,nan
1788870574.415645,nan,0.08791183680295944
1788870574.4156768,0.018572118133306503,nan
1788870574.4404287,nan,0.08618230372667313
1788870574.4404619,0.018598277121782303,nan
1788870574.4656725,nan,0.08618230372667313
1788870574.4657118,0.018598277121782303,nan
1788870574.4905765,nan,0.08618230372667313
1788870574.490628,0.018598277121782303,nan
1788870574.515412,nan,0.08386494964361191
1788870574.5154514,0.01863332837820053,nan
1788870574.5408542,nan,0.08386494964361191
1788870574.5409021,0.01863332837820053,nan
1788870574.5660303,nan,0.08386494964361191
1788870574.5660849,0.01863332837820053,nan
1788870574.5904732,nan,0.08302358537912369
1788870574.590506,0.018646053969860077,nan
1788870574.6157727,nan,0.08302358537912369
1788870574.6158082,0.018646053969860077,nan
1788870574.6405983,nan,0.08302358537912369
1788870574.640643,0.018646053969860077,nan
1788870574.6655498,nan,0.08302358537912369
1788870574.6655593,0.018646053969860077,nan
1788870574.690689,nan,0.09744738787412643
1788870574.6907332,0.018427887931466103,nan
1788870574.715627,nan,0.09744738787412643
1788870574.7156672,0.018427887931466103,nan
1788870574.740451,nan,0.10260451585054398
1788870574.7404823,0.01834988407790661,nan
1788870574.7658648,nan,0.10260451585054398
1788870574.7659068,0.01834988407790661,nan
1788870574.790678,nan,0.10260451585054398
1788870574.790722,0.01834988407790661,nan
1788870574.8154805,nan,0.07493127137422562
1788870574.8155193,0.01876845397055149,nan
1788870574.840646,nan,0.07493127137422562
1788870574.8406851,0.01876845397055149,nan
1788870574.8656237,nan,0.07493127137422562
1788870574.8656561,0.01876845397055149,nan
1788870574.8904126,nan,0.06309035420417786
1788870574.8904476,0.018947552889585495,nan
1788870574.9165423,nan,0.06309035420417786
1788870574.9165757,0.018947552889585495,nan
1788870574.940586,nan,0.06309035420417786
1788870574.9406283,0.018947552889585495,nan
1788870574.9657588,nan,0.05523359775543213
1788870574.9657996,0.01906638778746128,nan
1788870574.9906156,nan,0.05523359775543213
1788870574.9906461,0.01906638778746128,nan
1788870575.0156295,nan,0.05523359775543213
1788870575.0156665,0.01906638778746128,nan
1788870575.0403967,nan,0.08284925669431686
1788870575.0404675,0.018648691475391388,nan
1788870575.066485,nan,0.08284925669431686
1788870575.06652,0.018648691475391388,nan
1788870575.090691,nan,0.08284925669431686
1788870575.0907397,0.018648691475391388,nan
1788870575.1154883,nan,0.06727275252342224
1788870575.115545,0.018884291872382164,nan
1788870575.1405609,nan,0.06727275252342224
1788870575.1405985,0.018884291872382164,nan
1788870575.1670218,nan,0.06727275252342224
1788870575.1670601,0.018884291872382164,nan
1788870575.1905625,nan,0.08152161538600922
1788870575.1906495,0.018668772652745247,nan
1788870575.215497,nan,0.08152161538600922
1788870575.2155356,0.018668772652745247,nan
1788870575.2414763,nan,0.08152161538600922
1788870575.2415047,0.018668772652745247,nan
1788870575.265391,nan,0.0737764909863472
1788870575.2654247,0.01878591999411583,nan
1788870575.2908072,nan,0.0737764909863472
1788870575.290924,0.01878591999411583,nan
1788870575.3159873,nan,0.0737764909863472
1788870575.3160355,0.01878591999411583,nan
1788870575.3407962,nan,0.0737764909863472
1788870575.3408637,0.01878591999411583,nan
1788870575.365312,nan,0.08659746497869492
1788870575.3653545,0.018591998144984245,nan
1788870575.3906233,nan,0.08659746497869492
1788870575.3906653,0.018591998144984245,nan
1788870575.4157274,nan,0.08659746497869492
1788870575.4157622,0.018591998144984245,nan
1788870575.4403918,nan,0.08985260128974915
1788870575.440448,0.018542762845754623,nan
1788870575.465729,nan,0.08985260128974915
1788870575.4657795,0.018542762845754623,nan
1788870575.4906237,nan,0.08985260128974915
1788870575.4906633,0.018542762845754623,nan
1788870575.5156164,nan,0.07823783904314041
1788870575.5156653,0.01871844008564949,nan
1788870575.5407662,nan,0.07823783904314041
1788870575.5407977,0.01871844008564949,nan
1788870575.5656261,nan,0.07823783904314041
1788870575.5656698,0.01871844008564949,nan
1788870575.5903614,nan,0.07192035019397736
1788870575.5904245,0.01881399378180504,nan
1788870575.62209,nan,0.07192035019397736
1788870575.6226585,0.01881399378180504,nan
1788870575.6409361,nan,0.07192035019397736
1788870575.641036,0.01881399378180504,nan
1788870575.6654146,nan,0.06673607230186462
1788870575.6654704,0.018892409279942513,nan
1788870575.6904984,nan,0.06673607230186462
1788870575.690536,0.018892409279942513,nan
1788870575.715575,nan,0.06673607230186462
1788870575.7155995,0.018892409279942513,nan
1788870575.7403433,nan,0.0763612762093544
1788870575.7403677,0.01874682307243347,nan
1788870575.7655697,nan,0.0763612762093544
1788870575.7656016,0.01874682307243347,nan
1788870575.7904227,nan,0.0763612762093544
1788870575.790452,0.01874682307243347,nan
1788870575.8153656,nan,0.07882221043109894
1788870575.815525,0.01870960183441639,nan
1788870575.8403933,nan,0.07882221043109894
1788870575.8404202,0.01870960183441639,nan
1788870575.8654242,nan,0.07984573394060135
1788870575.8654926,0.018694119527935982,nan
1788870575.8904247,nan,0.07984573394060135
1788870575.8904495,0.018694119527935982,nan
1788870575.9154959,nan,0.07984573394060135
1788870575.915524,0.018694119527935982,nan
1788870575.9405549,nan,0.07853477448225021
1788870575.940615,0.018713949248194695,nan
1788870575.965631,nan,0.07853477448225021
1788870575.9657032,0.018713949248194695,nan
1788870575.9904974,nan,0.06466967612504959
1788870575.9905798,0.018923664465546608,nan
1788870576.015524,nan,0.06466967612504959
1788870576.015574,0.018923664465546608,nan
1788870576.040419,nan,0.06466967612504959
1788870576.0404453,0.018923664465546608,nan
1788870576.0656118,nan,0.06912057101726532
1788870576.0656447,0.018856342881917953,nan
1788870576.090519,nan,0.06912057101726532
1788870576.0905504,0.018856342881917953,nan
1788870576.1156266,nan,0.06912057101726532
1788870576.1156633,0.018856342881917953,nan
1788870576.1404505,nan,0.06826779991388321
1788870576.140477,0.018869241699576378,nan
1788870576.165537,nan,0.06826779991388321
1788870576.165571,0.018869241699576378,nan
1788870576.1905837,nan,0.06826779991388321
1788870576.190612,0.018869241699576378,nan
1788870576.2154744,nan,0.05752336606383324
1788870576.2155344,0.01903175562620163,nan
1788870576.2404957,nan,0.05752336606383324
1788870576.2405267,0.01903175562620163,nan
1788870576.2654374,nan,0.05752336606383324
1788870576.2654674,0.01903175562620163,nan
1788870576.2904093,nan,0.0636415034532547
1788870576.2904375,0.018939215689897537,nan
1788870576.3154294,nan,0.0636415034532547
1788870576.3154647,0.018939215689897537,nan
1788870576.340458,nan,0.054929468780756
1788870576.3405337,0.01907098852097988,nan
1788870576.3654442,nan,0.054929468780756
1788870576.3655257,0.01907098852097988,nan
1788870576.390418,nan,0.054929468780756
1788870576.3904414,0.01907098852097988,nan
1788870576.4153595,nan,0.06447783857584
1788870576.4153879,0.01892656460404396,nan
1788870576.4405036,nan,0.06447783857584
1788870576.4405313,0.01892656460404396,nan
1788870576.4654648,nan,0.05732310563325882
1788870576.465495,0.01903478428721428,nan
1788870576.4904807,nan,0.05732310563325882
1788870576.4905183,0.01903478428721428,nan
1788870576.5154536,nan,0.05732310563325882
1788870576.5154853,0.01903478428721428,nan
1788870576.540544,nan,0.05489692836999893
1788870576.5405836,0.019071480259299278,nan
1788870576.5655217,nan,0.05489692836999893
1788870576.565555,0.019071480259299278,nan
1788870576.5906193,nan,0.05489692836999893
1788870576.590647,0.019071480259299278,nan
1788870576.6155026,nan,0.056710004806518555
1788870576.6155322,0.0190440583974123,nan
1788870576.6406481,nan,0.056710004806518555
1788870576.6406803,0.0190440583974123,nan
1788870576.6656537,nan,0.056710004806518555
1788870576.6656961,0.0190440583974123,nan
1788870576.690484,nan,0.055827222764492035
1788870576.6905181,0.019057409837841988,nan
1788870576.7154994,nan,0.055827222764492035
1788870576.715535,0.019057409837841988,nan
1788870576.7406006,nan,0.055827222764492035
1788870576.7406847,0.019057409837841988,nan
1788870576.7655041,nan,0.05972836911678314
1788870576.7655423,0.0189984031021595,nan
1788870576.7905297,nan,0.05972836911678314
1788870576.7905695,0.0189984031021595,nan
1788870576.8155928,nan,0.05972836911678314
1788870576.815734,0.0189984031021595,nan
1788870576.8406425,nan,0.0605071522295475
1788870576.840729,0.018986623734235764,nan
1788870576.8655276,nan,0.0605071522295475
1788870576.8655658,0.018986623734235764,nan
1788870576.8902452,nan,0.06469197571277618
1788870576.8902755,0.018923327326774597,nan
1788870576.915499,nan,0.06469197571277618
1788870576.9155328,0.018923327326774597,nan
1788870576.9407663,nan,0.06469197571277618
1788870576.9408057,0.018923327326774597,nan
1788870576.965496,nan,0.06384991854429245
1788870576.9655342,0.01893606409430504,nan
1788870576.9905982,nan,0.06384991854429245
1788870576.990689,0.01893606409430504,nan
1788870577.0155966,nan,0.06384991854429245
1788870577.0156295,0.01893606409430504,nan
1788870577.040326,nan,0.05536702275276184
1788870577.0403533,0.019064370542764664,nan
1788870577.065581,nan,0.05536702275276184
1788870577.065618,0.019064370542764664,nan
1788870577.0906713,nan,0.05536702275276184
1788870577.0909123,0.019064370542764664,nan
1788870577.1157608,nan,0.06066761165857315
1788870577.115802,0.018984196707606316,nan
1788870577.140716,nan,0.06066761165857315
1788870577.1407561,0.018984196707606316,nan
1788870577.1747017,nan,0.06066761165857315
1788870577.1749105,0.018984196707606316,nan
1788870577.1909385,nan,0.06587865203619003
1788870577.1909883,0.01890537701547146,nan
1788870577.2157373,nan,0.06587865203619003
1788870577.215971,0.01890537701547146,nan
1788870577.2405984,nan,0.06587865203619003
1788870577.24065,0.01890537701547146,nan
1788870577.2656054,nan,0.06574579328298569
1788870577.2656534,0.01890738680958748,nan
1788870577.290592,nan,0.06574579328298569
1788870577.2906208,0.01890738680958748,nan
1788870577.3154383,nan,0.06574579328298569
1788870577.31547,0.01890738680958748,nan
1788870577.340365,nan,0.05707811564207077
1788870577.340406,0.0190384890884161,nan
1788870577.3656685,nan,0.05707811564207077
1788870577.3657103,0.0190384890884161,nan
1788870577.390544,nan,0.05707811564207077
1788870577.3905852,0.0190384890884161,nan
1788870577.4156075,nan,0.05277571082115173
