fixed_step,fixed_time_s,speed_mps,body_vx_mps,body_vy_mps,applied_steering_rad,applied_throttle_norm,recovered_front_force_n,recovered_rear_force_n,front_proxy_n,rear_proxy_n,front_load_n,rear_load_n,max_abs_forward_slip,max_abs_sideways_slip,front_forward_curve_demand,rear_forward_curve_demand,front_sideways_curve_demand,rear_sideways_curve_demand,front_combined_curve_demand,rear_combined_curve_demand,runtime_body_yaw_inertia_kgm2,wheel0_load_n,wheel0_sideways_slip,wheel0_forward_slip,wheel0_sideways_curve,wheel0_forward_curve,wheel0_omega_radps,wheel0_domega_radps2,wheel0_effective_inertia_kgm2,wheel0_forward_force_from_torque_n,wheel0_motor_torque_nm,wheel0_brake_torque_nm,wheel0_steer_angle_deg,wheel0_sprung_mass_kg,wheel0_world_pose_y_m,wheel1_load_n,wheel1_sideways_slip,wheel1_forward_slip,wheel1_sideways_curve,wheel1_forward_curve,wheel1_omega_radps,wheel1_domega_radps2,wheel1_effective_inertia_kgm2,wheel1_forward_force_from_torque_n,wheel1_motor_torque_nm,wheel1_brake_torque_nm,wheel1_steer_angle_deg,wheel1_sprung_mass_kg,wheel1_world_pose_y_m,wheel2_load_n,wheel2_sideways_slip,wheel2_forward_slip,wheel2_sideways_curve,wheel2_forward_curve,wheel2_omega_radps,wheel2_domega_radps2,wheel2_effective_inertia_kgm2,wheel2_forward_force_from_torque_n,wheel2_motor_torque_nm,wheel2_brake_torque_nm,wheel2_steer_angle_deg,wheel2_sprung_mass_kg,wheel2_world_pose_y_m,wheel3_load_n,wheel3_sideways_slip,wheel3_forward_slip,wheel3_sideways_curve,wheel3_forward_curve,wheel3_omega_radps,wheel3_domega_radps2,wheel3_effective_inertia_kgm2,wheel3_forward_force_from_torque_n,wheel3_motor_torque_nm,wheel3_brake_torque_nm,wheel3_steer_angle_deg,wheel3_sprung_mass_kg,wheel3_world_pose_y_m
6562,6.56100035,5.850123337,-0.2076474773,0.04610786567,0.104719758,0.25,7.936465548,8.985358214,13.70203289,13.14190992,14.09081636,19.9417238,0.09906997,0.0166222882,0.1952643394,0.2345356258,0.9724087336,0.6590157424,0.9918199975,0.6995060461,0.09564348,1.24764526,0.0166222882,0.09822355,0.96320951,0.47147304,106.6525708,0.1362504391,0.000366,1.471312491,26.75,0,-6.23696661,0.817195,0.05880712,12.8431711,0.01480557,0.03509003,0.9733023889,0.168432144,106.3647831,3.173316696,0.000366,2.671911747,26.75,0,-5.780321,0.816016734,0.05878492,4.064167,0.006940028,0.09906997,0.6940028,0.475535856,106.2828493,1.626492793,0.000366,3.028684348,26.75,0,0,0.9189943,0.0588197857,15.8775568,0.0065006013,0.0360097848,0.65006013,0.172846967,106.1774143,4.661530882,0.000366,3.45661526,26.75,0,0,0.9177938,0.0587971658
6563,6.56200027,5.851464809,-0.2077042465,0.0463244237,0.104719758,0.25,7.944559447,8.984271953,13.7266068,13.14620054,14.1163804,19.9399788,0.09888377,0.0166254453,0.1945466632,0.2336269333,0.9723885591,0.6592885916,0.9916591723,0.6994590703,0.09563828,1.258661,0.0166254453,0.09802471,0.9631919706,0.470518608,106.6522702,0.1373478106,0.000366,1.472579182,26.75,0,-6.23696661,0.8171941,0.0588065647,12.8577194,0.0148080112,0.0349023677,0.9732888267,0.167531365,106.3678262,3.151028039,0.000366,2.659155283,26.75,0,-5.780321,0.8160223,0.0587844029,4.059932,0.00694292132,0.09888377,0.694292132,0.474642096,106.2843133,1.615979791,0.000366,3.02254625,26.75,0,0,0.9189887,0.0588192455,15.8800468,0.006503395,0.0358350836,0.6503395,0.1720084013,106.1818565,4.617697332,0.000366,3.438064244,26.75,0,0,0.917795,0.0587967038
6564,6.563,5.852794486,-0.207761565,0.04654172582,0.104719758,0.25,7.953236477,8.983592905,13.73556726,13.14255157,14.125686,19.93073842,0.098695986,0.0166270826,0.1936323755,0.2327137988,0.9723823155,0.6594111714,0.9914740865,0.6992701947,0.09563427,1.2592777,0.0166270826,0.09782224,0.9631828744,0.469546752,106.6523153,0.1386869754,0.000366,1.472380072,26.75,0,-6.23696661,0.8171922,0.0588061325,12.8664083,0.0148091149,0.03471411,0.973282695,0.166627728,106.3709061,3.128761268,0.000366,2.646243379,26.75,0,-5.780321,0.816031754,0.0587840527,4.05414772,0.006944641,0.098695986,0.6944641,0.4737407328,106.2856746,1.605820995,0.000366,3.016840808,26.75,0,0,0.918979168,0.0588188842,15.8765907,0.00650460273,0.03565972,0.650460273,0.171166656,106.1863752,4.574170987,0.000366,3.419187402,26.75,0,0,0.9177968,0.05879638
6565,6.564,5.854109133,-0.2078087559,0.04674901428,0.104719758,0.25,7.962191516,8.984408282,13.72720054,13.12335299,14.11712511,19.8990553,0.09850965,0.01662847,0.1926096346,0.2316782934,0.9723793219,0.6594962823,0.9912719188,0.699006565,0.09563159,1.25244391,0.01662847,0.09762482,0.9631751667,0.468599136,106.6529226,0.1397543866,0.000366,1.469799829,26.75,0,-6.23696661,0.8171966,0.058805503,12.8646812,0.014810429,0.0345292948,0.9732753944,0.165740615,106.3742225,3.10646323,0.000366,2.632328843,26.75,0,-5.780321,0.8160073,0.05878346,4.034911,0.00694623124,0.09850965,0.694623124,0.47284632,106.2878162,1.595342346,0.000366,3.007831578,26.75,0,0,0.9190039,0.05881827,15.8641443,0.00650562067,0.0354873426,0.650562067,0.1703392445,106.1910855,4.530915419,0.000366,3.399496858,26.75,0,0,0.9177921,0.0587957874
6566,6.56500053,5.855415087,-0.207864742,0.04696795852,0.104719758,0.25,7.969691124,8.983167802,13.75165444,13.13762383,14.14254918,19.9122974,0.09833106,0.0166311618,0.1918907503,0.2308456818,0.9723603765,0.6597743881,0.9911138995,0.6989935422,0.09562985,1.26206458,0.0166311618,0.09743317,0.9631602122,0.467679216,106.6528462,0.1413260248,0.000366,1.470114001,26.75,0,-6.23696661,0.8171964,0.05880484,12.8804846,0.01481287,0.0343475528,0.9732618333,0.1648682534,106.3772081,3.084452805,0.000366,2.619814704,26.75,0,-5.780321,0.8160121,0.05878284,4.036852,0.00694933627,0.09833106,0.694933627,0.471989088,106.2890047,1.585523032,0.000366,3.002856181,26.75,0,0,0.918999,0.05881769,15.8754454,0.00650834,0.03531814,0.650834,0.169527072,106.1952565,4.488345645,0.000366,3.382087257,26.75,0,0,0.9177925,0.05879527
6567,6.56600046,5.856713472,-0.2079337414,0.04720203623,0.104719758,0.25,7.977440852,8.980622458,13.79382422,13.15023433,14.18621455,19.92540116,0.09814638,0.01663349,0.1913521933,0.2300394758,0.9723400254,0.6599733789,0.9909898016,0.6989156038,0.09562959,1.28212655,0.01663349,0.09723788,0.9631472778,0.466741824,106.6518932,0.1426333872,0.000366,1.474143814,26.75,0,-6.23696661,0.817193866,0.0588046573,12.904088,0.014814388,0.03416458,0.9732534,0.163989984,106.3798868,3.062457421,0.000366,2.608600593,26.75,0,-5.780321,0.8160212,0.05878263,4.04152536,0.00695151975,0.09814638,0.695151975,0.471102624,106.2896247,1.575517868,0.000366,3.000291378,26.75,0,0,0.9189898,0.05881749,15.8838758,0.00651022466,0.0351464339,0.651022466,0.1687028827,106.1992924,4.446062898,0.000366,3.365248285,26.75,0,0,0.917795,0.0587950423
6568,6.56700039,5.857991492,-0.207975445,0.04740824468,0.104719758,0.25,7.986887101,8.983855079,13.74695705,13.10532393,14.13755395,19.86543844,0.09795751,0.0166311115,0.1898662423,0.2288417405,0.9723716778,0.6597047413,0.9907350149,0.6982684927,0.095630534,1.25006175,0.0166311115,0.09703569,0.9631604917,0.465771312,106.6534787,0.143037047,0.000366,1.467423271,26.75,0,-6.23696661,0.817195356,0.05880401,12.8874922,0.0148122739,0.033979997,0.973265145,0.1631039856,106.3833897,3.040200384,0.000366,2.593895968,26.75,0,-5.780321,0.816017,0.0587820932,4.00594044,0.006948971,0.09795751,0.6948971,0.470196048,106.2923537,1.564552156,0.000366,2.988795857,26.75,0,0,0.918994069,0.0588169247,15.859498,0.00650815526,0.0349746272,0.650815526,0.1678782106,106.2040864,4.403791924,0.000366,3.345196651,26.75,0,0,0.917793632,0.0587945767
6569,6.56800032,5.859259079,-0.2080209068,0.04761902504,0.104719758,0.25,7.994408071,8.983519528,13.76853009,13.10900081,14.1601696,19.8575417,0.09779061,0.0166358,0.1892292872,0.2279734027,0.9723421738,0.6601522486,0.9905841843,0.6984073766,0.0956326947,1.2611742,0.0166358,0.09685898,0.9631344444,0.464923104,106.6537279,0.1437589381,0.000366,1.466362721,26.75,0,-6.23696661,0.817195237,0.05880346,12.8989954,0.0148163605,0.0338070542,0.9732424417,0.1622738602,106.3864695,3.018059248,0.000366,2.580983284,26.75,0,-5.780321,0.816017,0.0587816127,3.998716,0.006954449,0.09779061,0.6954449,0.469394928,106.2944051,1.55382898,0.000366,2.98016975,26.75,0,0,0.9189941,0.0588163733,15.8588257,0.006512534,0.03481256,0.6512534,0.167100288,106.2084711,4.361909824,0.000366,3.32687758,26.75,0,0,0.917793632,0.0587941371
6570,6.56900024,5.860516471,-0.2080680264,0.04783302166,0.104719758,0.25,8.002294418,8.982937247,13.77876006,13.11451533,14.17095184,19.85558156,0.09761878,0.0166389775,0.1884384255,0.2271634472,0.9723242457,0.6604951506,0.9904158111,0.6984676626,0.09563618,1.26487064,0.0166389775,0.09667265,0.9631167917,0.46402872,106.6538306,0.1456051235,0.000366,1.465916415,26.75,0,-6.23696661,0.8171931,0.0588028319,12.9060812,0.0148192067,0.0336310379,0.9732266294,0.1614289819,106.3895001,2.99639294,0.000366,2.568276207,26.75,0,-5.780321,0.816025555,0.0587810464,3.99742436,0.00695821,0.09761878,0.695821,0.468570144,106.2957738,1.544378925,0.000366,2.97442885,26.75,0,0,0.9189856,0.0588158071,15.8581572,0.00651590433,0.03464816,0.651590433,0.166311168,106.2127206,4.320898904,0.000366,3.309125513,26.75,0,0,0.917795837,0.0587936342
6571,6.57,5.861765398,-0.2081279915,0.0480579878,0.104719758,0.25,8.009949845,8.981039214,13.81073743,13.12592414,14.2042022,19.86253885,0.09744287,0.0166422762,0.1878359484,0.2263733248,0.9722994108,0.6608381859,0.9902769753,0.6985356041,0.0956408456,1.2790103,0.0166422762,0.09648615,0.9630984656,0.46313352,106.6532808,0.1465722479,0.000366,1.468239986,26.75,0,-6.23696661,0.8171926,0.0588024221,12.9251919,0.01482222,0.0334570669,0.9732098889,0.1605939211,106.3922228,2.974553897,0.000366,2.556874761,26.75,0,-5.780321,0.816029251,0.0587806441,3.99906015,0.00696165673,0.09744287,0.696165673,0.467725776,106.2966681,1.534231536,0.000366,2.970702363,26.75,0,0,0.9189816,0.05881542,15.8634787,0.006519324,0.0344854668,0.6519324,0.1655302406,106.2167418,4.28005484,0.000366,3.292339738,26.75,0,0,0.9177964,0.058793243
6572,6.571,5.863001112,-0.208179521,0.04827730654,0.104719758,0.25,8.018147442,8.981521752,13.80554206,13.11089436,14.19875534,19.84272264,0.09726455,0.0166421961,0.1868225471,0.2254077259,0.9723064962,0.6607406957,0.9900922112,0.698131012,0.0956466,1.27087224,0.0166421961,0.09629508,0.9630989106,0.462216384,106.6536955,0.1471602079,0.000366,1.466479177,26.75,0,-6.23696661,0.8171958,0.05880186,12.9278831,0.0148219038,0.0332812555,0.9732116456,0.1597500264,106.3952073,2.952607516,0.000366,2.544364661,26.75,0,-5.780321,0.816011667,0.0587801374,3.98438334,0.00696174428,0.09726455,0.696174428,0.46686984,106.2982787,1.523508824,0.000366,2.963944347,26.75,0,0,0.918999553,0.0588149354,15.8583393,0.00651838025,0.0343209878,0.651838025,0.1647407414,106.2209348,4.239329911,0.000366,3.274825511,26.75,0,0,0.917793036,0.05879278
6573,6.5720005,5.864226056,-0.2082310264,0.04850087553,0.104719758,0.25,8.025545139,8.981003182,13.82594713,13.10880054,14.21993659,19.83496074,0.09709307,0.0166440029,0.1861290578,0.2245186886,0.9722931636,0.6608936974,0.9899484946,0.6979893414,0.09565345,1.27914929,0.0166440029,0.0961139053,0.9630888728,0.4613467454,106.6536065,0.1479763594,0.000366,1.466851283,26.75,0,-6.23696661,0.8171957,0.0588014647,12.9407873,0.0148234647,0.0331093334,0.9732029739,0.1589248003,106.3980389,2.930772339,0.000366,2.532501714,26.75,0,-5.780321,0.8160148,0.05877978,3.97585654,0.006963486,0.09709307,0.6963486,0.466046736,106.299838,1.51338288,0.000366,2.957400056,26.75,0,0,0.918996155,0.05881452,15.8591042,0.006520052,0.0341599844,0.6520052,0.1639679251,106.2250189,4.19904309,0.000366,3.257770042,26.75,0,0,0.9177931,0.05879243
6574,6.57300043,5.865436821,-0.2082728044,0.04871313772,0.104719758,0.25,8.033692842,8.982280299,13.8105466,13.09338657,14.20405565,19.80761008,0.0969237238,0.01664498,0.185093341,0.2235767895,0.9722960074,0.6610280853,0.9897570767,0.6978142377,0.09566103,1.26805675,0.01664498,0.09593034,0.9630834444,0.460465632,106.6543866,0.1486941761,0.000366,1.463541058,26.75,0,-6.23696661,0.8171946,0.05880088,12.9359989,0.0148241669,0.03293747,0.9731990728,0.158099856,106.4011962,2.909046354,0.000366,2.519258097,26.75,0,-5.780321,0.816018343,0.05877925,3.95966768,0.006965494,0.0969237238,0.6965494,0.4652338742,106.3018706,1.503124017,0.000366,2.948850939,26.75,0,0,0.918992937,0.0588139668,15.8479424,0.00652152952,0.0339995548,0.652152952,0.163197863,106.2293134,4.159169493,0.000366,3.239820118,26.75,0,0,0.9177941,0.05879194
6575,6.57400036,5.866638579,-0.2083226742,0.04893120069,0.104719758,0.25,8.041025181,8.981460278,13.82949033,13.1024334,14.22387469,19.80852437,0.09676086,0.0166488625,0.184403821,0.2228036584,0.972273071,0.6614542889,0.9896058275,0.6979708063,0.09567016,1.27481329,0.0166488625,0.09575712,0.963061875,0.459634176,106.6545332,0.1499348108,0.000366,1.462912143,26.75,0,-6.23696661,0.8171954,0.058800336,12.9490614,0.0148276184,0.03277247,0.9731798978,0.157307856,106.4040279,2.887490275,0.000366,2.507393418,26.75,0,-5.780321,0.8160169,0.05877876,3.95836377,0.006969883,0.09676086,0.6969883,0.464452128,106.3032257,1.493418433,0.000366,2.943169309,26.75,0,0,0.918994069,0.05881348,15.8501606,0.00652580149,0.0338448361,0.652580149,0.1624552133,106.2333085,4.119728163,0.000366,3.223136573,26.75,0,0,0.9177936,0.0587914921
6576,6.57500029,5.867831106,-0.2083773396,0.04915737748,0.104719758,0.25,8.048224057,8.980504348,13.85005868,13.10657878,14.24522291,19.81099488,0.09659291,0.0166510064,0.1837301879,0.2219897059,0.9722598773,0.6615810492,0.9894675593,0.6978315801,0.0956793,1.28312671,0.0166510064,0.09557931,0.9630499644,0.458780688,106.6543353,0.1504183243,0.000366,1.463747789,26.75,0,-6.23696661,0.8171949,0.0587997362,12.9620962,0.0148291169,0.03260474,0.9731715728,0.156502752,106.4067569,2.865870616,0.000366,2.495963988,26.75,0,-5.780321,0.8160196,0.0587782152,3.95564628,0.00697180256,0.09659291,0.697180256,0.463645968,106.3043315,1.483085938,0.000366,2.93854764,26.75,0,0,0.9189912,0.05881294,15.8553486,0.00652699638,0.0336876,0.652699638,0.16170048,106.2371444,4.080466509,0.000366,3.20712638,26.75,0,0,0.917794168,0.05879102
6577,6.576,5.869013773,-0.2084355551,0.04938827396,0.104719758,0.25,8.05561918,8.979462481,13.87369138,13.10345216,14.26965495,19.80452868,0.096424,0.0166517682,0.1830839934,0.2211574776,0.9722513563,0.6616391824,0.9893394,0.6976224176,0.0956793,1.29296565,0.0166517682,0.09539934,0.9630457322,0.457916832,106.6539007,0.1512612279,0.000366,1.46558403,26.75,0,-6.23696661,0.8171949,0.0587993823,12.9766893,0.0148296552,0.0324375667,0.9731685822,0.1557003202,106.4094031,2.844414506,0.000366,2.484884087,26.75,0,-5.780321,0.8160196,0.05877786,3.94993258,0.00697254762,0.096424,0.697254762,0.4628352,106.3054887,1.473178816,0.000366,2.933705906,26.75,0,0,0.9189912,0.05881258,15.8545961,0.006527661,0.0335306525,0.6527661,0.160947132,106.241042,4.041716975,0.000366,3.190851211,26.75,0,0,0.917794168,0.0587906726
6578,6.577,5.870181272,-0.2084777734,0.04960331865,0.104719758,0.25,8.063678495,8.98136388,13.85129076,13.07768373,14.2464016,19.76674292,0.0962575153,0.0166509915,0.1819658972,0.2201584685,0.97226592,0.6616003345,0.9891474142,0.6972694987,0.0956793,1.276018,0.0166509915,0.09521922,0.9630500472,0.457052256,106.6548463,0.1522818442,0.000366,1.461570837,26.75,0,-6.23696661,0.8171949,0.05879878,12.9703836,0.0148289371,0.0322714746,0.9731725717,0.1549030781,106.4124578,2.823117567,0.000366,2.472072661,26.75,0,-5.780321,0.8160196,0.0587773323,3.92636132,0.006972554,0.0962575153,0.6972554,0.4620360734,106.3077192,1.46335383,0.000366,2.924315453,26.75,0,0,0.9189912,0.05881199,15.8403816,0.006527625,0.03337587,0.6527625,0.160204176,106.2452413,4.003302384,0.000366,3.173296028,26.75,0,0,0.917794168,0.05879015
6579,6.57800055,5.871341092,-0.2085293546,0.04982837866,0.104719758,0.25,8.070419675,8.980237411,13.87611448,13.09151327,14.27224799,19.7765598,0.09610249,0.016654361,0.1813536845,0.2194526242,0.972244491,0.6619712127,0.9890139075,0.6973989824,0.09571163,1.28585029,0.016654361,0.09505369,0.9630313278,0.456257712,106.6548914,0.153317697,0.000366,1.461373609,26.75,0,-6.23696661,0.817195654,0.0587981753,12.9863977,0.0148317879,0.0321112536,0.9731567339,0.1541340173,106.4151428,2.8018911,0.000366,2.460827157,26.75,0,-5.780321,0.816014469,0.0587768,3.929573,0.006976872,0.09610249,0.6976872,0.461291952,106.3088826,1.453678401,0.000366,2.919445658,26.75,0,0,0.918996751,0.0588114373,15.8469868,0.00653114729,0.03322579,0.653114729,0.159483792,106.2490384,3.965315156,0.000366,3.157442108,26.75,0,0,0.9177931,0.0587896258
6580,6.57900047,5.872493408,-0.208592144,0.05006693558,0.104719758,0.25,8.07732514,8.97821581,13.90686844,13.10652163,14.30411209,19.79247138,0.09593961,0.0166555978,0.1808442703,0.218737975,0.9722287098,0.6621973261,0.9889051088,0.6973891313,0.09571163,1.30171359,0.0166555978,0.0948808938,0.9630244567,0.4554282902,106.6542201,0.1537426194,0.000366,1.464215268,26.75,0,-6.23696661,0.817195654,0.0587978363,13.0023985,0.0148329679,0.0319489054,0.9731501783,0.1533547459,106.417699,2.780561651,0.000366,2.450128077,26.75,0,-5.780321,0.816014469,0.05877644,3.93438578,0.00697940728,0.09593961,0.697940728,0.460510128,106.3094513,1.443426882,0.000366,2.91709981,26.75,0,0,0.918996751,0.058811117,15.8580856,0.006533294,0.03307383,0.6533294,0.158754384,106.2525539,3.927470935,0.000366,3.142780929,26.75,0,0,0.9177931,0.0587893166
6581,6.5800004,5.873629909,-0.2086365631,0.05028715131,0.104719758,0.25,8.085224701,8.98049901,13.88323993,13.07199567,14.27944254,19.74726484,0.09577215,0.01665345,0.1796833121,0.2176973868,0.9722536363,0.6619648733,0.9887179708,0.6968426262,0.0957351,1.28185344,0.01665345,0.0947023854,0.9630363889,0.4545714499,106.6552233,0.1539153916,0.000366,1.459963284,26.75,0,-6.23696661,0.8171933,0.0587971658,12.9975891,0.0148307206,0.03178608,0.9731626633,0.152573184,106.4206521,2.759107689,0.000366,2.437748041,26.75,0,-5.780321,0.8160225,0.058775872,3.90638924,0.00697739841,0.09577215,0.697739841,0.45970632,106.3116629,1.432926372,0.000366,2.907793418,26.75,0,0,0.9189885,0.0588104837,15.8408756,0.006531427,0.03292032,0.6531427,0.158017536,106.2566442,3.889686085,0.000366,3.125683316,26.75,0,0,0.9177955,0.05878877
6582,6.58100033,5.874760119,-0.2086938232,0.0505214825,0.104719758,0.25,8.091796975,8.978665262,13.91534566,13.09111539,14.31286836,19.76448468,0.09562195,0.0166567918,0.1792363466,0.2170563852,0.9722262027,0.6623555132,0.9886098609,0.6970138451,0.09574712,1.29917836,0.0166567918,0.09454225,0.9630178233,0.4538028,106.6548778,0.1546264623,0.000366,1.461423174,26.75,0,-6.23696661,0.817193449,0.0587968826,13.01369,0.0148338117,0.0316304,0.9731454906,0.15182592,106.4232534,2.738052323,0.000366,2.426856458,26.75,0,-5.780321,0.816024065,0.0587755851,3.91402268,0.00698199729,0.09562195,0.698199729,0.45898536,106.312551,1.423128613,0.000366,2.904091386,26.75,0,0,0.918986857,0.05881021,15.850462,0.00653504347,0.03277413,0.653504347,0.157315824,106.2602487,3.85259574,0.000366,3.110640292,26.75,0,0,0.9177954,0.0587885268
6583,6.58200026,5.875873166,-0.2087277499,0.0507313885,0.104719758,0.25,8.099778587,8.981730714,13.8829386,13.05168008,14.27923985,19.70724682,0.0954608,0.016656246,0.1780511529,0.2159844777,0.9722463341,0.6622782067,0.988415473,0.6966072908,0.09575875,1.27634835,0.016656246,0.09437084,0.9630208556,0.452980032,106.6561763,0.1548799299,0.000366,1.455919378,26.75,0,-6.23696661,0.8171939,0.05879615,13.0028915,0.0148326587,0.0314717628,0.9731518961,0.1510644614,106.4263154,2.716912237,0.000366,2.414012998,26.75,0,-5.780321,0.816021144,0.0587749779,3.88002872,0.006981587,0.0954608,0.6981587,0.45821184,106.3152873,1.412751739,0.000366,2.892561151,26.75,0,0,0.9189899,0.0588094667,15.8272181,0.00653482135,0.0326255523,0.653482135,0.156602651,106.2644417,3.815608793,0.000366,3.093102876,26.75,0,0,0.9177949,0.0587879233
6584,6.583,5.876983716,-0.2087868603,0.05096763243,0.104719758,0.25,8.105722729,8.978507014,13.93064345,13.09346167,14.32893313,19.75127793,0.0953180939,0.01666131,0.177784713,0.2155383089,0.9722038145,0.6629171905,0.9883256857,0.6970767276,0.09577028,1.30264413,0.01666131,0.0942163542,0.9629927222,0.4522385002,106.6554663,0.1556406133,0.000366,1.458923133,26.75,0,-6.23696661,0.8171929,0.0587957,13.026289,0.0148375118,0.0313206278,0.9731249344,0.1503390134,106.4287627,2.696005209,0.000366,2.403772774,26.75,0,-5.780321,0.816026568,0.0587745458,3.90414143,0.00698835123,0.0953180939,0.698835123,0.4575268507,106.3154339,1.402993419,0.000366,2.892000467,26.75,0,0,0.918984056,0.0588091,15.8471365,0.00654068356,0.0324836224,0.654068356,0.1559213875,106.2677969,3.77919535,0.000366,3.079111725,26.75,0,0,0.9177962,0.0587875545
6585,6.584,5.878082493,-0.2088386383,0.05119905139,0.104719758,0.25,8.113125495,8.978646047,13.93724275,13.07413872,14.33563437,19.7253542,0.09515447,0.0166608114,0.1770059532,0.2146252563,0.9722096972,0.6628088188,0.9881916832,0.6966918479,0.09578184,1.30220807,0.0166608114,0.09404474,0.9629954922,0.451414752,106.6553773,0.1562577773,0.000366,1.459296473,26.75,0,-6.23696661,0.8171954,0.05879528,13.0334263,0.0148365432,0.0311643668,0.9731303156,0.1495889606,106.4313388,2.675189478,0.000366,2.392986199,26.75,0,-5.780321,0.816010833,0.0587741435,3.886549,0.006988001,0.09515447,0.6988001,0.456741456,106.3168529,1.393353147,0.000366,2.886047758,26.75,0,0,0.9190004,0.0588086881,15.8388052,0.00653977226,0.03233634,0.653977226,0.155214432,106.2715113,3.743159119,0.000366,3.063596248,26.75,0,0,0.917793334,0.0587871559
6586,6.58500051,5.879168903,-0.2088834799,0.05142336777,0.104719758,0.25,8.120217492,8.979637023,13.92771979,13.0630414,14.325748,19.70697215,0.09500222,0.0166604724,0.176084092,0.2137854119,0.9722158865,0.6628639497,0.9880330649,0.6964860502,0.0957928449,1.292868,0.0166604724,0.09387938,0.9629973756,0.450621024,106.6560412,0.1564688173,0.000366,1.45648193,26.75,0,-6.23696661,0.8171941,0.0587946,13.03288,0.0148365339,0.0310103949,0.9731303672,0.1488498955,106.4341317,2.654333173,0.000366,2.381281359,26.75,0,-5.780321,0.8160198,0.05877352,3.87361145,0.00698883552,0.09500222,0.698883552,0.456010656,106.3185724,1.383306057,0.000366,2.878824074,26.75,0,0,0.918991148,0.0588080622,15.8333607,0.006540518,0.0321927741,0.6540518,0.1545253157,106.2752561,3.707230141,0.000366,3.047951424,26.75,0,0,0.9177948,0.05878657
6587,6.58600044,5.880249004,-0.2089415379,0.05166107757,0.104719758,0.25,8.126232686,8.978049314,13.96577667,13.07550224,14.36522458,19.71667627,0.09485443,0.01666317,0.1756543614,0.2130983775,0.9721934097,0.6631696976,0.9879344516,0.6965665555,0.09580302,1.31029868,0.01666317,0.09372313,0.9629823889,0.449871024,106.6555427,0.1574259997,0.000366,1.458588136,26.75,0,-6.23696661,0.817194939,0.0587942526,13.0549259,0.0148387775,0.03086078,0.9731179028,0.148131744,106.436491,2.633791196,0.000366,2.371411602,26.75,0,-5.780321,0.8160163,0.0587731972,3.87531137,0.00699207839,0.09485443,0.699207839,0.455301264,106.3195588,1.373918118,0.000366,2.874702395,26.75,0,0,0.918994844,0.0588076934,15.8413649,0.006543536,0.0320516042,0.6543536,0.1538477002,106.2786825,3.671905359,0.000366,3.033651785,26.75,0,0,0.9177938,0.0587862246
